t,m1,m2,m3,m4,vbat
1.850994038581848145e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.101466178894042969e+00
1.851793861389160156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.101466178894042969e+00
1.852791595458984375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.101466178894042969e+00
1.853763222694396973e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.096187591552734375e+00
1.855093860626220703e+01,4.081600000000000000e+04,4.064900000000000000e+04,4.056700000000000000e+04,4.100800000000000000e+04,3.753079175949096680e+00
1.855821943283081055e+01,4.081600000000000000e+04,4.064900000000000000e+04,4.056700000000000000e+04,4.100800000000000000e+04,3.753079175949096680e+00
1.856901836395263672e+01,4.317300000000000000e+04,4.302100000000000000e+04,4.220500000000000000e+04,4.294800000000000000e+04,3.573607206344604492e+00
1.858076930046081543e+01,4.317300000000000000e+04,4.302100000000000000e+04,4.220500000000000000e+04,4.294800000000000000e+04,3.573607206344604492e+00
1.858903789520263672e+01,4.317300000000000000e+04,4.302100000000000000e+04,4.220500000000000000e+04,4.294800000000000000e+04,3.573607206344604492e+00
1.859879660606384277e+01,4.364100000000000000e+04,4.418100000000000000e+04,4.250300000000000000e+04,4.175800000000000000e+04,3.557771205902099609e+00
1.860951733589172363e+01,4.364100000000000000e+04,4.418100000000000000e+04,4.250300000000000000e+04,4.175800000000000000e+04,3.557771205902099609e+00
1.862149834632873535e+01,4.103100000000000000e+04,4.307300000000000000e+04,4.198500000000000000e+04,4.282600000000000000e+04,3.626393079757690430e+00
1.863005352020263672e+01,4.103100000000000000e+04,4.307300000000000000e+04,4.198500000000000000e+04,4.282600000000000000e+04,3.626393079757690430e+00
1.863889312744140625e+01,4.007100000000000000e+04,4.364200000000000000e+04,4.074200000000000000e+04,4.281000000000000000e+04,3.658064603805541992e+00
1.864931774139404297e+01,4.007100000000000000e+04,4.364200000000000000e+04,4.074200000000000000e+04,4.281000000000000000e+04,3.658064603805541992e+00
1.865800166130065918e+01,4.019500000000000000e+04,4.141900000000000000e+04,3.786900000000000000e+04,4.496900000000000000e+04,3.705571889877319336e+00
1.866749024391174316e+01,4.019500000000000000e+04,4.141900000000000000e+04,3.786900000000000000e+04,4.496900000000000000e+04,3.705571889877319336e+00
1.867797160148620605e+01,4.201400000000000000e+04,3.856800000000000000e+04,3.731000000000000000e+04,4.419300000000000000e+04,3.753079175949096680e+00
1.868710374832153320e+01,4.027100000000000000e+04,4.212700000000000000e+04,3.525000000000000000e+04,4.315200000000000000e+04,3.768914937973022461e+00
1.869730663299560547e+01,4.027100000000000000e+04,4.212700000000000000e+04,3.525000000000000000e+04,4.315200000000000000e+04,3.768914937973022461e+00
1.870865011215209961e+01,4.027100000000000000e+04,4.212700000000000000e+04,3.525000000000000000e+04,4.315200000000000000e+04,3.768914937973022461e+00
1.871846866607666016e+01,3.642700000000000000e+04,4.213100000000000000e+04,3.678300000000000000e+04,4.410100000000000000e+04,3.790029287338256836e+00
1.872917580604553223e+01,3.642700000000000000e+04,4.213100000000000000e+04,3.678300000000000000e+04,4.410100000000000000e+04,3.790029287338256836e+00
1.874003767967224121e+01,3.980800000000000000e+04,4.167400000000000000e+04,3.359600000000000000e+04,4.429700000000000000e+04,3.800586462020874023e+00
1.875011110305786133e+01,3.980800000000000000e+04,4.167400000000000000e+04,3.359600000000000000e+04,4.429700000000000000e+04,3.800586462020874023e+00
1.875939869880676270e+01,4.074000000000000000e+04,4.123700000000000000e+04,3.585200000000000000e+04,4.161500000000000000e+04,3.805865049362182617e+00
1.876815748214721680e+01,4.074000000000000000e+04,4.123700000000000000e+04,3.585200000000000000e+04,4.161500000000000000e+04,3.805865049362182617e+00
1.877816867828369141e+01,3.652700000000000000e+04,3.946900000000000000e+04,3.989100000000000000e+04,4.296800000000000000e+04,3.816422462463378906e+00
1.878807401657104492e+01,3.577300000000000000e+04,3.815600000000000000e+04,4.000600000000000000e+04,4.422200000000000000e+04,3.821701049804687500e+00
1.879786801338195801e+01,3.577300000000000000e+04,3.815600000000000000e+04,4.000600000000000000e+04,4.422200000000000000e+04,3.821701049804687500e+00
1.881294775009155273e+01,3.551500000000000000e+04,3.549100000000000000e+04,3.983600000000000000e+04,4.594900000000000000e+04,3.821701049804687500e+00
1.881925940513610840e+01,3.551500000000000000e+04,3.549100000000000000e+04,3.983600000000000000e+04,4.594900000000000000e+04,3.821701049804687500e+00
1.882872104644775391e+01,3.551500000000000000e+04,3.549100000000000000e+04,3.983600000000000000e+04,4.594900000000000000e+04,3.821701049804687500e+00
1.883933448791503906e+01,3.787700000000000000e+04,3.754500000000000000e+04,3.748400000000000000e+04,4.370000000000000000e+04,3.826979637145996094e+00
1.884927105903625488e+01,3.787700000000000000e+04,3.754500000000000000e+04,3.748400000000000000e+04,4.370000000000000000e+04,3.826979637145996094e+00
1.885884737968444824e+01,3.840100000000000000e+04,4.094600000000000000e+04,3.556100000000000000e+04,4.020300000000000000e+04,3.832258224487304688e+00
1.886901593208312988e+01,3.840100000000000000e+04,4.094600000000000000e+04,3.556100000000000000e+04,4.020300000000000000e+04,3.832258224487304688e+00
1.887930655479431152e+01,3.896500000000000000e+04,4.144000000000000000e+04,3.491400000000000000e+04,3.880700000000000000e+04,3.832258224487304688e+00
1.888828110694885254e+01,3.896500000000000000e+04,4.144000000000000000e+04,3.491400000000000000e+04,3.880700000000000000e+04,3.832258224487304688e+00
1.889782929420471191e+01,3.982000000000000000e+04,4.170800000000000000e+04,3.094100000000000000e+04,3.960000000000000000e+04,3.832258224487304688e+00
1.890832853317260742e+01,3.982000000000000000e+04,4.170800000000000000e+04,3.094100000000000000e+04,3.960000000000000000e+04,3.832258224487304688e+00
1.891751933097839355e+01,3.982000000000000000e+04,4.170800000000000000e+04,3.094100000000000000e+04,3.960000000000000000e+04,3.832258224487304688e+00
1.892873334884643555e+01,3.982000000000000000e+04,4.170800000000000000e+04,3.094100000000000000e+04,3.960000000000000000e+04,3.832258224487304688e+00
1.893997573852539062e+01,3.982000000000000000e+04,4.170800000000000000e+04,3.094100000000000000e+04,3.960000000000000000e+04,3.832258224487304688e+00
1.895561432838439941e+01,3.982000000000000000e+04,4.170800000000000000e+04,3.094100000000000000e+04,3.960000000000000000e+04,3.832258224487304688e+00
1.895945549011230469e+01,3.982000000000000000e+04,4.170800000000000000e+04,3.094100000000000000e+04,3.960000000000000000e+04,3.832258224487304688e+00
1.897065138816833496e+01,3.982000000000000000e+04,4.170800000000000000e+04,3.094100000000000000e+04,3.960000000000000000e+04,3.832258224487304688e+00
1.897999548912048340e+01,3.104000000000000000e+04,4.013800000000000000e+04,3.626600000000000000e+04,4.303300000000000000e+04,3.842815399169921875e+00
1.898855042457580566e+01,2.711900000000000000e+04,3.774700000000000000e+04,3.866700000000000000e+04,4.436600000000000000e+04,3.848093986511230469e+00
1.899906635284423828e+01,2.711900000000000000e+04,3.774700000000000000e+04,3.866700000000000000e+04,4.436600000000000000e+04,3.848093986511230469e+00
1.900809478759765625e+01,3.362000000000000000e+04,3.976300000000000000e+04,3.600500000000000000e+04,4.339000000000000000e+04,3.848093986511230469e+00
1.901845932006835938e+01,3.678700000000000000e+04,4.108100000000000000e+04,3.394200000000000000e+04,3.901900000000000000e+04,3.837536811828613281e+00
1.903047466278076172e+01,3.728300000000000000e+04,4.298900000000000000e+04,3.195600000000000000e+04,3.524700000000000000e+04,3.842815399169921875e+00
1.903913784027099609e+01,3.728300000000000000e+04,4.298900000000000000e+04,3.195600000000000000e+04,3.524700000000000000e+04,3.842815399169921875e+00
1.904852414131164551e+01,3.640700000000000000e+04,4.273300000000000000e+04,3.289200000000000000e+04,3.483700000000000000e+04,3.842815399169921875e+00
1.905902457237243652e+01,3.640700000000000000e+04,4.273300000000000000e+04,3.289200000000000000e+04,3.483700000000000000e+04,3.842815399169921875e+00
1.906846094131469727e+01,3.640700000000000000e+04,4.273300000000000000e+04,3.289200000000000000e+04,3.483700000000000000e+04,3.842815399169921875e+00
1.907730293273925781e+01,3.653900000000000000e+04,3.971400000000000000e+04,3.252500000000000000e+04,3.777000000000000000e+04,3.848093986511230469e+00
1.908812808990478516e+01,3.503300000000000000e+04,3.821100000000000000e+04,3.428300000000000000e+04,3.941300000000000000e+04,3.848093986511230469e+00
1.909954071044921875e+01,3.503300000000000000e+04,3.821100000000000000e+04,3.428300000000000000e+04,3.941300000000000000e+04,3.848093986511230469e+00
1.910734200477600098e+01,3.388500000000000000e+04,3.577100000000000000e+04,3.482700000000000000e+04,4.168400000000000000e+04,3.848093986511230469e+00
1.911853528022766113e+01,3.388500000000000000e+04,3.577100000000000000e+04,3.482700000000000000e+04,4.168400000000000000e+04,3.848093986511230469e+00
1.912984204292297363e+01,3.388500000000000000e+04,3.577100000000000000e+04,3.482700000000000000e+04,4.168400000000000000e+04,3.848093986511230469e+00
1.913819169998168945e+01,3.271000000000000000e+04,3.600800000000000000e+04,3.596600000000000000e+04,4.201200000000000000e+04,3.848093986511230469e+00
1.914729213714599609e+01,3.218700000000000000e+04,3.610100000000000000e+04,3.627400000000000000e+04,4.230300000000000000e+04,3.848093986511230469e+00
1.915840601921081543e+01,3.218700000000000000e+04,3.610100000000000000e+04,3.627400000000000000e+04,4.230300000000000000e+04,3.848093986511230469e+00
1.916913461685180664e+01,3.245500000000000000e+04,3.577300000000000000e+04,3.620100000000000000e+04,4.270900000000000000e+04,3.848093986511230469e+00
1.917771697044372559e+01,3.245500000000000000e+04,3.577300000000000000e+04,3.620100000000000000e+04,4.270900000000000000e+04,3.848093986511230469e+00
1.918842053413391113e+01,3.245500000000000000e+04,3.577300000000000000e+04,3.620100000000000000e+04,4.270900000000000000e+04,3.848093986511230469e+00
1.919793820381164551e+01,3.315400000000000000e+04,3.613400000000000000e+04,3.615500000000000000e+04,4.249700000000000000e+04,3.842815399169921875e+00
1.920798826217651367e+01,3.418400000000000000e+04,3.744100000000000000e+04,3.579600000000000000e+04,4.142800000000000000e+04,3.842815399169921875e+00
1.921781373023986816e+01,3.418400000000000000e+04,3.744100000000000000e+04,3.579600000000000000e+04,4.142800000000000000e+04,3.842815399169921875e+00
1.922848582267761230e+01,3.521000000000000000e+04,4.004500000000000000e+04,3.565600000000000000e+04,3.946300000000000000e+04,3.837536811828613281e+00
1.923900628089904785e+01,3.521000000000000000e+04,4.004500000000000000e+04,3.565600000000000000e+04,3.946300000000000000e+04,3.837536811828613281e+00
1.924972081184387207e+01,3.521000000000000000e+04,4.004500000000000000e+04,3.565600000000000000e+04,3.946300000000000000e+04,3.837536811828613281e+00
1.925772619247436523e+01,3.658700000000000000e+04,4.021000000000000000e+04,3.482200000000000000e+04,3.947800000000000000e+04,3.832258224487304688e+00
1.926826643943786621e+01,3.644800000000000000e+04,4.165400000000000000e+04,3.559100000000000000e+04,3.827500000000000000e+04,3.832258224487304688e+00
1.927752685546875000e+01,3.644800000000000000e+04,4.165400000000000000e+04,3.559100000000000000e+04,3.827500000000000000e+04,3.832258224487304688e+00
1.928877043724060059e+01,3.644800000000000000e+04,4.165400000000000000e+04,3.559100000000000000e+04,3.827500000000000000e+04,3.832258224487304688e+00
1.929743194580078125e+01,3.563400000000000000e+04,4.134200000000000000e+04,3.713400000000000000e+04,3.890400000000000000e+04,3.832258224487304688e+00
1.931038212776184082e+01,3.411600000000000000e+04,4.175000000000000000e+04,3.890500000000000000e+04,3.869300000000000000e+04,3.826979637145996094e+00
1.932108640670776367e+01,3.411600000000000000e+04,4.175000000000000000e+04,3.890500000000000000e+04,3.869300000000000000e+04,3.826979637145996094e+00
1.932903456687927246e+01,3.411600000000000000e+04,4.175000000000000000e+04,3.890500000000000000e+04,3.869300000000000000e+04,3.826979637145996094e+00
1.933825349807739258e+01,3.539000000000000000e+04,3.842900000000000000e+04,3.828200000000000000e+04,4.235200000000000000e+04,3.826979637145996094e+00
1.934734320640563965e+01,3.608700000000000000e+04,3.687800000000000000e+04,3.800400000000000000e+04,4.387500000000000000e+04,3.826979637145996094e+00
1.935729646682739258e+01,3.608700000000000000e+04,3.687800000000000000e+04,3.800400000000000000e+04,4.387500000000000000e+04,3.826979637145996094e+00
1.936764788627624512e+01,3.747300000000000000e+04,3.618800000000000000e+04,3.727700000000000000e+04,4.455300000000000000e+04,3.826979637145996094e+00
1.937941479682922363e+01,3.747300000000000000e+04,3.618800000000000000e+04,3.727700000000000000e+04,4.455300000000000000e+04,3.826979637145996094e+00
1.938901567459106445e+01,3.747300000000000000e+04,3.618800000000000000e+04,3.727700000000000000e+04,4.455300000000000000e+04,3.826979637145996094e+00
1.940263772010803223e+01,3.672900000000000000e+04,3.748300000000000000e+04,3.813200000000000000e+04,4.384000000000000000e+04,3.821701049804687500e+00
1.940977692604064941e+01,3.639800000000000000e+04,3.946300000000000000e+04,3.869500000000000000e+04,4.216500000000000000e+04,3.821701049804687500e+00
1.941802048683166504e+01,3.639800000000000000e+04,3.946300000000000000e+04,3.869500000000000000e+04,4.216500000000000000e+04,3.821701049804687500e+00
1.942753410339355469e+01,3.696500000000000000e+04,4.003800000000000000e+04,3.846100000000000000e+04,4.173300000000000000e+04,3.821701049804687500e+00
1.944076299667358398e+01,3.696500000000000000e+04,4.003800000000000000e+04,3.846100000000000000e+04,4.173300000000000000e+04,3.821701049804687500e+00
