t,x,y,z,yaw
1.855322241783142090e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.855980706214904785e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.856758785247802734e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.857851672172546387e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.858669543266296387e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.859705638885498047e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.860642790794372559e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.861772584915161133e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.862813830375671387e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.863654327392578125e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.864757275581359863e+01,2.161548852920532227e+00,-9.636672735214233398e-01,1.061121821403503418e-01,8.084905580452014448e-03
1.865651321411132812e+01,2.161447525024414062e+00,-9.641316533088684082e-01,1.066725552082061768e-01,8.379651454245184983e-03
1.866632223129272461e+01,2.161447525024414062e+00,-9.641316533088684082e-01,1.066725552082061768e-01,8.379651454245184983e-03
1.867651247978210449e+01,2.161447525024414062e+00,-9.641316533088684082e-01,1.066725552082061768e-01,8.379651454245184983e-03
1.868645811080932617e+01,2.161447525024414062e+00,-9.641316533088684082e-01,1.066725552082061768e-01,8.379651454245184983e-03
1.869625139236450195e+01,2.161447525024414062e+00,-9.641316533088684082e-01,1.066725552082061768e-01,8.379651454245184983e-03
1.870681309700012207e+01,2.161447525024414062e+00,-9.641316533088684082e-01,1.066725552082061768e-01,8.379651454245184983e-03
1.871730256080627441e+01,2.161447525024414062e+00,-9.641316533088684082e-01,1.066725552082061768e-01,8.379651454245184983e-03
1.872666692733764648e+01,2.161447525024414062e+00,-9.641316533088684082e-01,1.066725552082061768e-01,8.379651454245184983e-03
1.873799681663513184e+01,2.161447525024414062e+00,-9.641316533088684082e-01,1.066725552082061768e-01,8.379651454245184983e-03
1.874809050559997559e+01,2.161447525024414062e+00,-9.641316533088684082e-01,1.066725552082061768e-01,8.379651454245184983e-03
1.875769782066345215e+01,2.161439418792724609e+00,-9.635826945304870605e-01,1.061657220125198364e-01,8.047322239716924244e-03
1.876706385612487793e+01,2.161439418792724609e+00,-9.635826945304870605e-01,1.061657220125198364e-01,8.047322239716924244e-03
1.877708101272583008e+01,2.161439418792724609e+00,-9.635826945304870605e-01,1.061657220125198364e-01,8.047322239716924244e-03
1.878702282905578613e+01,2.161439418792724609e+00,-9.635826945304870605e-01,1.061657220125198364e-01,8.047322239716924244e-03
1.879656696319580078e+01,2.161439418792724609e+00,-9.635826945304870605e-01,1.061657220125198364e-01,8.047322239716924244e-03
1.880649304389953613e+01,2.161439418792724609e+00,-9.635826945304870605e-01,1.061657220125198364e-01,8.047322239716924244e-03
1.881760740280151367e+01,2.161439418792724609e+00,-9.635826945304870605e-01,1.061657220125198364e-01,8.047322239716924244e-03
1.882732415199279785e+01,2.161439418792724609e+00,-9.635826945304870605e-01,1.061657220125198364e-01,8.047322239716924244e-03
1.884429621696472168e+01,2.161439418792724609e+00,-9.635826945304870605e-01,1.061657220125198364e-01,8.047322239716924244e-03
1.884741902351379395e+01,2.161439418792724609e+00,-9.635826945304870605e-01,1.061657220125198364e-01,8.047322239716924244e-03
1.885682654380798340e+01,2.161093235015869141e+00,-9.636119008064270020e-01,1.062349155545234680e-01,8.027996636759737736e-03
1.886744332313537598e+01,2.161093235015869141e+00,-9.636119008064270020e-01,1.062349155545234680e-01,8.027996636759737736e-03
1.887777113914489746e+01,2.161093235015869141e+00,-9.636119008064270020e-01,1.062349155545234680e-01,8.027996636759737736e-03
1.888706254959106445e+01,2.161093235015869141e+00,-9.636119008064270020e-01,1.062349155545234680e-01,8.027996636759737736e-03
1.889705491065979004e+01,2.161093235015869141e+00,-9.636119008064270020e-01,1.062349155545234680e-01,8.027996636759737736e-03
1.890635085105895996e+01,2.161093235015869141e+00,-9.636119008064270020e-01,1.062349155545234680e-01,8.027996636759737736e-03
1.891632223129272461e+01,2.161093235015869141e+00,-9.636119008064270020e-01,1.062349155545234680e-01,8.027996636759737736e-03
1.892636728286743164e+01,2.161093235015869141e+00,-9.636119008064270020e-01,1.062349155545234680e-01,8.027996636759737736e-03
1.893808603286743164e+01,2.161093235015869141e+00,-9.636119008064270020e-01,1.062349155545234680e-01,8.027996636759737736e-03
1.894887590408325195e+01,2.159689426422119141e+00,-9.653066396713256836e-01,1.120643019676208496e-01,1.855166545787063567e-02
1.895780158042907715e+01,2.159689426422119141e+00,-9.653066396713256836e-01,1.120643019676208496e-01,1.855166545787063567e-02
1.896861052513122559e+01,2.159689426422119141e+00,-9.653066396713256836e-01,1.120643019676208496e-01,1.855166545787063567e-02
1.897826433181762695e+01,2.159689426422119141e+00,-9.653066396713256836e-01,1.120643019676208496e-01,1.855166545787063567e-02
1.898726725578308105e+01,2.159689426422119141e+00,-9.653066396713256836e-01,1.120643019676208496e-01,1.855166545787063567e-02
1.899740505218505859e+01,2.159689426422119141e+00,-9.653066396713256836e-01,1.120643019676208496e-01,1.855166545787063567e-02
1.900690364837646484e+01,2.159689426422119141e+00,-9.653066396713256836e-01,1.120643019676208496e-01,1.855166545787063567e-02
1.901645660400390625e+01,2.159689426422119141e+00,-9.653066396713256836e-01,1.120643019676208496e-01,1.855166545787063567e-02
1.902724504470825195e+01,2.159689426422119141e+00,-9.653066396713256836e-01,1.120643019676208496e-01,1.855166545787063567e-02
