time,cf_0_status,cf_0_model,cf_1_status,cf_1_model,cf_2_status,cf_2_model
1773945079.429358,4.117301940917969,,,,,
1773945079.4296317,4.117301940917969,,4.101466178894043,,,
1773945079.4298298,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.4309015,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.431307,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.431647,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.4323404,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.432532,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.4433446,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.4467788,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.452756,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.4663098,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.4690266,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.4734826,4.11202335357666,,4.096187591552734,,4.085630416870117,
1773945079.4866877,4.11202335357666,,4.096187591552734,,4.085630416870117,
1773945079.4876263,4.11202335357666,,4.101466178894043,,4.085630416870117,
1773945079.4914718,4.11202335357666,,4.101466178894043,,4.085630416870117,
1773945079.50271,4.11202335357666,,4.101466178894043,,4.085630416870117,
1773945079.508797,4.11202335357666,,4.096187591552734,,4.085630416870117,
1773945079.5147214,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.5271327,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.527994,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.5326946,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.5460267,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.547199,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.5522733,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.5665517,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.5671477,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.5850406,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.589605,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.5903344,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.6026103,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.608615,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.6168907,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.6178024,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.6251287,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.6276157,4.117301940917969,,4.101466178894043,,4.090909004211426,
1773945079.6296036,4.122580528259277,,4.101466178894043,,4.090909004211426,
1773945079.6449926,4.122580528259277,,4.101466178894043,,4.085630416870117,
1773945079.6479132,4.122580528259277,,4.101466178894043,,4.085630416870117,
1773945079.6512177,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.66263,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.6674526,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.677404,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.6860065,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.686996,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.6909373,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.705788,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.7066689,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.711011,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.7251506,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.7276502,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.73379,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.744605,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.7451646,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.7514887,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.7661395,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.766592,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.7702203,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.7837644,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.7849908,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.7902203,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.8054478,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.8063314,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.8104866,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.826076,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.8295352,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.831316,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.8444984,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.8456426,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.8502104,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.8658614,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.866524,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.8721545,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.883361,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.8842757,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.89335,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.9029567,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.9059992,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.9153557,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.926488,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.9277618,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.9328284,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.9447515,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.9462535,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.9511852,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.9641032,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945079.9660966,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.972271,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.987894,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.9896617,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945079.9944386,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.0048175,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.0055823,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.009866,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.0228724,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.0265365,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.0294297,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.0449188,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.0456157,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.0505383,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.0622501,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.0647345,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.0683644,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.0833085,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.0841725,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.090069,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.102638,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.108757,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1132226,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.1245458,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1254847,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1305652,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1458814,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1470234,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1505394,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.164867,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1660464,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1720083,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1858518,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1894624,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.1932285,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2038171,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2078974,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2087362,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.222268,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2234762,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2278547,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2419577,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2460504,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2485483,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2630427,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.265471,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2717748,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.2835248,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.2856317,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.2888026,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.3022945,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.3056679,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.309328,4.117301940917969,,4.096187591552734,,4.085630416870117,
1773945080.3230774,4.117301940917969,,4.101466178894043,,4.085630416870117,
1773945080.323807,4.117301940917969,,4.101466178894043,,4.085630416870117,
