t,x,y,z,yaw
1.933332943916320801e+01,-2.049971818923950195e+00,-1.134804129600524902e+00,7.939818501472473145e-02,3.767861376264447937e-03
1.934287786483764648e+01,-2.049971818923950195e+00,-1.134804129600524902e+00,7.939818501472473145e-02,3.767861376264447937e-03
1.935320305824279785e+01,-2.049971818923950195e+00,-1.134804129600524902e+00,7.939818501472473145e-02,3.767861376264447937e-03
1.936283755302429199e+01,-2.049971818923950195e+00,-1.134804129600524902e+00,7.939818501472473145e-02,3.767861376264447937e-03
1.937275981903076172e+01,-2.049971818923950195e+00,-1.134804129600524902e+00,7.939818501472473145e-02,3.767861376264447937e-03
1.938397622108459473e+01,-2.049971818923950195e+00,-1.134804129600524902e+00,7.939818501472473145e-02,3.767861376264447937e-03
1.939434623718261719e+01,-2.049971818923950195e+00,-1.134804129600524902e+00,7.939818501472473145e-02,3.767861376264447937e-03
1.940427470207214355e+01,-2.049971818923950195e+00,-1.134804129600524902e+00,7.939818501472473145e-02,3.767861376264447937e-03
1.941541743278503418e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.942340540885925293e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.943306326866149902e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.944659447669982910e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.945345187187194824e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.946322441101074219e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.947421526908874512e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.948391056060791016e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.949318146705627441e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.950381517410278320e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.952018547058105469e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.952662825584411621e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.953395724296569824e+01,-2.049996137619018555e+00,-1.134837150573730469e+00,7.957554608583450317e-02,3.976774660436529878e-03
1.954345393180847168e+01,-2.049984693527221680e+00,-1.135732769966125488e+00,8.008065074682235718e-02,2.398389822563020898e-02
1.955280947685241699e+01,-2.049984693527221680e+00,-1.135732769966125488e+00,8.008065074682235718e-02,2.398389822563020898e-02
1.956254601478576660e+01,-2.049984693527221680e+00,-1.135732769966125488e+00,8.008065074682235718e-02,2.398389822563020898e-02
1.957406497001647949e+01,-2.049984693527221680e+00,-1.135732769966125488e+00,8.008065074682235718e-02,2.398389822563020898e-02
1.958310842514038086e+01,-2.049984693527221680e+00,-1.135732769966125488e+00,8.008065074682235718e-02,2.398389822563020898e-02
1.959304285049438477e+01,-2.049984693527221680e+00,-1.135732769966125488e+00,8.008065074682235718e-02,2.398389822563020898e-02
1.960465693473815918e+01,-2.049984693527221680e+00,-1.135732769966125488e+00,8.008065074682235718e-02,2.398389822563020898e-02
1.961315751075744629e+01,-2.049984693527221680e+00,-1.135732769966125488e+00,8.008065074682235718e-02,2.398389822563020898e-02
1.962311506271362305e+01,-2.049369096755981445e+00,-1.137461662292480469e+00,8.104691654443740845e-02,7.743941482208090143e-02
1.963326311111450195e+01,-2.049369096755981445e+00,-1.137461662292480469e+00,8.104691654443740845e-02,7.743941482208090143e-02
1.964338421821594238e+01,-2.049369096755981445e+00,-1.137461662292480469e+00,8.104691654443740845e-02,7.743941482208090143e-02
1.965339231491088867e+01,-2.049369096755981445e+00,-1.137461662292480469e+00,8.104691654443740845e-02,7.743941482208090143e-02
1.966262769699096680e+01,-2.049369096755981445e+00,-1.137461662292480469e+00,8.104691654443740845e-02,7.743941482208090143e-02
1.967465996742248535e+01,-2.049369096755981445e+00,-1.137461662292480469e+00,8.104691654443740845e-02,7.743941482208090143e-02
1.968318486213684082e+01,-2.049369096755981445e+00,-1.137461662292480469e+00,8.104691654443740845e-02,7.743941482208090143e-02
1.969324612617492676e+01,-2.049369096755981445e+00,-1.137461662292480469e+00,8.104691654443740845e-02,7.743941482208090143e-02
1.970334649085998535e+01,-2.049369096755981445e+00,-1.137461662292480469e+00,8.104691654443740845e-02,7.743941482208090143e-02
1.971306681632995605e+01,-2.049369096755981445e+00,-1.137461662292480469e+00,8.104691654443740845e-02,7.743941482208090143e-02
1.972261047363281250e+01,-2.044104099273681641e+00,-1.142191886901855469e+00,8.048114180564880371e-02,1.258730688882125914e-01
1.973363804817199707e+01,-2.044104099273681641e+00,-1.142191886901855469e+00,8.048114180564880371e-02,1.258730688882125914e-01
1.974450254440307617e+01,-2.044104099273681641e+00,-1.142191886901855469e+00,8.048114180564880371e-02,1.258730688882125914e-01
1.975396466255187988e+01,-2.044104099273681641e+00,-1.142191886901855469e+00,8.048114180564880371e-02,1.258730688882125914e-01
1.976328611373901367e+01,-2.044104099273681641e+00,-1.142191886901855469e+00,8.048114180564880371e-02,1.258730688882125914e-01
1.977323150634765625e+01,-2.044104099273681641e+00,-1.142191886901855469e+00,8.048114180564880371e-02,1.258730688882125914e-01
1.978312563896179199e+01,-2.044104099273681641e+00,-1.142191886901855469e+00,8.048114180564880371e-02,1.258730688882125914e-01
1.979361772537231445e+01,-2.044104099273681641e+00,-1.142191886901855469e+00,8.048114180564880371e-02,1.258730688882125914e-01
1.980360150337219238e+01,-2.044104099273681641e+00,-1.142191886901855469e+00,8.048114180564880371e-02,1.258730688882125914e-01
1.981311225891113281e+01,-2.044104099273681641e+00,-1.142191886901855469e+00,8.048114180564880371e-02,1.258730688882125914e-01
1.982427024841308594e+01,-2.038816452026367188e+00,-1.144620180130004883e+00,9.297939389944076538e-02,1.698080613067120825e-01
1.983414816856384277e+01,-2.038816452026367188e+00,-1.144620180130004883e+00,9.297939389944076538e-02,1.698080613067120825e-01
1.984325122833251953e+01,-2.038816452026367188e+00,-1.144620180130004883e+00,9.297939389944076538e-02,1.698080613067120825e-01
1.985340738296508789e+01,-2.038816452026367188e+00,-1.144620180130004883e+00,9.297939389944076538e-02,1.698080613067120825e-01
1.986384320259094238e+01,-2.038816452026367188e+00,-1.144620180130004883e+00,9.297939389944076538e-02,1.698080613067120825e-01
1.987451386451721191e+01,-2.038816452026367188e+00,-1.144620180130004883e+00,9.297939389944076538e-02,1.698080613067120825e-01
1.988320016860961914e+01,-2.038816452026367188e+00,-1.144620180130004883e+00,9.297939389944076538e-02,1.698080613067120825e-01
1.989601898193359375e+01,-2.038816452026367188e+00,-1.144620180130004883e+00,9.297939389944076538e-02,1.698080613067120825e-01
1.990398931503295898e+01,-2.038816452026367188e+00,-1.144620180130004883e+00,9.297939389944076538e-02,1.698080613067120825e-01
1.991365623474121094e+01,-2.038816452026367188e+00,-1.144620180130004883e+00,9.297939389944076538e-02,1.698080613067120825e-01
1.992439603805541992e+01,-2.030383825302124023e+00,-1.146561622619628906e+00,1.111057773232460022e-01,2.100902370069235858e-01
1.993340611457824707e+01,-2.030383825302124023e+00,-1.146561622619628906e+00,1.111057773232460022e-01,2.100902370069235858e-01
1.994348526000976562e+01,-2.030383825302124023e+00,-1.146561622619628906e+00,1.111057773232460022e-01,2.100902370069235858e-01
1.995354127883911133e+01,-2.030383825302124023e+00,-1.146561622619628906e+00,1.111057773232460022e-01,2.100902370069235858e-01
1.996351718902587891e+01,-2.030383825302124023e+00,-1.146561622619628906e+00,1.111057773232460022e-01,2.100902370069235858e-01
1.997389197349548340e+01,-2.030383825302124023e+00,-1.146561622619628906e+00,1.111057773232460022e-01,2.100902370069235858e-01
1.998584437370300293e+01,-2.030383825302124023e+00,-1.146561622619628906e+00,1.111057773232460022e-01,2.100902370069235858e-01
1.999382233619689941e+01,-2.030383825302124023e+00,-1.146561622619628906e+00,1.111057773232460022e-01,2.100902370069235858e-01
2.000470972061157227e+01,-2.030383825302124023e+00,-1.146561622619628906e+00,1.111057773232460022e-01,2.100902370069235858e-01
2.001373648643493652e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.002449989318847656e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.003375840187072754e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.004410791397094727e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.005386734008789062e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.006357693672180176e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.007517123222351074e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.008483338356018066e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.009349799156188965e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.010346317291259766e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.011370587348937988e+01,-2.020650625228881836e+00,-1.148135900497436523e+00,1.254703104496002197e-01,2.378570036776054275e-01
2.012350368499755859e+01,-2.012829303741455078e+00,-1.150680065155029297e+00,1.412114650011062622e-01,2.574457352728719561e-01
2.013317251205444336e+01,-2.012829303741455078e+00,-1.150680065155029297e+00,1.412114650011062622e-01,2.574457352728719561e-01
2.014341497421264648e+01,-2.012829303741455078e+00,-1.150680065155029297e+00,1.412114650011062622e-01,2.574457352728719561e-01
2.015359234809875488e+01,-2.012829303741455078e+00,-1.150680065155029297e+00,1.412114650011062622e-01,2.574457352728719561e-01
