Time_s,Priority_0,Priority_1,Priority_2,Priority_3,Priority_4,Priority_5,Priority_6
1773945081.5821347,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.5899732,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.6001508,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.6099472,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.621233,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.6309304,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.640498,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.6544487,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.6613045,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.6704774,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.681695,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.69317,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.7011945,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.7116077,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.7217948,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.730915,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.7402089,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.7504644,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.7595694,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.7696598,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.7801948,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.7900472,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.8013918,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.8112655,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.8213296,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.8317893,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.840186,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.8501866,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.8598802,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.8702755,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.8811963,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.8908596,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.9002802,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.911399,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.9208179,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.9312458,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.9407809,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773945081.9511156,1.0,1.0,1.0,1.0,1.0,0.0,1.0
