t,m1,m2,m3,m4,vbat
1.028638458251953125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.064516067504882812e+00
1.030747890472412109e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.064516067504882812e+00
1.031581091880798340e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.064516067504882812e+00
1.032431745529174805e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.064516067504882812e+00
1.033416485786437988e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.064516067504882812e+00
1.033970236778259277e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.064516067504882812e+00
1.034959745407104492e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.064516067504882812e+00
1.035772728919982910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.064516067504882812e+00
1.036695504188537598e+01,4.048800000000000000e+04,3.750200000000000000e+04,3.668700000000000000e+04,3.985600000000000000e+04,3.869208335876464844e+00
1.037695622444152832e+01,4.048800000000000000e+04,3.750200000000000000e+04,3.668700000000000000e+04,3.985600000000000000e+04,3.869208335876464844e+00
1.038692283630371094e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.473313808441162109e+00
1.039594125747680664e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.473313808441162109e+00
1.040717744827270508e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.753079175949096680e+00
1.041575407981872559e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.753079175949096680e+00
1.042620277404785156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.048680305480957031e+00
1.043748235702514648e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.048680305480957031e+00
1.044539499282836914e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.059237480163574219e+00
1.045606255531311035e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.059237480163574219e+00
1.046823620796203613e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.059237480163574219e+00
1.047555565834045410e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.059237480163574219e+00
1.048771023750305176e+01,4.178500000000000000e+04,3.757200000000000000e+04,3.643200000000000000e+04,4.059300000000000000e+04,4.059237480163574219e+00
1.049550771713256836e+01,4.178500000000000000e+04,3.757200000000000000e+04,3.643200000000000000e+04,4.059300000000000000e+04,4.059237480163574219e+00
1.050576043128967285e+01,4.239400000000000000e+04,3.704400000000000000e+04,3.665600000000000000e+04,4.217300000000000000e+04,3.578885793685913086e+00
1.051550173759460449e+01,4.239400000000000000e+04,3.704400000000000000e+04,3.665600000000000000e+04,4.217300000000000000e+04,3.578885793685913086e+00
1.052681040763854980e+01,4.409600000000000000e+04,3.731900000000000000e+04,3.631700000000000000e+04,4.275700000000000000e+04,3.552492618560791016e+00
1.053670644760131836e+01,4.409600000000000000e+04,3.731900000000000000e+04,3.631700000000000000e+04,4.275700000000000000e+04,3.552492618560791016e+00
1.054590249061584473e+01,4.550200000000000000e+04,3.778800000000000000e+04,3.573300000000000000e+04,4.323900000000000000e+04,3.584164381027221680e+00
1.055802989006042480e+01,4.550200000000000000e+04,3.778800000000000000e+04,3.573300000000000000e+04,4.323900000000000000e+04,3.584164381027221680e+00
1.056796240806579590e+01,4.635400000000000000e+04,4.057800000000000000e+04,3.509100000000000000e+04,4.164800000000000000e+04,3.610557317733764648e+00
1.057586050033569336e+01,4.635400000000000000e+04,4.057800000000000000e+04,3.509100000000000000e+04,4.164800000000000000e+04,3.610557317733764648e+00
1.058800649642944336e+01,4.937600000000000000e+04,4.149000000000000000e+04,3.027600000000000000e+04,4.051800000000000000e+04,3.621114492416381836e+00
1.059537529945373535e+01,4.937600000000000000e+04,4.149000000000000000e+04,3.027600000000000000e+04,4.051800000000000000e+04,3.621114492416381836e+00
1.060631489753723145e+01,4.995600000000000000e+04,4.255100000000000000e+04,3.037100000000000000e+04,3.955300000000000000e+04,3.636950254440307617e+00
1.061604189872741699e+01,4.995600000000000000e+04,4.255100000000000000e+04,3.037100000000000000e+04,3.955300000000000000e+04,3.636950254440307617e+00
1.063051533699035645e+01,4.619000000000000000e+04,4.079700000000000000e+04,3.652200000000000000e+04,4.156000000000000000e+04,3.636950254440307617e+00
1.063861322402954102e+01,4.619000000000000000e+04,4.079700000000000000e+04,3.652200000000000000e+04,4.156000000000000000e+04,3.636950254440307617e+00
1.064629268646240234e+01,3.791500000000000000e+04,4.144200000000000000e+04,4.505600000000000000e+04,4.178800000000000000e+04,3.652786016464233398e+00
1.065652728080749512e+01,3.791500000000000000e+04,4.144200000000000000e+04,4.505600000000000000e+04,4.178800000000000000e+04,3.652786016464233398e+00
1.066585016250610352e+01,3.049500000000000000e+04,4.105200000000000000e+04,4.888500000000000000e+04,4.324000000000000000e+04,3.652786016464233398e+00
1.067635130882263184e+01,3.049500000000000000e+04,4.105200000000000000e+04,4.888500000000000000e+04,4.324000000000000000e+04,3.652786016464233398e+00
1.068809032440185547e+01,2.743700000000000000e+04,4.057900000000000000e+04,4.992200000000000000e+04,4.408400000000000000e+04,3.652786016464233398e+00
1.069513988494873047e+01,3.238200000000000000e+04,4.234600000000000000e+04,4.768800000000000000e+04,4.223500000000000000e+04,3.663343191146850586e+00
1.070573163032531738e+01,3.238200000000000000e+04,4.234600000000000000e+04,4.768800000000000000e+04,4.223500000000000000e+04,3.663343191146850586e+00
1.071709418296813965e+01,3.238200000000000000e+04,4.234600000000000000e+04,4.768800000000000000e+04,4.223500000000000000e+04,3.663343191146850586e+00
1.072597289085388184e+01,3.787400000000000000e+04,4.317100000000000000e+04,4.395700000000000000e+04,4.095700000000000000e+04,3.679178953170776367e+00
1.073604059219360352e+01,3.787400000000000000e+04,4.317100000000000000e+04,4.395700000000000000e+04,4.095700000000000000e+04,3.679178953170776367e+00
1.074575185775756836e+01,4.346100000000000000e+04,4.579700000000000000e+04,3.745700000000000000e+04,3.797200000000000000e+04,3.684457540512084961e+00
1.075616502761840820e+01,4.346100000000000000e+04,4.579700000000000000e+04,3.745700000000000000e+04,3.797200000000000000e+04,3.684457540512084961e+00
1.076626324653625488e+01,4.524900000000000000e+04,4.708800000000000000e+04,3.247600000000000000e+04,3.539200000000000000e+04,3.689736127853393555e+00
1.077553915977478027e+01,4.524900000000000000e+04,4.708800000000000000e+04,3.247600000000000000e+04,3.539200000000000000e+04,3.689736127853393555e+00
1.078574204444885254e+01,4.375800000000000000e+04,4.619800000000000000e+04,3.321200000000000000e+04,3.596600000000000000e+04,3.700293302536010742e+00
1.079608988761901855e+01,4.375800000000000000e+04,4.619800000000000000e+04,3.321200000000000000e+04,3.596600000000000000e+04,3.700293302536010742e+00
1.080768609046936035e+01,4.198900000000000000e+04,4.520700000000000000e+04,3.456300000000000000e+04,3.717500000000000000e+04,3.710850477218627930e+00
1.081586551666259766e+01,4.198900000000000000e+04,4.520700000000000000e+04,3.456300000000000000e+04,3.717500000000000000e+04,3.710850477218627930e+00
1.082626867294311523e+01,3.893200000000000000e+04,4.219800000000000000e+04,3.687400000000000000e+04,4.043500000000000000e+04,3.716129064559936523e+00
1.083690547943115234e+01,3.893200000000000000e+04,4.219800000000000000e+04,3.687400000000000000e+04,4.043500000000000000e+04,3.716129064559936523e+00
1.084614801406860352e+01,3.732400000000000000e+04,3.973000000000000000e+04,3.819700000000000000e+04,4.255700000000000000e+04,3.716129064559936523e+00
1.085573697090148926e+01,3.732400000000000000e+04,3.973000000000000000e+04,3.819700000000000000e+04,4.255700000000000000e+04,3.716129064559936523e+00
1.086546182632446289e+01,3.462900000000000000e+04,3.772900000000000000e+04,3.992000000000000000e+04,4.378400000000000000e+04,3.716129064559936523e+00
1.087625765800476074e+01,3.462900000000000000e+04,3.772900000000000000e+04,3.992000000000000000e+04,4.378400000000000000e+04,3.716129064559936523e+00
1.088872790336608887e+01,3.349300000000000000e+04,3.609600000000000000e+04,4.059100000000000000e+04,4.433000000000000000e+04,3.716129064559936523e+00
1.089507508277893066e+01,3.349300000000000000e+04,3.609600000000000000e+04,4.059100000000000000e+04,4.433000000000000000e+04,3.716129064559936523e+00
1.090681219100952148e+01,3.482300000000000000e+04,3.747700000000000000e+04,3.937900000000000000e+04,4.295000000000000000e+04,3.721407651901245117e+00
1.091534757614135742e+01,3.482300000000000000e+04,3.747700000000000000e+04,3.937900000000000000e+04,4.295000000000000000e+04,3.721407651901245117e+00
1.092633414268493652e+01,3.669400000000000000e+04,3.773400000000000000e+04,3.721400000000000000e+04,4.182400000000000000e+04,3.726686239242553711e+00
1.093914580345153809e+01,3.669400000000000000e+04,3.773400000000000000e+04,3.721400000000000000e+04,4.182400000000000000e+04,3.726686239242553711e+00
1.094558835029602051e+01,3.912600000000000000e+04,3.930100000000000000e+04,3.441900000000000000e+04,3.969100000000000000e+04,3.726686239242553711e+00
1.095629787445068359e+01,3.912600000000000000e+04,3.930100000000000000e+04,3.441900000000000000e+04,3.969100000000000000e+04,3.726686239242553711e+00
1.096982979774475098e+01,3.902800000000000000e+04,3.945300000000000000e+04,3.443200000000000000e+04,3.933400000000000000e+04,3.726686239242553711e+00
1.097650718688964844e+01,3.902800000000000000e+04,3.945300000000000000e+04,3.443200000000000000e+04,3.933400000000000000e+04,3.726686239242553711e+00
1.098816943168640137e+01,3.860000000000000000e+04,4.062500000000000000e+04,3.481000000000000000e+04,3.814000000000000000e+04,3.726686239242553711e+00
1.099548792839050293e+01,3.860000000000000000e+04,4.062500000000000000e+04,3.481000000000000000e+04,3.814000000000000000e+04,3.726686239242553711e+00
1.100829911231994629e+01,3.748300000000000000e+04,3.891600000000000000e+04,3.571000000000000000e+04,3.978800000000000000e+04,3.726686239242553711e+00
1.101637291908264160e+01,3.748300000000000000e+04,3.891600000000000000e+04,3.571000000000000000e+04,3.978800000000000000e+04,3.726686239242553711e+00
1.102541780471801758e+01,3.673500000000000000e+04,3.836100000000000000e+04,3.595100000000000000e+04,3.994900000000000000e+04,3.731964826583862305e+00
1.103702640533447266e+01,3.673500000000000000e+04,3.836100000000000000e+04,3.595100000000000000e+04,3.994900000000000000e+04,3.731964826583862305e+00
1.104684042930603027e+01,3.639200000000000000e+04,3.842800000000000000e+04,3.640400000000000000e+04,4.026500000000000000e+04,3.731964826583862305e+00
1.105674862861633301e+01,3.639200000000000000e+04,3.842800000000000000e+04,3.640400000000000000e+04,4.026500000000000000e+04,3.731964826583862305e+00
1.106700921058654785e+01,3.564700000000000000e+04,3.833500000000000000e+04,3.681200000000000000e+04,4.045300000000000000e+04,3.731964826583862305e+00
1.107543349266052246e+01,3.564700000000000000e+04,3.833500000000000000e+04,3.681200000000000000e+04,4.045300000000000000e+04,3.731964826583862305e+00
1.108881211280822754e+01,3.558500000000000000e+04,3.885600000000000000e+04,3.694600000000000000e+04,4.031000000000000000e+04,3.731964826583862305e+00
1.109562659263610840e+01,3.599500000000000000e+04,3.940700000000000000e+04,3.730600000000000000e+04,4.021800000000000000e+04,3.726686239242553711e+00
1.110704493522644043e+01,3.599500000000000000e+04,3.940700000000000000e+04,3.730600000000000000e+04,4.021800000000000000e+04,3.726686239242553711e+00
1.111756920814514160e+01,3.615100000000000000e+04,3.921200000000000000e+04,3.706200000000000000e+04,4.052200000000000000e+04,3.726686239242553711e+00
1.112555837631225586e+01,3.615100000000000000e+04,3.921200000000000000e+04,3.706200000000000000e+04,4.052200000000000000e+04,3.726686239242553711e+00
1.113724470138549805e+01,3.615100000000000000e+04,3.921200000000000000e+04,3.706200000000000000e+04,4.052200000000000000e+04,3.726686239242553711e+00
1.114516687393188477e+01,3.742900000000000000e+04,3.855200000000000000e+04,3.602900000000000000e+04,4.125500000000000000e+04,3.721407651901245117e+00
1.115725111961364746e+01,3.742900000000000000e+04,3.855200000000000000e+04,3.602900000000000000e+04,4.125500000000000000e+04,3.721407651901245117e+00
1.116680383682250977e+01,3.810900000000000000e+04,3.890700000000000000e+04,3.545900000000000000e+04,4.124600000000000000e+04,3.721407651901245117e+00
1.117670202255249023e+01,3.810900000000000000e+04,3.890700000000000000e+04,3.545900000000000000e+04,4.124600000000000000e+04,3.721407651901245117e+00
1.118835592269897461e+01,3.830900000000000000e+04,3.937000000000000000e+04,3.488200000000000000e+04,4.063100000000000000e+04,3.721407651901245117e+00
1.119705605506896973e+01,3.751700000000000000e+04,3.901900000000000000e+04,3.629900000000000000e+04,4.110400000000000000e+04,3.721407651901245117e+00
1.120877408981323242e+01,3.751700000000000000e+04,3.901900000000000000e+04,3.629900000000000000e+04,4.110400000000000000e+04,3.721407651901245117e+00
