t,x,y,z,yaw
1.028638458251953125e+01,-2.064086124300956726e-02,-4.053132534027099609e+00,1.340801566839218140e-01,-3.881315679742375867e-03
1.030747890472412109e+01,-2.064086124300956726e-02,-4.053132534027099609e+00,1.340801566839218140e-01,-3.881315679742375867e-03
1.031581091880798340e+01,-2.064086124300956726e-02,-4.053132534027099609e+00,1.340801566839218140e-01,-3.881315679742375867e-03
1.032431745529174805e+01,-2.064086124300956726e-02,-4.053132534027099609e+00,1.340801566839218140e-01,-3.881315679742375867e-03
1.033416485786437988e+01,-2.064086124300956726e-02,-4.053132534027099609e+00,1.340801566839218140e-01,-3.881315679742375867e-03
1.033970236778259277e+01,-2.064086124300956726e-02,-4.053132534027099609e+00,1.340801566839218140e-01,-3.881315679742375867e-03
1.034959745407104492e+01,-2.064086124300956726e-02,-4.053132534027099609e+00,1.340801566839218140e-01,-3.881315679742375867e-03
1.035772728919982910e+01,-2.064086124300956726e-02,-4.053132534027099609e+00,1.340801566839218140e-01,-3.881315679742375867e-03
1.036695504188537598e+01,-2.102839201688766479e-02,-4.053114414215087891e+00,1.338326185941696167e-01,-3.890593311145344214e-03
1.037695622444152832e+01,-2.102839201688766479e-02,-4.053114414215087891e+00,1.338326185941696167e-01,-3.890593311145344214e-03
1.038692283630371094e+01,-2.102839201688766479e-02,-4.053114414215087891e+00,1.338326185941696167e-01,-3.890593311145344214e-03
1.039594125747680664e+01,-2.102839201688766479e-02,-4.053114414215087891e+00,1.338326185941696167e-01,-3.890593311145344214e-03
1.040717744827270508e+01,-2.102839201688766479e-02,-4.053114414215087891e+00,1.338326185941696167e-01,-3.890593311145344214e-03
1.041575407981872559e+01,-2.102839201688766479e-02,-4.053114414215087891e+00,1.338326185941696167e-01,-3.890593311145344214e-03
1.042620277404785156e+01,-2.102839201688766479e-02,-4.053114414215087891e+00,1.338326185941696167e-01,-3.890593311145344214e-03
1.043748235702514648e+01,-2.102839201688766479e-02,-4.053114414215087891e+00,1.338326185941696167e-01,-3.890593311145344214e-03
1.044539499282836914e+01,-2.102839201688766479e-02,-4.053114414215087891e+00,1.338326185941696167e-01,-3.890593311145344214e-03
1.045606255531311035e+01,-2.102839201688766479e-02,-4.053114414215087891e+00,1.338326185941696167e-01,-3.890593311145344214e-03
1.046823620796203613e+01,-2.104030735790729523e-02,-4.052904605865478516e+00,1.337423473596572876e-01,-3.796172027008750706e-03
1.047555565834045410e+01,-2.104030735790729523e-02,-4.052904605865478516e+00,1.337423473596572876e-01,-3.796172027008750706e-03
1.048771023750305176e+01,-2.104030735790729523e-02,-4.052904605865478516e+00,1.337423473596572876e-01,-3.796172027008750706e-03
1.049550771713256836e+01,-2.104030735790729523e-02,-4.052904605865478516e+00,1.337423473596572876e-01,-3.796172027008750706e-03
1.050576043128967285e+01,-2.104030735790729523e-02,-4.052904605865478516e+00,1.337423473596572876e-01,-3.796172027008750706e-03
1.051550173759460449e+01,-2.104030735790729523e-02,-4.052904605865478516e+00,1.337423473596572876e-01,-3.796172027008750706e-03
1.052681040763854980e+01,-2.104030735790729523e-02,-4.052904605865478516e+00,1.337423473596572876e-01,-3.796172027008750706e-03
1.053670644760131836e+01,-2.104030735790729523e-02,-4.052904605865478516e+00,1.337423473596572876e-01,-3.796172027008750706e-03
1.054590249061584473e+01,-2.104030735790729523e-02,-4.052904605865478516e+00,1.337423473596572876e-01,-3.796172027008750706e-03
1.055802989006042480e+01,-2.104030735790729523e-02,-4.052904605865478516e+00,1.337423473596572876e-01,-3.796172027008750706e-03
1.056796240806579590e+01,-2.050881646573543549e-02,-4.053416252136230469e+00,1.344980001449584961e-01,-9.363618476738685189e-04
