t,x,y,z,yaw
1.026774096488952637e+01,-2.070305347442626953e+00,-1.172729492187500000e+00,7.853193581104278564e-02,-3.702439679759620631e-03
1.027688241004943848e+01,-2.070305347442626953e+00,-1.172729492187500000e+00,7.853193581104278564e-02,-3.702439679759620631e-03
1.028439092636108398e+01,-2.070305347442626953e+00,-1.172729492187500000e+00,7.853193581104278564e-02,-3.702439679759620631e-03
1.030335807800292969e+01,-2.070305347442626953e+00,-1.172729492187500000e+00,7.853193581104278564e-02,-3.702439679759620631e-03
1.031388330459594727e+01,-2.070323944091796875e+00,-1.172531962394714355e+00,7.832559198141098022e-02,-3.662977041950609639e-03
1.033245563507080078e+01,-2.070323944091796875e+00,-1.172531962394714355e+00,7.832559198141098022e-02,-3.662977041950609639e-03
1.033618426322937012e+01,-2.070323944091796875e+00,-1.172531962394714355e+00,7.832559198141098022e-02,-3.662977041950609639e-03
1.034490561485290527e+01,-2.070323944091796875e+00,-1.172531962394714355e+00,7.832559198141098022e-02,-3.662977041950609639e-03
1.035226631164550781e+01,-2.070323944091796875e+00,-1.172531962394714355e+00,7.832559198141098022e-02,-3.662977041950609639e-03
1.036535120010375977e+01,-2.070323944091796875e+00,-1.172531962394714355e+00,7.832559198141098022e-02,-3.662977041950609639e-03
1.037411737442016602e+01,-2.070323944091796875e+00,-1.172531962394714355e+00,7.832559198141098022e-02,-3.662977041950609639e-03
1.038181686401367188e+01,-2.070323944091796875e+00,-1.172531962394714355e+00,7.832559198141098022e-02,-3.662977041950609639e-03
1.039331555366516113e+01,-2.069997310638427734e+00,-1.172967076301574707e+00,7.842827588319778442e-02,-4.100832454227311581e-03
1.040517687797546387e+01,-2.069997310638427734e+00,-1.172967076301574707e+00,7.842827588319778442e-02,-4.100832454227311581e-03
1.041211414337158203e+01,-2.069997310638427734e+00,-1.172967076301574707e+00,7.842827588319778442e-02,-4.100832454227311581e-03
1.042230892181396484e+01,-2.069997310638427734e+00,-1.172967076301574707e+00,7.842827588319778442e-02,-4.100832454227311581e-03
1.043251466751098633e+01,-2.069997310638427734e+00,-1.172967076301574707e+00,7.842827588319778442e-02,-4.100832454227311581e-03
1.044225001335144043e+01,-2.069997310638427734e+00,-1.172967076301574707e+00,7.842827588319778442e-02,-4.100832454227311581e-03
1.045242381095886230e+01,-2.069997310638427734e+00,-1.172967076301574707e+00,7.842827588319778442e-02,-4.100832454227311581e-03
1.046219682693481445e+01,-2.069997310638427734e+00,-1.172967076301574707e+00,7.842827588319778442e-02,-4.100832454227311581e-03
1.047303366661071777e+01,-2.069997310638427734e+00,-1.172967076301574707e+00,7.842827588319778442e-02,-4.100832454227311581e-03
1.048661541938781738e+01,-2.070260524749755859e+00,-1.172914743423461914e+00,7.867588847875595093e-02,1.797839064483233718e-03
1.049297165870666504e+01,-2.070260524749755859e+00,-1.172914743423461914e+00,7.867588847875595093e-02,1.797839064483233718e-03
1.050383234024047852e+01,-2.070260524749755859e+00,-1.172914743423461914e+00,7.867588847875595093e-02,1.797839064483233718e-03
1.051218223571777344e+01,-2.070260524749755859e+00,-1.172914743423461914e+00,7.867588847875595093e-02,1.797839064483233718e-03
