Time_s,Priority_0,Priority_1,Priority_2,Priority_3,Priority_4,Priority_5,Priority_6
1774035535.5345912,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.5462224,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.5523207,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.5625324,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.5734613,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.5827513,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.5921245,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.6027493,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.6124594,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.6220737,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.6328263,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.64189,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.651694,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.6626453,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.6718464,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.6824903,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.6920753,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.701944,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.7133558,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.721484,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.7319546,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.7419157,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.7524867,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.7649288,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.7723665,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.7821083,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.7923877,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.8021781,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.8148675,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774035535.8224714,1.0,1.0,1.0,1.0,1.0,0.0,1.0
