4.967013,-1.986386,0.025071,0.156094
4.967013,-1.986386,0.025071,0.156094
4.966964,-1.986515,0.025055,0.156104
4.966913,-1.986645,0.025040,0.156102
4.966817,-1.986893,0.025005,0.156108
4.966774,-1.987012,0.024984,0.156105
4.966774,-1.987012,0.024984,0.156105
4.966729,-1.987131,0.024964,0.156107
4.966636,-1.987365,0.024911,0.156120
4.966589,-1.987481,0.024878,0.156125
4.966541,-1.987597,0.024847,0.156137
4.966490,-1.987712,0.024816,0.156151
4.966427,-1.987823,0.024764,0.156159
4.966427,-1.987823,0.024764,0.156159
4.966294,-1.988043,0.024664,0.156148
4.966226,-1.988153,0.024617,0.156148
4.966226,-1.988153,0.024617,0.156148
4.966083,-1.988388,0.024501,0.156148
4.966009,-1.988513,0.024432,0.156150
4.966009,-1.988513,0.024432,0.156150
4.965855,-1.988761,0.024284,0.156156
4.965770,-1.988888,0.024197,0.156156
4.965684,-1.989015,0.024112,0.156160
4.965597,-1.989141,0.024030,0.156165
4.965508,-1.989267,0.023951,0.156164
4.965508,-1.989267,0.023951,0.156164
4.965311,-1.989533,0.023776,0.156158
4.965210,-1.989666,0.023692,0.156162
4.965001,-1.989929,0.023511,0.156150
4.964892,-1.990061,0.023416,0.156147
4.964892,-1.990061,0.023416,0.156147
4.964671,-1.990321,0.023233,0.156148
4.964546,-1.990437,0.023129,0.156150
4.964419,-1.990553,0.023039,0.156157
4.964163,-1.990784,0.022865,0.156159
4.964034,-1.990908,0.022754,0.156159
4.964034,-1.990908,0.022754,0.156159
4.963773,-1.991158,0.022540,0.156162
4.963640,-1.991282,0.022437,0.156167
4.963523,-1.991406,0.022316,0.156163
4.963404,-1.991529,0.022201,0.156165
4.963162,-1.991775,0.021978,0.156166
4.963059,-1.991897,0.021847,0.156166
4.963059,-1.991897,0.021847,0.156166
4.962954,-1.992019,0.021720,0.156168
4.962846,-1.992140,0.021595,0.156170
4.962625,-1.992381,0.021359,0.156178
4.962533,-1.992480,0.021222,0.156183
4.962533,-1.992480,0.021222,0.156183
4.962343,-1.992678,0.020959,0.156177
4.962343,-1.992678,0.020959,0.156177
4.962174,-1.992850,0.020685,0.156178
4.962101,-1.992924,0.020542,0.156182
4.962025,-1.992999,0.020402,0.156184
4.961946,-1.993074,0.020260,0.156185
4.961946,-1.993074,0.020260,0.156185
4.961863,-1.993169,0.019957,0.156188
4.961817,-1.993217,0.019810,0.156189
4.961817,-1.993217,0.019810,0.156189
4.961752,-1.993296,0.019514,0.156187
4.961734,-1.993326,0.019365,0.156184
4.961734,-1.993326,0.019365,0.156184
4.961711,-1.993357,0.019232,0.156182
4.961700,-1.993415,0.018962,0.156178
4.961710,-1.993441,0.018824,0.156174
4.961718,-1.993497,0.018558,0.156168
4.961760,-1.993500,0.018427,0.156164
4.961760,-1.993500,0.018427,0.156164
4.961830,-1.993511,0.018182,0.156162
4.961830,-1.993511,0.018182,0.156162
4.961923,-1.993501,0.017944,0.156151
