-0.088060,0.229468,0.220204,19.900430

-0.088066,0.229443,0.220227,19.900495

-0.088067,0.229430,0.220240,19.900484

-0.088071,0.229419,0.220251,19.900527

-0.088073,0.229406,0.220263,19.900537

-0.088076,0.229394,0.220275,19.900597

-0.088076,0.229394,0.220275,19.900597

-0.088082,0.229369,0.220298,19.900630

-0.088085,0.229358,0.220309,19.900657

-0.088087,0.229346,0.220320,19.900694

-0.088091,0.229337,0.220329,19.900713

-0.088091,0.229337,0.220329,19.900713

-0.088094,0.229325,0.220340,19.900737

-0.088099,0.229304,0.220359,19.900832

-0.088099,0.229304,0.220359,19.900832

-0.088103,0.229295,0.220367,19.900834

-0.088106,0.229286,0.220375,19.900843

-0.088106,0.229286,0.220375,19.900843

-0.088106,0.229286,0.220375,19.900843

-0.088111,0.229268,0.220392,19.900920

-0.088114,0.229259,0.220401,19.900912

-0.088116,0.229250,0.220409,19.900842

-0.088119,0.229240,0.220417,19.900862

-0.088119,0.229240,0.220417,19.900862

-0.088123,0.229221,0.220436,19.900888

-0.088124,0.229212,0.220445,19.900937

-0.088126,0.229203,0.220453,19.900951

-0.088126,0.229203,0.220453,19.900951

-0.088128,0.229193,0.220463,19.900889

-0.088130,0.229173,0.220483,19.900813

-0.088132,0.229164,0.220492,19.900843

-0.088132,0.229164,0.220492,19.900843

-0.088132,0.229152,0.220504,19.900851

-0.088133,0.229141,0.220515,19.900832

-0.088133,0.229141,0.220515,19.900832

-0.088134,0.229119,0.220537,19.900802

-0.088135,0.229109,0.220548,19.900819

-0.088135,0.229099,0.220558,19.900829

-0.088135,0.229099,0.220558,19.900829

-0.088135,0.229099,0.220558,19.900829

-0.088137,0.229081,0.220576,19.900851

-0.088137,0.229081,0.220576,19.900851

-0.088138,0.229062,0.220595,19.900893

-0.088139,0.229054,0.220603,19.900858

-0.088139,0.229054,0.220603,19.900858

-0.088140,0.229044,0.220613,19.900829

-0.088141,0.229029,0.220628,19.900812

-0.088142,0.229021,0.220636,19.900792

-0.088143,0.229014,0.220643,19.900835

-0.088143,0.229014,0.220643,19.900835

-0.088144,0.229007,0.220650,19.900867

-0.088144,0.229007,0.220650,19.900867

-0.088147,0.228995,0.220661,19.900869

-0.088148,0.228989,0.220667,19.900874

-0.088150,0.228983,0.220672,19.900904

