t,x,y,z,yaw
9.768010616302490234e+00,-3.334299102425575256e-02,-4.042728424072265625e+00,1.338983476161956787e-01,-5.308997589059401279e-03
9.779289722442626953e+00,-3.334299102425575256e-02,-4.042728424072265625e+00,1.338983476161956787e-01,-5.308997589059401279e-03
9.789292335510253906e+00,-3.334299102425575256e-02,-4.042728424072265625e+00,1.338983476161956787e-01,-5.308997589059401279e-03
9.797750949859619141e+00,-3.334299102425575256e-02,-4.042728424072265625e+00,1.338983476161956787e-01,-5.308997589059401279e-03
9.808421134948730469e+00,-3.319991752505302429e-02,-4.042817592620849609e+00,1.337393969297409058e-01,-5.346459735158949796e-03
9.818237781524658203e+00,-3.319991752505302429e-02,-4.042817592620849609e+00,1.337393969297409058e-01,-5.346459735158949796e-03
9.827675104141235352e+00,-3.319991752505302429e-02,-4.042817592620849609e+00,1.337393969297409058e-01,-5.346459735158949796e-03
9.837674379348754883e+00,-3.319991752505302429e-02,-4.042817592620849609e+00,1.337393969297409058e-01,-5.346459735158949796e-03
9.847336530685424805e+00,-3.319991752505302429e-02,-4.042817592620849609e+00,1.337393969297409058e-01,-5.346459735158949796e-03
9.858415842056274414e+00,-3.319991752505302429e-02,-4.042817592620849609e+00,1.337393969297409058e-01,-5.346459735158949796e-03
9.867127895355224609e+00,-3.319991752505302429e-02,-4.042817592620849609e+00,1.337393969297409058e-01,-5.346459735158949796e-03
9.877801656723022461e+00,-3.319991752505302429e-02,-4.042817592620849609e+00,1.337393969297409058e-01,-5.346459735158949796e-03
9.888133764266967773e+00,-3.319991752505302429e-02,-4.042817592620849609e+00,1.337393969297409058e-01,-5.346459735158949796e-03
9.897398948669433594e+00,-3.319991752505302429e-02,-4.042817592620849609e+00,1.337393969297409058e-01,-5.346459735158949796e-03
9.907668828964233398e+00,-3.337660804390907288e-02,-4.042865276336669922e+00,1.343066543340682983e-01,-5.169206598965457936e-03
9.918339490890502930e+00,-3.337660804390907288e-02,-4.042865276336669922e+00,1.343066543340682983e-01,-5.169206598965457936e-03
9.929244041442871094e+00,-3.337660804390907288e-02,-4.042865276336669922e+00,1.343066543340682983e-01,-5.169206598965457936e-03
9.937393903732299805e+00,-3.337660804390907288e-02,-4.042865276336669922e+00,1.343066543340682983e-01,-5.169206598965457936e-03
9.948969602584838867e+00,-3.337660804390907288e-02,-4.042865276336669922e+00,1.343066543340682983e-01,-5.169206598965457936e-03
9.958878993988037109e+00,-3.337660804390907288e-02,-4.042865276336669922e+00,1.343066543340682983e-01,-5.169206598965457936e-03
9.967966079711914062e+00,-3.337660804390907288e-02,-4.042865276336669922e+00,1.343066543340682983e-01,-5.169206598965457936e-03
9.977262496948242188e+00,-3.337660804390907288e-02,-4.042865276336669922e+00,1.343066543340682983e-01,-5.169206598965457936e-03
9.988154172897338867e+00,-3.337660804390907288e-02,-4.042865276336669922e+00,1.343066543340682983e-01,-5.169206598965457936e-03
9.998034715652465820e+00,-3.337660804390907288e-02,-4.042865276336669922e+00,1.343066543340682983e-01,-5.169206598965457936e-03
1.000895214080810547e+01,-3.410686925053596497e-02,-4.042094707489013672e+00,1.344709992408752441e-01,-1.297979566401765220e-02
1.002028894424438477e+01,-3.410686925053596497e-02,-4.042094707489013672e+00,1.344709992408752441e-01,-1.297979566401765220e-02
1.003093838691711426e+01,-3.410686925053596497e-02,-4.042094707489013672e+00,1.344709992408752441e-01,-1.297979566401765220e-02
1.004500532150268555e+01,-3.410686925053596497e-02,-4.042094707489013672e+00,1.344709992408752441e-01,-1.297979566401765220e-02
1.005090904235839844e+01,-3.410686925053596497e-02,-4.042094707489013672e+00,1.344709992408752441e-01,-1.297979566401765220e-02
1.005893135070800781e+01,-3.410686925053596497e-02,-4.042094707489013672e+00,1.344709992408752441e-01,-1.297979566401765220e-02
1.006928539276123047e+01,-3.410686925053596497e-02,-4.042094707489013672e+00,1.344709992408752441e-01,-1.297979566401765220e-02
1.007765793800354004e+01,-3.410686925053596497e-02,-4.042094707489013672e+00,1.344709992408752441e-01,-1.297979566401765220e-02
1.008806514739990234e+01,-3.410686925053596497e-02,-4.042094707489013672e+00,1.344709992408752441e-01,-1.297979566401765220e-02
1.009772825241088867e+01,-3.410686925053596497e-02,-4.042094707489013672e+00,1.344709992408752441e-01,-1.297979566401765220e-02
1.010896897315979004e+01,-3.400502726435661316e-02,-4.048913478851318359e+00,1.397902518510818481e-01,-3.709637756858265994e-02
1.011768507957458496e+01,-3.400502726435661316e-02,-4.048913478851318359e+00,1.397902518510818481e-01,-3.709637756858265994e-02
1.012801313400268555e+01,-3.400502726435661316e-02,-4.048913478851318359e+00,1.397902518510818481e-01,-3.709637756858265994e-02
