t,x,y,z,yaw
9.789937019348144531e+00,2.152903318405151367e+00,-9.831811189651489258e-01,1.080803647637367249e-01,5.435611653392602091e-03
9.794565916061401367e+00,2.152903318405151367e+00,-9.831811189651489258e-01,1.080803647637367249e-01,5.435611653392602091e-03
9.807546138763427734e+00,2.152903318405151367e+00,-9.831811189651489258e-01,1.080803647637367249e-01,5.435611653392602091e-03
9.814840555191040039e+00,2.152903318405151367e+00,-9.831811189651489258e-01,1.080803647637367249e-01,5.435611653392602091e-03
9.824957370758056641e+00,2.152903318405151367e+00,-9.831811189651489258e-01,1.080803647637367249e-01,5.435611653392602091e-03
9.834262847900390625e+00,2.152903318405151367e+00,-9.831811189651489258e-01,1.080803647637367249e-01,5.435611653392602091e-03
9.845146179199218750e+00,2.152903318405151367e+00,-9.831811189651489258e-01,1.080803647637367249e-01,5.435611653392602091e-03
9.853778839111328125e+00,2.152903318405151367e+00,-9.831811189651489258e-01,1.080803647637367249e-01,5.435611653392602091e-03
9.863629817962646484e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.874264478683471680e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.885027885437011719e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.894168376922607422e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.903706550598144531e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.914710998535156250e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.926434040069580078e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.933791875839233398e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.945280313491821289e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.955772399902343750e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.964150905609130859e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.974274635314941406e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.983894824981689453e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
9.994566202163696289e+00,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
1.000758433341979980e+01,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
1.001534461975097656e+01,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
1.002758097648620605e+01,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
1.003528857231140137e+01,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
1.005006957054138184e+01,2.152899026870727539e+00,-9.830720424652099609e-01,1.082426905632019043e-01,5.493942683495094646e-03
1.005788421630859375e+01,2.152756929397583008e+00,-9.827682375907897949e-01,1.078218147158622742e-01,5.571521294257214367e-03
1.006460189819335938e+01,2.152756929397583008e+00,-9.827682375907897949e-01,1.078218147158622742e-01,5.571521294257214367e-03
1.007508540153503418e+01,2.152756929397583008e+00,-9.827682375907897949e-01,1.078218147158622742e-01,5.571521294257214367e-03
1.008511757850646973e+01,2.152756929397583008e+00,-9.827682375907897949e-01,1.078218147158622742e-01,5.571521294257214367e-03
1.009409689903259277e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
1.010519099235534668e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
1.011465120315551758e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
1.012473344802856445e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
1.013561868667602539e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
1.014486980438232422e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
1.015357875823974609e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
1.016588091850280762e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
1.017571902275085449e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
1.018666863441467285e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
1.019479227066040039e+01,2.152453422546386719e+00,-9.829424023628234863e-01,1.084977686405181885e-01,1.874097668007784767e-02
