time,cf_0_x,cf_0_y,cf_0_z,cf_1_x,cf_1_y,cf_1_z,cf_2_x,cf_2_y,cf_2_z
1774014109.010924,,,,-0.01743997260928154,-4.056962966918945,0.1332559436559677,,,
1774014109.0146208,,,,-0.0173004399985075,-4.0577192306518555,0.13380827009677887,,,
1774014109.0234318,,,,-0.01714721880853176,-4.057323932647705,0.13370957970619202,,,
1774014109.0324574,,,,-0.0172557570040226,-4.057261943817139,0.1337236613035202,,,
1774014109.0422142,,,,-0.0172557570040226,-4.057261943817139,0.1337236613035202,,,
1774014109.0518315,,,,-0.0172557570040226,-4.057261943817139,0.1337236613035202,,,
1774014109.0617137,,,,-0.0172557570040226,-4.057261943817139,0.1337236613035202,,,
1774014109.0721724,,,,-0.0172557570040226,-4.057261943817139,0.1337236613035202,,,
1774014109.0852783,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,,,
1774014109.0956829,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,,,
1774014109.1031034,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,,,
1774014109.1123006,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,,,
1774014109.1239772,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,,,
1774014109.12666,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.1564602851867676,-0.9768291711807251,0.10622972995042801
1774014109.1323876,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.1564602851867676,-0.9768291711807251,0.10622972995042801
1774014109.136967,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.1566426753997803,-0.9767336249351501,0.10586299747228622
1774014109.1435628,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.1566426753997803,-0.9767336249351501,0.10586299747228622
1774014109.1447055,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.156421661376953,-0.976727306842804,0.10617393255233765
1774014109.1518524,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.156421661376953,-0.976727306842804,0.10617393255233765
1774014109.1566527,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.1569435596466064,-0.9771175980567932,0.10599254071712494
1774014109.1620522,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.1569435596466064,-0.9771175980567932,0.10599254071712494
1774014109.1660123,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.1569435596466064,-0.9771175980567932,0.10599254071712494
1774014109.1719344,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.1569435596466064,-0.9771175980567932,0.10599254071712494
1774014109.1750526,,,,-0.017222415655851364,-4.057372570037842,0.13373899459838867,2.1569435596466064,-0.9771175980567932,0.10599254071712494
1774014109.1815841,,,,-0.017867613583803177,-4.05838680267334,0.13449814915657043,2.1569435596466064,-0.9771175980567932,0.10599254071712494
1774014109.184737,,,,-0.017867613583803177,-4.05838680267334,0.13449814915657043,2.1569435596466064,-0.9771175980567932,0.10599254071712494
1774014109.1922822,,,,-0.017867613583803177,-4.05838680267334,0.13449814915657043,2.1569435596466064,-0.9771175980567932,0.10599254071712494
1774014109.1971872,-2.06882381439209,-1.1576111316680908,0.07438234984874725,-0.017867613583803177,-4.05838680267334,0.13449814915657043,2.1569435596466064,-0.9771175980567932,0.10599254071712494
