t,x,y,z,yaw
1.152771592140197754e+01,2.156943559646606445e+00,-9.771175980567932129e-01,1.059925407171249390e-01,-2.076808407088808113e-04
1.153715968132019043e+01,2.156943559646606445e+00,-9.771175980567932129e-01,1.059925407171249390e-01,-2.076808407088808113e-04
1.154457759857177734e+01,2.156943559646606445e+00,-9.771175980567932129e-01,1.059925407171249390e-01,-2.076808407088808113e-04
1.155538582801818848e+01,2.156943559646606445e+00,-9.771175980567932129e-01,1.059925407171249390e-01,-2.076808407088808113e-04
1.156516265869140625e+01,2.156943559646606445e+00,-9.771175980567932129e-01,1.059925407171249390e-01,-2.076808407088808113e-04
1.157456994056701660e+01,2.156943559646606445e+00,-9.771175980567932129e-01,1.059925407171249390e-01,-2.076808407088808113e-04
1.158450150489807129e+01,2.156943559646606445e+00,-9.771175980567932129e-01,1.059925407171249390e-01,-2.076808407088808113e-04
1.159540557861328125e+01,2.156601667404174805e+00,-9.767835736274719238e-01,1.061274856328964233e-01,-1.988671981567198793e-04
1.160452985763549805e+01,2.156601667404174805e+00,-9.767835736274719238e-01,1.061274856328964233e-01,-1.988671981567198793e-04
1.161593151092529297e+01,2.156601667404174805e+00,-9.767835736274719238e-01,1.061274856328964233e-01,-1.988671981567198793e-04
1.162877941131591797e+01,2.156601667404174805e+00,-9.767835736274719238e-01,1.061274856328964233e-01,-1.988671981567198793e-04
1.163669109344482422e+01,2.156601667404174805e+00,-9.767835736274719238e-01,1.061274856328964233e-01,-1.988671981567198793e-04
1.164549136161804199e+01,2.156601667404174805e+00,-9.767835736274719238e-01,1.061274856328964233e-01,-1.988671981567198793e-04
1.165499186515808105e+01,2.156601667404174805e+00,-9.767835736274719238e-01,1.061274856328964233e-01,-1.988671981567198793e-04
1.166889333724975586e+01,2.156601667404174805e+00,-9.767835736274719238e-01,1.061274856328964233e-01,-1.988671981567198793e-04
1.167722606658935547e+01,2.156601667404174805e+00,-9.767835736274719238e-01,1.061274856328964233e-01,-1.988671981567198793e-04
1.168581938743591309e+01,2.156601667404174805e+00,-9.767835736274719238e-01,1.061274856328964233e-01,-1.988671981567198793e-04
