t,m1,m2,m3,m4,vbat
1.152771592140197754e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.080351829528808594e+00
1.153715968132019043e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.080351829528808594e+00
1.154457759857177734e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.080351829528808594e+00
1.155538582801818848e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.080351829528808594e+00
1.156516265869140625e+01,3.817600000000000000e+04,3.857600000000000000e+04,3.851400000000000000e+04,3.814800000000000000e+04,4.080351829528808594e+00
1.157456994056701660e+01,3.817600000000000000e+04,3.857600000000000000e+04,3.851400000000000000e+04,3.814800000000000000e+04,4.080351829528808594e+00
1.158450150489807129e+01,3.844000000000000000e+04,3.838100000000000000e+04,3.854200000000000000e+04,3.861600000000000000e+04,3.826979637145996094e+00
1.159540557861328125e+01,3.844000000000000000e+04,3.838100000000000000e+04,3.854200000000000000e+04,3.861600000000000000e+04,3.826979637145996094e+00
1.160452985763549805e+01,3.928600000000000000e+04,3.995300000000000000e+04,3.947100000000000000e+04,3.844500000000000000e+04,3.573607206344604492e+00
1.161593151092529297e+01,3.928600000000000000e+04,3.995300000000000000e+04,3.947100000000000000e+04,3.844500000000000000e+04,3.573607206344604492e+00
1.162877941131591797e+01,3.957500000000000000e+04,4.019100000000000000e+04,4.066400000000000000e+04,3.971000000000000000e+04,3.594721555709838867e+00
1.163669109344482422e+01,3.957500000000000000e+04,4.019100000000000000e+04,4.066400000000000000e+04,3.971000000000000000e+04,3.594721555709838867e+00
1.164549136161804199e+01,4.036700000000000000e+04,4.044200000000000000e+04,4.085900000000000000e+04,4.070000000000000000e+04,3.663343191146850586e+00
1.165499186515808105e+01,4.036700000000000000e+04,4.044200000000000000e+04,4.085900000000000000e+04,4.070000000000000000e+04,3.663343191146850586e+00
1.166889333724975586e+01,4.069100000000000000e+04,4.117200000000000000e+04,4.126500000000000000e+04,4.070100000000000000e+04,3.700293302536010742e+00
1.167722606658935547e+01,4.069100000000000000e+04,4.117200000000000000e+04,4.126500000000000000e+04,4.070100000000000000e+04,3.700293302536010742e+00
1.168581938743591309e+01,4.073300000000000000e+04,4.116000000000000000e+04,4.177800000000000000e+04,4.123100000000000000e+04,3.716129064559936523e+00
1.169523215293884277e+01,4.073300000000000000e+04,4.116000000000000000e+04,4.177800000000000000e+04,4.123100000000000000e+04,3.716129064559936523e+00
1.170812129974365234e+01,4.073300000000000000e+04,4.116000000000000000e+04,4.177800000000000000e+04,4.123100000000000000e+04,3.716129064559936523e+00
1.171597456932067871e+01,4.108800000000000000e+04,4.106500000000000000e+04,4.216400000000000000e+04,4.115100000000000000e+04,3.742522001266479492e+00
1.172583889961242676e+01,4.068800000000000000e+04,4.173900000000000000e+04,4.204300000000000000e+04,4.138200000000000000e+04,3.758357763290405273e+00
1.173641800880432129e+01,4.068800000000000000e+04,4.173900000000000000e+04,4.204300000000000000e+04,4.138200000000000000e+04,3.758357763290405273e+00
1.174483418464660645e+01,4.086600000000000000e+04,4.171200000000000000e+04,4.188100000000000000e+04,4.161900000000000000e+04,3.763636350631713867e+00
1.175525474548339844e+01,4.086600000000000000e+04,4.171200000000000000e+04,4.188100000000000000e+04,4.161900000000000000e+04,3.763636350631713867e+00
1.176828980445861816e+01,3.982400000000000000e+04,4.201600000000000000e+04,4.314700000000000000e+04,4.107700000000000000e+04,3.779472112655639648e+00
1.177598905563354492e+01,3.982400000000000000e+04,4.201600000000000000e+04,4.314700000000000000e+04,4.107700000000000000e+04,3.779472112655639648e+00
1.178683018684387207e+01,4.129200000000000000e+04,4.086800000000000000e+04,4.259500000000000000e+04,4.162200000000000000e+04,3.779472112655639648e+00
1.179641866683959961e+01,4.129200000000000000e+04,4.086800000000000000e+04,4.259500000000000000e+04,4.162200000000000000e+04,3.779472112655639648e+00
