t,m1,m2,m3,m4,vbat
1.140389227867126465e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.112023353576660156e+00
1.141490340232849121e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.112023353576660156e+00
1.142320275306701660e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.106744766235351562e+00
1.143254780769348145e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.106744766235351562e+00
1.144181799888610840e+01,3.752200000000000000e+04,3.749300000000000000e+04,3.703300000000000000e+04,3.706800000000000000e+04,4.106744766235351562e+00
1.145168995857238770e+01,3.752200000000000000e+04,3.749300000000000000e+04,3.703300000000000000e+04,3.706800000000000000e+04,4.106744766235351562e+00
1.146154236793518066e+01,3.974600000000000000e+04,3.936800000000000000e+04,3.870300000000000000e+04,3.897700000000000000e+04,3.906158447265625000e+00
1.147203540802001953e+01,3.974600000000000000e+04,3.936800000000000000e+04,3.870300000000000000e+04,3.897700000000000000e+04,3.906158447265625000e+00
1.148468756675720215e+01,3.974600000000000000e+04,3.936800000000000000e+04,3.870300000000000000e+04,3.897700000000000000e+04,3.906158447265625000e+00
1.149798226356506348e+01,3.974600000000000000e+04,3.936800000000000000e+04,3.870300000000000000e+04,3.897700000000000000e+04,3.906158447265625000e+00
1.150932788848876953e+01,3.974600000000000000e+04,3.936800000000000000e+04,3.870300000000000000e+04,3.897700000000000000e+04,3.906158447265625000e+00
1.151199984550476074e+01,4.406900000000000000e+04,4.559200000000000000e+04,4.415300000000000000e+04,4.191400000000000000e+04,3.483870983123779297e+00
1.152515769004821777e+01,4.647100000000000000e+04,4.695000000000000000e+04,4.356800000000000000e+04,4.123500000000000000e+04,3.431085109710693359e+00
1.153356146812438965e+01,4.764700000000000000e+04,4.704200000000000000e+04,4.151600000000000000e+04,3.934300000000000000e+04,3.462756633758544922e+00
1.154284119606018066e+01,4.740600000000000000e+04,4.538500000000000000e+04,4.026200000000000000e+04,3.908200000000000000e+04,3.536656856536865234e+00
1.155207085609436035e+01,4.740600000000000000e+04,4.538500000000000000e+04,4.026200000000000000e+04,3.908200000000000000e+04,3.536656856536865234e+00
1.156236433982849121e+01,4.662200000000000000e+04,4.533300000000000000e+04,4.038600000000000000e+04,3.875900000000000000e+04,3.573607206344604492e+00
1.157172918319702148e+01,4.662200000000000000e+04,4.533300000000000000e+04,4.038600000000000000e+04,3.875900000000000000e+04,3.573607206344604492e+00
1.158161854743957520e+01,4.662200000000000000e+04,4.533300000000000000e+04,4.038600000000000000e+04,3.875900000000000000e+04,3.573607206344604492e+00
1.159191775321960449e+01,4.685200000000000000e+04,4.462800000000000000e+04,3.785900000000000000e+04,4.003900000000000000e+04,3.621114492416381836e+00
1.160151290893554688e+01,4.685200000000000000e+04,4.462800000000000000e+04,3.785900000000000000e+04,4.003900000000000000e+04,3.621114492416381836e+00
1.161208820343017578e+01,4.320600000000000000e+04,4.346700000000000000e+04,4.143400000000000000e+04,4.337900000000000000e+04,3.631671667098999023e+00
1.162165832519531250e+01,4.320600000000000000e+04,4.346700000000000000e+04,4.143400000000000000e+04,4.337900000000000000e+04,3.631671667098999023e+00
1.163202404975891113e+01,3.668800000000000000e+04,3.430000000000000000e+04,4.672500000000000000e+04,5.050200000000000000e+04,3.615835905075073242e+00
1.164200949668884277e+01,3.668800000000000000e+04,3.430000000000000000e+04,4.672500000000000000e+04,5.050200000000000000e+04,3.615835905075073242e+00
1.165164089202880859e+01,3.675700000000000000e+04,3.134900000000000000e+04,4.660900000000000000e+04,5.160300000000000000e+04,3.626393079757690430e+00
1.166301345825195312e+01,3.675700000000000000e+04,3.134900000000000000e+04,4.660900000000000000e+04,5.160300000000000000e+04,3.626393079757690430e+00
1.167366218566894531e+01,3.536300000000000000e+04,3.549800000000000000e+04,4.680300000000000000e+04,4.977800000000000000e+04,3.631671667098999023e+00
1.168281602859497070e+01,3.536300000000000000e+04,3.549800000000000000e+04,4.680300000000000000e+04,4.977800000000000000e+04,3.631671667098999023e+00
