t,m1,m2,m3,m4,vbat
1.297995758056640625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133137702941894531e+00
1.298999357223510742e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133137702941894531e+00
1.300084471702575684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133137702941894531e+00
1.301219439506530762e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133137702941894531e+00
1.301866602897644043e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133137702941894531e+00
1.302904725074768066e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133137702941894531e+00
1.303852939605712891e+01,3.910200000000000000e+04,3.875700000000000000e+04,3.868500000000000000e+04,3.873800000000000000e+04,3.663343191146850586e+00
1.305079317092895508e+01,3.910200000000000000e+04,3.875700000000000000e+04,3.868500000000000000e+04,3.873800000000000000e+04,3.663343191146850586e+00
1.306035470962524414e+01,3.910200000000000000e+04,3.875700000000000000e+04,3.868500000000000000e+04,3.873800000000000000e+04,3.663343191146850586e+00
1.307057499885559082e+01,3.910200000000000000e+04,3.875700000000000000e+04,3.868500000000000000e+04,3.873800000000000000e+04,3.663343191146850586e+00
1.308780860900878906e+01,3.870800000000000000e+04,4.022300000000000000e+04,4.033400000000000000e+04,3.897500000000000000e+04,3.679178953170776367e+00
1.309045600891113281e+01,3.870800000000000000e+04,4.022300000000000000e+04,4.033400000000000000e+04,3.897500000000000000e+04,3.679178953170776367e+00
1.310146117210388184e+01,3.993700000000000000e+04,4.031200000000000000e+04,4.013600000000000000e+04,3.999700000000000000e+04,3.731964826583862305e+00
1.311475133895874023e+01,3.993700000000000000e+04,4.031200000000000000e+04,4.013600000000000000e+04,3.999700000000000000e+04,3.731964826583862305e+00
1.312501263618469238e+01,4.075400000000000000e+04,4.119600000000000000e+04,4.028500000000000000e+04,3.951800000000000000e+04,3.774193525314331055e+00
1.313333034515380859e+01,4.075400000000000000e+04,4.119600000000000000e+04,4.028500000000000000e+04,3.951800000000000000e+04,3.774193525314331055e+00
1.313789248466491699e+01,4.111000000000000000e+04,4.168100000000000000e+04,4.055600000000000000e+04,3.948100000000000000e+04,3.790029287338256836e+00
1.315328860282897949e+01,4.111800000000000000e+04,4.102600000000000000e+04,4.039100000000000000e+04,4.081600000000000000e+04,3.816422462463378906e+00
1.317396378517150879e+01,4.141000000000000000e+04,4.039900000000000000e+04,4.096900000000000000e+04,4.100900000000000000e+04,3.832258224487304688e+00
1.318040204048156738e+01,4.141000000000000000e+04,4.039900000000000000e+04,4.096900000000000000e+04,4.100900000000000000e+04,3.832258224487304688e+00
1.318574571609497070e+01,4.212200000000000000e+04,4.129300000000000000e+04,4.132400000000000000e+04,3.931600000000000000e+04,3.842815399169921875e+00
1.319437932968139648e+01,4.212200000000000000e+04,4.129300000000000000e+04,4.132400000000000000e+04,3.931600000000000000e+04,3.842815399169921875e+00
1.320015811920166016e+01,4.212200000000000000e+04,4.129300000000000000e+04,4.132400000000000000e+04,3.931600000000000000e+04,3.842815399169921875e+00
1.321045064926147461e+01,4.213700000000000000e+04,4.082900000000000000e+04,4.213300000000000000e+04,3.926600000000000000e+04,3.853372573852539062e+00
1.321740007400512695e+01,4.213700000000000000e+04,4.082900000000000000e+04,4.213300000000000000e+04,3.926600000000000000e+04,3.853372573852539062e+00
1.323488664627075195e+01,4.285400000000000000e+04,3.750300000000000000e+04,4.198500000000000000e+04,4.219500000000000000e+04,3.853372573852539062e+00
1.323951339721679688e+01,4.285400000000000000e+04,3.750300000000000000e+04,4.198500000000000000e+04,4.219500000000000000e+04,3.853372573852539062e+00
1.325051403045654297e+01,4.462700000000000000e+04,4.237300000000000000e+04,4.046500000000000000e+04,3.682000000000000000e+04,3.858651161193847656e+00
1.325970578193664551e+01,3.913000000000000000e+04,3.873000000000000000e+04,4.597000000000000000e+04,4.033100000000000000e+04,3.863929748535156250e+00
1.326880645751953125e+01,3.913000000000000000e+04,3.873000000000000000e+04,4.597000000000000000e+04,4.033100000000000000e+04,3.863929748535156250e+00
1.327851462364196777e+01,3.913000000000000000e+04,3.873000000000000000e+04,4.597000000000000000e+04,4.033100000000000000e+04,3.863929748535156250e+00
1.329119753837585449e+01,3.533400000000000000e+04,3.909700000000000000e+04,4.837600000000000000e+04,3.900100000000000000e+04,3.863929748535156250e+00
1.330068874359130859e+01,3.533400000000000000e+04,3.909700000000000000e+04,4.837600000000000000e+04,3.900100000000000000e+04,3.863929748535156250e+00
1.331443762779235840e+01,3.768800000000000000e+04,3.981000000000000000e+04,4.700600000000000000e+04,3.728800000000000000e+04,3.863929748535156250e+00
1.331825900077819824e+01,3.768800000000000000e+04,3.981000000000000000e+04,4.700600000000000000e+04,3.728800000000000000e+04,3.863929748535156250e+00
1.332823538780212402e+01,3.902100000000000000e+04,3.938800000000000000e+04,4.598000000000000000e+04,3.586400000000000000e+04,3.869208335876464844e+00
1.333789753913879395e+01,3.902100000000000000e+04,3.938800000000000000e+04,4.598000000000000000e+04,3.586400000000000000e+04,3.869208335876464844e+00
1.335146975517272949e+01,3.902100000000000000e+04,3.938800000000000000e+04,4.598000000000000000e+04,3.586400000000000000e+04,3.869208335876464844e+00
1.337000823020935059e+01,4.417200000000000000e+04,4.002600000000000000e+04,4.204800000000000000e+04,3.238300000000000000e+04,3.879765510559082031e+00
1.337313532829284668e+01,4.374800000000000000e+04,4.021700000000000000e+04,4.294100000000000000e+04,3.058800000000000000e+04,3.885044097900390625e+00
1.337790679931640625e+01,4.374800000000000000e+04,4.021700000000000000e+04,4.294100000000000000e+04,3.058800000000000000e+04,3.885044097900390625e+00
1.338856101036071777e+01,4.374800000000000000e+04,4.021700000000000000e+04,4.294100000000000000e+04,3.058800000000000000e+04,3.885044097900390625e+00
1.340352749824523926e+01,4.753500000000000000e+04,3.301800000000000000e+04,4.622100000000000000e+04,2.470500000000000000e+04,3.885044097900390625e+00
1.341304492950439453e+01,4.753500000000000000e+04,3.301800000000000000e+04,4.622100000000000000e+04,2.470500000000000000e+04,3.885044097900390625e+00
1.342068171501159668e+01,4.764000000000000000e+04,3.183600000000000000e+04,4.584700000000000000e+04,2.498300000000000000e+04,3.885044097900390625e+00
1.343100285530090332e+01,4.614800000000000000e+04,3.090200000000000000e+04,4.742200000000000000e+04,2.477400000000000000e+04,3.890322685241699219e+00
1.343847727775573730e+01,4.614800000000000000e+04,3.090200000000000000e+04,4.742200000000000000e+04,2.477400000000000000e+04,3.890322685241699219e+00
1.344756269454956055e+01,4.614800000000000000e+04,3.090200000000000000e+04,4.742200000000000000e+04,2.477400000000000000e+04,3.890322685241699219e+00
1.345955300331115723e+01,4.597900000000000000e+04,3.072900000000000000e+04,4.701600000000000000e+04,2.527200000000000000e+04,3.890322685241699219e+00
1.346916627883911133e+01,4.597900000000000000e+04,3.072900000000000000e+04,4.701600000000000000e+04,2.527200000000000000e+04,3.890322685241699219e+00
1.347965598106384277e+01,4.488900000000000000e+04,2.722100000000000000e+04,4.706800000000000000e+04,2.935500000000000000e+04,3.890322685241699219e+00
1.349567198753356934e+01,4.488900000000000000e+04,2.722100000000000000e+04,4.706800000000000000e+04,2.935500000000000000e+04,3.890322685241699219e+00
1.349928832054138184e+01,4.488900000000000000e+04,2.722100000000000000e+04,4.706800000000000000e+04,2.935500000000000000e+04,3.890322685241699219e+00
1.350937581062316895e+01,4.462300000000000000e+04,2.311600000000000000e+04,4.724500000000000000e+04,3.297900000000000000e+04,3.890322685241699219e+00
1.351906681060791016e+01,4.462300000000000000e+04,2.311600000000000000e+04,4.724500000000000000e+04,3.297900000000000000e+04,3.890322685241699219e+00
1.353027224540710449e+01,4.462300000000000000e+04,2.311600000000000000e+04,4.724500000000000000e+04,3.297900000000000000e+04,3.890322685241699219e+00
1.354085779190063477e+01,4.467100000000000000e+04,2.281000000000000000e+04,4.701700000000000000e+04,3.335400000000000000e+04,3.890322685241699219e+00
1.355204153060913086e+01,4.467100000000000000e+04,2.281000000000000000e+04,4.701700000000000000e+04,3.335400000000000000e+04,3.890322685241699219e+00
1.356550335884094238e+01,4.514700000000000000e+04,2.574600000000000000e+04,4.641600000000000000e+04,3.044600000000000000e+04,3.895601272583007812e+00
1.357497358322143555e+01,4.481700000000000000e+04,2.724700000000000000e+04,4.695800000000000000e+04,2.895900000000000000e+04,3.895601272583007812e+00
1.358523750305175781e+01,4.481700000000000000e+04,2.724700000000000000e+04,4.695800000000000000e+04,2.895900000000000000e+04,3.895601272583007812e+00
1.359077811241149902e+01,4.501600000000000000e+04,3.216500000000000000e+04,4.639200000000000000e+04,2.386800000000000000e+04,3.895601272583007812e+00
1.359923219680786133e+01,4.501600000000000000e+04,3.216500000000000000e+04,4.639200000000000000e+04,2.386800000000000000e+04,3.895601272583007812e+00
1.361072707176208496e+01,4.501600000000000000e+04,3.216500000000000000e+04,4.639200000000000000e+04,2.386800000000000000e+04,3.895601272583007812e+00
1.361998724937438965e+01,4.501600000000000000e+04,3.216500000000000000e+04,4.639200000000000000e+04,2.386800000000000000e+04,3.895601272583007812e+00
1.363000202178955078e+01,4.501600000000000000e+04,3.216500000000000000e+04,4.639200000000000000e+04,2.386800000000000000e+04,3.895601272583007812e+00
1.363980722427368164e+01,4.544900000000000000e+04,3.508600000000000000e+04,4.582500000000000000e+04,2.067800000000000000e+04,3.895601272583007812e+00
1.365429806709289551e+01,4.538600000000000000e+04,3.219000000000000000e+04,4.587000000000000000e+04,2.546200000000000000e+04,3.895601272583007812e+00
1.365913701057434082e+01,4.538600000000000000e+04,3.219000000000000000e+04,4.587000000000000000e+04,2.546200000000000000e+04,3.895601272583007812e+00
1.367218375205993652e+01,4.538600000000000000e+04,3.219000000000000000e+04,4.587000000000000000e+04,2.546200000000000000e+04,3.895601272583007812e+00
1.367992687225341797e+01,4.538600000000000000e+04,3.219000000000000000e+04,4.587000000000000000e+04,2.546200000000000000e+04,3.895601272583007812e+00
1.369040322303771973e+01,4.520900000000000000e+04,2.874600000000000000e+04,4.606700000000000000e+04,2.984400000000000000e+04,3.890322685241699219e+00
1.369863486289978027e+01,4.408700000000000000e+04,2.532700000000000000e+04,4.760100000000000000e+04,3.268400000000000000e+04,3.890322685241699219e+00
1.372048377990722656e+01,4.375500000000000000e+04,2.501800000000000000e+04,4.799200000000000000e+04,3.439600000000000000e+04,3.890322685241699219e+00
1.372522282600402832e+01,4.375500000000000000e+04,2.501800000000000000e+04,4.799200000000000000e+04,3.439600000000000000e+04,3.890322685241699219e+00
1.373145222663879395e+01,4.375500000000000000e+04,2.501800000000000000e+04,4.799200000000000000e+04,3.439600000000000000e+04,3.890322685241699219e+00
1.374222922325134277e+01,4.246800000000000000e+04,2.911200000000000000e+04,4.721300000000000000e+04,3.526400000000000000e+04,3.885044097900390625e+00
1.375217628479003906e+01,4.246800000000000000e+04,2.911200000000000000e+04,4.721300000000000000e+04,3.526400000000000000e+04,3.885044097900390625e+00
1.376585125923156738e+01,4.310200000000000000e+04,3.186800000000000000e+04,4.686100000000000000e+04,3.280000000000000000e+04,3.885044097900390625e+00
1.377128791809082031e+01,4.310200000000000000e+04,3.186800000000000000e+04,4.686100000000000000e+04,3.280000000000000000e+04,3.885044097900390625e+00
1.377971291542053223e+01,4.466500000000000000e+04,3.460300000000000000e+04,4.555200000000000000e+04,2.987400000000000000e+04,3.885044097900390625e+00
1.379524660110473633e+01,4.524900000000000000e+04,3.539900000000000000e+04,4.501200000000000000e+04,2.946600000000000000e+04,3.885044097900390625e+00
1.380399918556213379e+01,4.524900000000000000e+04,3.539900000000000000e+04,4.501200000000000000e+04,2.946600000000000000e+04,3.885044097900390625e+00
1.382650279998779297e+01,4.524900000000000000e+04,3.539900000000000000e+04,4.501200000000000000e+04,2.946600000000000000e+04,3.885044097900390625e+00
1.384637594223022461e+01,4.524900000000000000e+04,3.539900000000000000e+04,4.501200000000000000e+04,2.946600000000000000e+04,3.885044097900390625e+00
1.385295176506042480e+01,4.571700000000000000e+04,3.567900000000000000e+04,4.459300000000000000e+04,3.029400000000000000e+04,3.879765510559082031e+00
1.387090945243835449e+01,4.554400000000000000e+04,3.498100000000000000e+04,4.504600000000000000e+04,3.223000000000000000e+04,3.879765510559082031e+00
1.388251852989196777e+01,4.611600000000000000e+04,3.492400000000000000e+04,4.474500000000000000e+04,3.335800000000000000e+04,3.874486923217773438e+00
1.389171147346496582e+01,4.504300000000000000e+04,3.555000000000000000e+04,4.577400000000000000e+04,3.290100000000000000e+04,3.874486923217773438e+00
1.389525723457336426e+01,4.504300000000000000e+04,3.555000000000000000e+04,4.577400000000000000e+04,3.290100000000000000e+04,3.874486923217773438e+00
1.391914701461791992e+01,4.456100000000000000e+04,3.580800000000000000e+04,4.647000000000000000e+04,3.271100000000000000e+04,3.874486923217773438e+00
1.392979979515075684e+01,4.385100000000000000e+04,3.538500000000000000e+04,4.743500000000000000e+04,3.341800000000000000e+04,3.869208335876464844e+00
1.393777751922607422e+01,4.385100000000000000e+04,3.538500000000000000e+04,4.743500000000000000e+04,3.341800000000000000e+04,3.869208335876464844e+00
1.394217658042907715e+01,4.341800000000000000e+04,3.589100000000000000e+04,4.809000000000000000e+04,3.276300000000000000e+04,3.869208335876464844e+00
