Time_s,Priority_0,Priority_1,Priority_2,Priority_3,Priority_4,Priority_5,Priority_6
1774036424.6105871,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.6212385,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.632059,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.640175,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.6497962,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.6600883,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.6689613,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.6789806,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.68989,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.701349,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.7107282,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.721573,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.73247,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.742197,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.754275,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.7633297,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.7691379,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.7835689,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.79491,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.803763,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.8163867,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.8253174,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.8306913,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.8429458,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.8514147,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.8637726,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.8693304,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.8800387,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.8892884,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.8987494,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.908799,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.918582,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.9291117,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.9448366,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.9492495,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.9592729,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.9689438,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.979594,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.989607,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036424.998723,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.0088248,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.0195253,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.0345945,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.0391662,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.0497084,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.0598853,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.068701,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.0788167,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.090014,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.098571,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1085765,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1203692,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1301534,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1395726,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1502287,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.161335,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1715755,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1836872,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1940691,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2008715,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2145565,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2224529,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2324698,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2431812,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2512043,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2592475,1.0,1.0,1.0,1.0,1.0,0.0,1.0
