t,x,y,z,yaw
1.297995758056640625e+01,-2.067208290100097656e+00,-1.148354172706604004e+00,7.673528790473937988e-02,-3.473255578502831842e-02
1.298999357223510742e+01,-2.067208290100097656e+00,-1.148354172706604004e+00,7.673528790473937988e-02,-3.473255578502831842e-02
1.300084471702575684e+01,-2.067208290100097656e+00,-1.148354172706604004e+00,7.673528790473937988e-02,-3.473255578502831842e-02
1.301219439506530762e+01,-2.067208290100097656e+00,-1.148354172706604004e+00,7.673528790473937988e-02,-3.473255578502831842e-02
1.301866602897644043e+01,-2.067208290100097656e+00,-1.148354172706604004e+00,7.673528790473937988e-02,-3.473255578502831842e-02
1.302904725074768066e+01,-2.067208290100097656e+00,-1.148354172706604004e+00,7.673528790473937988e-02,-3.473255578502831842e-02
1.303852939605712891e+01,-2.067871332168579102e+00,-1.149023532867431641e+00,7.753618061542510986e-02,-3.490993479719521619e-02
1.305079317092895508e+01,-2.067871332168579102e+00,-1.149023532867431641e+00,7.753618061542510986e-02,-3.490993479719521619e-02
1.306035470962524414e+01,-2.067871332168579102e+00,-1.149023532867431641e+00,7.753618061542510986e-02,-3.490993479719521619e-02
1.307057499885559082e+01,-2.067871332168579102e+00,-1.149023532867431641e+00,7.753618061542510986e-02,-3.490993479719521619e-02
1.308780860900878906e+01,-2.067871332168579102e+00,-1.149023532867431641e+00,7.753618061542510986e-02,-3.490993479719521619e-02
1.309045600891113281e+01,-2.067871332168579102e+00,-1.149023532867431641e+00,7.753618061542510986e-02,-3.490993479719521619e-02
1.310146117210388184e+01,-2.067871332168579102e+00,-1.149023532867431641e+00,7.753618061542510986e-02,-3.490993479719521619e-02
1.311475133895874023e+01,-2.067871332168579102e+00,-1.149023532867431641e+00,7.753618061542510986e-02,-3.490993479719521619e-02
1.312501263618469238e+01,-2.067871332168579102e+00,-1.149023532867431641e+00,7.753618061542510986e-02,-3.490993479719521619e-02
1.313333034515380859e+01,-2.067871332168579102e+00,-1.149023532867431641e+00,7.753618061542510986e-02,-3.490993479719521619e-02
1.313789248466491699e+01,-2.067323446273803711e+00,-1.148500561714172363e+00,7.695622742176055908e-02,-3.527832487735882427e-02
1.315328860282897949e+01,-2.067323446273803711e+00,-1.148500561714172363e+00,7.695622742176055908e-02,-3.527832487735882427e-02
1.317396378517150879e+01,-2.067323446273803711e+00,-1.148500561714172363e+00,7.695622742176055908e-02,-3.527832487735882427e-02
1.318040204048156738e+01,-2.067323446273803711e+00,-1.148500561714172363e+00,7.695622742176055908e-02,-3.527832487735882427e-02
1.318574571609497070e+01,-2.067323446273803711e+00,-1.148500561714172363e+00,7.695622742176055908e-02,-3.527832487735882427e-02
1.319437932968139648e+01,-2.067323446273803711e+00,-1.148500561714172363e+00,7.695622742176055908e-02,-3.527832487735882427e-02
1.320015811920166016e+01,-2.067323446273803711e+00,-1.148500561714172363e+00,7.695622742176055908e-02,-3.527832487735882427e-02
1.321045064926147461e+01,-2.067323446273803711e+00,-1.148500561714172363e+00,7.695622742176055908e-02,-3.527832487735882427e-02
1.321740007400512695e+01,-2.067323446273803711e+00,-1.148500561714172363e+00,7.695622742176055908e-02,-3.527832487735882427e-02
1.323488664627075195e+01,-2.067585706710815430e+00,-1.149340867996215820e+00,7.557287067174911499e-02,-2.620035565474067990e-02
1.323951339721679688e+01,-2.067585706710815430e+00,-1.149340867996215820e+00,7.557287067174911499e-02,-2.620035565474067990e-02
1.325051403045654297e+01,-2.067585706710815430e+00,-1.149340867996215820e+00,7.557287067174911499e-02,-2.620035565474067990e-02
1.325970578193664551e+01,-2.067585706710815430e+00,-1.149340867996215820e+00,7.557287067174911499e-02,-2.620035565474067990e-02
1.326880645751953125e+01,-2.067585706710815430e+00,-1.149340867996215820e+00,7.557287067174911499e-02,-2.620035565474067990e-02
1.327851462364196777e+01,-2.067585706710815430e+00,-1.149340867996215820e+00,7.557287067174911499e-02,-2.620035565474067990e-02
1.329119753837585449e+01,-2.067585706710815430e+00,-1.149340867996215820e+00,7.557287067174911499e-02,-2.620035565474067990e-02
1.330068874359130859e+01,-2.067585706710815430e+00,-1.149340867996215820e+00,7.557287067174911499e-02,-2.620035565474067990e-02
1.331443762779235840e+01,-2.067585706710815430e+00,-1.149340867996215820e+00,7.557287067174911499e-02,-2.620035565474067990e-02
1.331825900077819824e+01,-2.069441318511962891e+00,-1.151031613349914551e+00,7.816069573163986206e-02,3.580299674042886071e-03
1.332823538780212402e+01,-2.069441318511962891e+00,-1.151031613349914551e+00,7.816069573163986206e-02,3.580299674042886071e-03
1.333789753913879395e+01,-2.069441318511962891e+00,-1.151031613349914551e+00,7.816069573163986206e-02,3.580299674042886071e-03
1.335146975517272949e+01,-2.069441318511962891e+00,-1.151031613349914551e+00,7.816069573163986206e-02,3.580299674042886071e-03
1.337000823020935059e+01,-2.069441318511962891e+00,-1.151031613349914551e+00,7.816069573163986206e-02,3.580299674042886071e-03
1.337313532829284668e+01,-2.069441318511962891e+00,-1.151031613349914551e+00,7.816069573163986206e-02,3.580299674042886071e-03
1.337790679931640625e+01,-2.069441318511962891e+00,-1.151031613349914551e+00,7.816069573163986206e-02,3.580299674042886071e-03
1.338856101036071777e+01,-2.069441318511962891e+00,-1.151031613349914551e+00,7.816069573163986206e-02,3.580299674042886071e-03
1.340352749824523926e+01,-2.069441318511962891e+00,-1.151031613349914551e+00,7.816069573163986206e-02,3.580299674042886071e-03
1.341304492950439453e+01,-2.069441318511962891e+00,-1.151031613349914551e+00,7.816069573163986206e-02,3.580299674042886071e-03
1.342068171501159668e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.343100285530090332e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.343847727775573730e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.344756269454956055e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.345955300331115723e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.346916627883911133e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.347965598106384277e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.349567198753356934e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.349928832054138184e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.350937581062316895e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.351906681060791016e+01,-2.071818590164184570e+00,-1.150596618652343750e+00,8.387443423271179199e-02,5.509766125589100200e-02
1.353027224540710449e+01,-2.080156087875366211e+00,-1.154063820838928223e+00,9.850813448429107666e-02,1.024147725514394092e-01
1.354085779190063477e+01,-2.080156087875366211e+00,-1.154063820838928223e+00,9.850813448429107666e-02,1.024147725514394092e-01
1.355204153060913086e+01,-2.080156087875366211e+00,-1.154063820838928223e+00,9.850813448429107666e-02,1.024147725514394092e-01
1.356550335884094238e+01,-2.080156087875366211e+00,-1.154063820838928223e+00,9.850813448429107666e-02,1.024147725514394092e-01
1.357497358322143555e+01,-2.080156087875366211e+00,-1.154063820838928223e+00,9.850813448429107666e-02,1.024147725514394092e-01
1.358523750305175781e+01,-2.080156087875366211e+00,-1.154063820838928223e+00,9.850813448429107666e-02,1.024147725514394092e-01
1.359077811241149902e+01,-2.080156087875366211e+00,-1.154063820838928223e+00,9.850813448429107666e-02,1.024147725514394092e-01
1.359923219680786133e+01,-2.080156087875366211e+00,-1.154063820838928223e+00,9.850813448429107666e-02,1.024147725514394092e-01
1.361072707176208496e+01,-2.080156087875366211e+00,-1.154063820838928223e+00,9.850813448429107666e-02,1.024147725514394092e-01
