Time_s,Priority_0,Priority_1,Priority_2,Priority_3,Priority_4,Priority_5,Priority_6
1774036425.1254616,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1353145,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1439607,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.160055,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1669014,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1786087,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.187848,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.1985672,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2078,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2178445,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2271748,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2360947,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2447796,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2536592,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.267794,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2766042,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2858224,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.2950113,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.3086355,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.318724,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.328753,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.3370678,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.3487358,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.3621883,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.3659198,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.374409,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.3873093,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.3956308,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.4066665,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.419118,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.428878,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.434407,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.4572082,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.474405,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.5022213,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.5160766,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.525353,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.5427213,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.5582125,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.5932276,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.6011686,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.6058583,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.6141286,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.628571,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.6345346,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.649528,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.6553187,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.666796,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.6777954,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.6868575,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.697967,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.7054226,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.7204773,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.7300541,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.7342784,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.7454686,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.7599711,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.767821,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.7764058,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.787238,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.7982142,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.8051226,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.8158135,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.8253508,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.834021,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.8444958,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.8537374,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.8658724,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.8774645,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.8863206,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.895654,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.904421,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.9136035,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.9244735,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.9375534,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.943789,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.9537177,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.9656727,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.97425,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.9853365,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036425.9943023,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.0045314,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.0163674,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.02654,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.0344596,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.0445552,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.0589736,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.0662465,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.0734885,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.088189,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.0964553,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.106145,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.113829,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.12639,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.135117,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.1444814,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.1559682,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.165786,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.1761727,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.1860578,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.1937544,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.2118437,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.2140782,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.2328637,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.2431858,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.2467086,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.2548285,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.264484,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.2772703,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.284369,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.2936063,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.303671,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.317132,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.3343468,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.3556883,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.3939276,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.416379,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.4303625,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.4364657,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.4475539,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.4622564,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.4773536,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.4956157,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.50425,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.5258467,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.5348022,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.5439215,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.5538704,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.5657444,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.5748084,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.5835297,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.5941079,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.6051881,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.6146414,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.6238065,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.6336179,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.6437914,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.6540818,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.666226,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.6764493,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.6953847,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.7047918,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.7224743,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.734159,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.7447593,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.7532222,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.7602193,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.7666469,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.7742646,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.7831087,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.794647,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.8037848,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.8148398,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.8237722,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.8340704,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.843785,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.853808,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.8638217,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.874476,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.883617,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.8942566,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.903218,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.914845,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.9249377,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.9333737,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.9439251,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.95426,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.9640386,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.9745963,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.984226,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036426.9935875,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.003344,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.0147715,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.024986,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.0336907,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.0494118,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.064936,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.0717323,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.0907912,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.122056,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.1436238,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.1678405,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.1899505,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.2036724,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.2093077,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.2154136,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.2254312,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.2361639,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.2438939,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.2567596,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.2643614,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.273651,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.2873464,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.2938592,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.3034549,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.3140476,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.3258028,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.3334618,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.3447778,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.353671,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.3648992,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.3742664,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.384097,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.3961902,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.403772,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.4134564,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.4250689,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.4336696,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.444549,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.4534254,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.4650173,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.474472,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.483567,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.4936213,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.503307,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.5133495,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.5248637,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.53334,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.544724,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.5548434,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.5638847,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.57423,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.584146,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.5943012,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.6032715,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.6142576,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.6246843,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.6332343,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.6435747,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.6546297,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.6649895,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.6737735,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.6836946,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.695196,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.7035744,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.7146428,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.7244048,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.7335556,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.7443292,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.7543795,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.7648325,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.7745402,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.7837777,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.7951465,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.8032753,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.814156,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.8243253,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.833458,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.845628,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.853383,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.864207,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.8745549,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.883342,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.89414,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.905183,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.9147327,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.9244545,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.9336622,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.9445999,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.9538827,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.964323,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.974563,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.983341,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036427.9939454,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.0037456,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.015716,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.0242307,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.0339382,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.0444093,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.053727,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.0646636,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.0747144,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.0835092,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.0946732,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.1037056,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.113817,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.12499,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.1347966,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.144222,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.153463,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.1645582,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.1743653,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.183339,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.1939998,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.203534,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.2137375,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.225965,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.2343812,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.2443156,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.2533948,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.2645118,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.2739935,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.2834616,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.2945738,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.303986,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.3146436,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.3239212,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.3349254,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.3439837,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774036428.3541183,1.0,1.0,1.0,1.0,1.0,0.0,1.0
