6.029506,-2.980847,-0.020038,0.172207
6.029436,-2.980824,-0.019925,0.172196
6.029436,-2.980824,-0.019925,0.172196
6.029365,-2.980803,-0.019815,0.172192
6.029278,-2.980787,-0.019679,0.172193
6.029101,-2.980760,-0.019423,0.172197
6.029101,-2.980760,-0.019423,0.172197
6.029014,-2.980748,-0.019302,0.172201
6.028903,-2.980741,-0.019144,0.172199
6.028793,-2.980734,-0.018990,0.172197
6.028572,-2.980724,-0.018691,0.172199
6.028444,-2.980739,-0.018520,0.172199
6.028444,-2.980739,-0.018520,0.172199
6.028316,-2.980755,-0.018348,0.172204
6.028189,-2.980771,-0.018179,0.172203
6.027934,-2.980806,-0.017852,0.172194
6.027934,-2.980806,-0.017852,0.172194
6.027793,-2.980856,-0.017668,0.172186
6.027654,-2.980907,-0.017487,0.172181
6.027514,-2.980958,-0.017309,0.172178
6.027514,-2.980958,-0.017309,0.172178
6.027236,-2.981076,-0.016958,0.172165
6.027098,-2.981143,-0.016784,0.172168
6.027098,-2.981143,-0.016784,0.172168
6.026960,-2.981210,-0.016613,0.172163
6.026821,-2.981278,-0.016446,0.172170
6.026547,-2.981445,-0.016082,0.172157
6.026547,-2.981445,-0.016082,0.172157
6.026410,-2.981529,-0.015905,0.172160
6.026272,-2.981614,-0.015716,0.172156
6.026272,-2.981614,-0.015716,0.172156
6.026140,-2.981703,-0.015501,0.172154
6.025875,-2.981881,-0.015082,0.172157
6.025743,-2.981970,-0.014878,0.172156
6.025743,-2.981970,-0.014878,0.172156
6.025611,-2.982084,-0.014639,0.172158
6.025479,-2.982197,-0.014404,0.172155
6.025217,-2.982421,-0.013936,0.172153
6.025217,-2.982421,-0.013936,0.172153
6.025088,-2.982552,-0.013687,0.172155
6.025088,-2.982552,-0.013687,0.172155
6.024959,-2.982682,-0.013443,0.172145
6.024831,-2.982812,-0.013203,0.172143
6.024570,-2.983095,-0.012717,0.172144
6.024570,-2.983095,-0.012717,0.172144
6.024436,-2.983249,-0.012471,0.172146
6.024302,-2.983402,-0.012237,0.172141
6.024169,-2.983554,-0.012008,0.172143
6.024169,-2.983554,-0.012008,0.172143
6.023890,-2.983911,-0.011532,0.172146
6.023749,-2.984088,-0.011300,0.172145
6.023749,-2.984088,-0.011300,0.172145
6.023610,-2.984263,-0.011073,0.172137
6.023469,-2.984438,-0.010849,0.172129
6.023246,-2.984839,-0.010396,0.172128
6.023246,-2.984839,-0.010396,0.172128
6.023134,-2.985037,-0.010179,0.172128
6.023022,-2.985233,-0.009966,0.172130
6.023022,-2.985233,-0.009966,0.172130
