6.281162,-0.078162,0.190866,3.141593

6.281152,-0.078086,0.190572,3.141593

6.280965,-0.077870,0.190161,3.141593

6.280803,-0.077710,0.189951,3.141593

6.280460,-0.077298,0.188952,3.141593

6.280307,-0.077091,0.188442,3.141593

6.280168,-0.076876,0.187816,3.141593

6.280201,-0.076838,0.187620,3.141593

6.280037,-0.076625,0.186983,3.141593

6.279783,-0.076170,0.185529,3.141593

6.279663,-0.075940,0.184794,3.141593

6.279701,-0.075904,0.184598,3.141593

6.279596,-0.075670,0.183793,3.141593

6.279465,-0.075463,0.183148,3.141593

6.279277,-0.075069,0.181890,3.141593

6.279307,-0.075026,0.181668,3.141593

6.279211,-0.074849,0.181030,3.141593

6.279164,-0.074619,0.180120,3.141593

6.279127,-0.074436,0.179409,3.141593

6.279110,-0.074409,0.179315,3.141593

6.278976,-0.074041,0.177812,3.141593

6.278893,-0.073890,0.177149,3.141593

6.278974,-0.073835,0.176813,3.141593

6.278888,-0.073671,0.176093,3.141593

6.278839,-0.073491,0.175273,3.141593

6.278754,-0.073213,0.173630,3.141593

6.278742,-0.073080,0.172816,3.141593

6.278780,-0.073044,0.172613,3.141593

6.278745,-0.072894,0.171765,3.141593

6.278667,-0.072795,0.171057,3.141593

6.278606,-0.072583,0.169498,3.141593

6.278587,-0.072468,0.168683,3.141593

6.278567,-0.072354,0.167889,3.141593

6.278616,-0.072325,0.167694,3.141593

6.278544,-0.072255,0.167002,3.141593

6.278574,-0.072251,0.166945,3.141593

6.278483,-0.072091,0.165446,3.141593

6.278422,-0.072021,0.164784,3.141593

6.278399,-0.071950,0.163903,3.141593

6.278376,-0.071913,0.163187,3.141593

6.278376,-0.071888,0.163073,3.141593

6.278314,-0.071820,0.162287,3.141593

6.278162,-0.071760,0.160998,3.141593

6.278230,-0.071724,0.160742,3.141593

6.278144,-0.071678,0.159995,3.141593

6.278064,-0.071660,0.159373,3.141593

6.277870,-0.071625,0.158124,3.141593

6.277790,-0.071630,0.157548,3.141593

6.277826,-0.071607,0.157392,3.141593

6.277720,-0.071597,0.156798,3.141593

6.277599,-0.071596,0.156274,3.141593

6.277340,-0.071617,0.155287,3.141593

6.277236,-0.071628,0.154779,3.141593

6.277264,-0.071599,0.154605,3.141593

6.277127,-0.071590,0.154070,3.141593

6.276931,-0.071603,0.153668,3.141593

6.276630,-0.071644,0.152844,3.141593

6.276643,-0.071630,0.152761,3.141593

6.276496,-0.071639,0.152308,3.141593

6.276328,-0.071655,0.151876,3.141593

6.276191,-0.071684,0.151476,3.141593

6.276175,-0.071657,0.151371,3.141593

6.276191,-0.071644,0.151288,3.141593

6.276229,-0.071636,0.151199,3.141593

6.276245,-0.071623,0.151115,3.141593

6.276269,-0.071594,0.150942,3.141593

6.275902,-0.071667,0.150386,3.141593

6.275915,-0.071653,0.150303,3.141593

6.275932,-0.071640,0.150216,3.141593

6.275947,-0.071627,0.150133,3.141593

6.275824,-0.071652,0.149609,3.141593

6.275839,-0.071638,0.149524,3.141593

6.275854,-0.071625,0.149438,3.141593

6.275831,-0.071596,0.149336,3.141593

6.275846,-0.071582,0.149250,3.141593

6.275878,-0.071553,0.149063,3.141593

6.275894,-0.071539,0.148978,3.141593

6.275706,-0.071583,0.148647,3.141593

6.275723,-0.071570,0.148560,3.141593

6.275743,-0.071537,0.148376,3.141593

6.275787,-0.071532,0.148287,3.141593

6.275641,-0.071591,0.147978,3.141593

6.275583,-0.071548,0.147859,3.141593

6.275618,-0.071520,0.147676,3.141593

6.275632,-0.071507,0.147591,3.141593

6.275298,-0.071621,0.147052,3.141593

6.275317,-0.071590,0.146875,3.141593

6.275153,-0.071651,0.146500,3.141593

6.274994,-0.071671,0.145923,3.141593

6.275010,-0.071639,0.145743,3.141593

6.274835,-0.071690,0.145354,3.141593

6.274525,-0.071804,0.144507,3.141593

6.274368,-0.071855,0.144025,3.141593

6.274210,-0.071908,0.143559,3.141593

6.274240,-0.071882,0.143387,3.141593

6.274079,-0.071951,0.143011,3.141593

6.273755,-0.072087,0.142163,3.141593

6.273609,-0.072150,0.141693,3.141593

6.273499,-0.072224,0.141228,3.141593

6.273400,-0.072309,0.140748,3.141593

6.273342,-0.072274,0.140665,3.141593

6.273028,-0.072424,0.139799,3.141593

6.272891,-0.072498,0.139336,3.141593

6.272743,-0.072579,0.138862,3.141593

6.272732,-0.072527,0.138621,3.141593

6.272599,-0.072647,0.138318,3.141593

6.272336,-0.072839,0.137470,3.141593

6.272251,-0.072951,0.137014,3.141593

6.272213,-0.072891,0.136772,3.141593

6.272040,-0.072978,0.136327,3.141593

6.271914,-0.073117,0.136062,3.141593

6.271936,-0.073076,0.135825,3.141593

6.271651,-0.073339,0.135189,3.141593

6.271602,-0.073525,0.134946,3.141593

6.271519,-0.073411,0.134502,3.141593

6.271374,-0.073567,0.134258,3.141593

6.271290,-0.073707,0.133836,3.141593

6.271263,-0.073682,0.133753,3.141593

6.270932,-0.073972,0.133103,3.141593

6.270787,-0.074118,0.132742,3.141593

6.270640,-0.074263,0.132372,3.141593

6.270690,-0.074232,0.132133,3.141593

6.270531,-0.074407,0.131932,3.141593

6.270207,-0.074761,0.131432,3.141593

6.270064,-0.074939,0.131151,3.141593

6.269922,-0.075119,0.130873,3.141593

6.269752,-0.075312,0.130712,3.141593

6.269805,-0.075315,0.130639,3.141593

6.269410,-0.075977,0.130414,3.141593

6.269331,-0.075909,0.130189,3.141593

6.269214,-0.076164,0.130342,3.141593

6.269189,-0.076421,0.130355,3.141593

6.268970,-0.076619,0.130363,3.141593

6.268844,-0.076538,0.130146,3.141593

6.268739,-0.077109,0.130574,3.141593

6.268476,-0.077249,0.130399,3.141593

6.268341,-0.077510,0.130631,3.141593

6.268434,-0.077530,0.130588,3.141593

6.268191,-0.078015,0.130845,3.141593

6.268172,-0.078284,0.130967,3.141593

6.268059,-0.078221,0.130818,3.141593

6.267912,-0.078450,0.130928,3.141593

6.267848,-0.078740,0.131215,3.141593

6.267649,-0.079226,0.131660,3.141593

6.267638,-0.079492,0.131865,3.141593

6.267554,-0.079453,0.131797,3.141593

