t,x,y,z,yaw
6.525286674499511719e+00,-2.070784807205200195e+00,-1.167408823966979980e+00,7.980450987815856934e-02,6.398265324861386475e-04
6.540989398956298828e+00,-2.070784807205200195e+00,-1.167408823966979980e+00,7.980450987815856934e-02,6.398265324861386475e-04
6.545984268188476562e+00,-2.070999383926391602e+00,-1.167145013809204102e+00,8.005549013614654541e-02,6.195591353788086359e-04
6.558349609375000000e+00,-2.070999383926391602e+00,-1.167145013809204102e+00,8.005549013614654541e-02,6.195591353788086359e-04
6.566152095794677734e+00,-2.070999383926391602e+00,-1.167145013809204102e+00,8.005549013614654541e-02,6.195591353788086359e-04
6.575780153274536133e+00,-2.070999383926391602e+00,-1.167145013809204102e+00,8.005549013614654541e-02,6.195591353788086359e-04
6.585306882858276367e+00,-2.070999383926391602e+00,-1.167145013809204102e+00,8.005549013614654541e-02,6.195591353788086359e-04
6.593473196029663086e+00,-2.070999383926391602e+00,-1.167145013809204102e+00,8.005549013614654541e-02,6.195591353788086359e-04
6.604065656661987305e+00,-2.070999383926391602e+00,-1.167145013809204102e+00,8.005549013614654541e-02,6.195591353788086359e-04
6.615841388702392578e+00,-2.070999383926391602e+00,-1.167145013809204102e+00,8.005549013614654541e-02,6.195591353788086359e-04
6.624660253524780273e+00,-2.070999383926391602e+00,-1.167145013809204102e+00,8.005549013614654541e-02,6.195591353788086359e-04
6.634610176086425781e+00,-2.070999383926391602e+00,-1.167145013809204102e+00,8.005549013614654541e-02,6.195591353788086359e-04
6.644007921218872070e+00,-2.070613145828247070e+00,-1.167328596115112305e+00,7.927768677473068237e-02,5.497635088727166304e-04
6.654025077819824219e+00,-2.070613145828247070e+00,-1.167328596115112305e+00,7.927768677473068237e-02,5.497635088727166304e-04
6.663194179534912109e+00,-2.070613145828247070e+00,-1.167328596115112305e+00,7.927768677473068237e-02,5.497635088727166304e-04
6.674462080001831055e+00,-2.070613145828247070e+00,-1.167328596115112305e+00,7.927768677473068237e-02,5.497635088727166304e-04
6.685648679733276367e+00,-2.070613145828247070e+00,-1.167328596115112305e+00,7.927768677473068237e-02,5.497635088727166304e-04
6.694265842437744141e+00,-2.070613145828247070e+00,-1.167328596115112305e+00,7.927768677473068237e-02,5.497635088727166304e-04
6.704038619995117188e+00,-2.070613145828247070e+00,-1.167328596115112305e+00,7.927768677473068237e-02,5.497635088727166304e-04
6.714951992034912109e+00,-2.070613145828247070e+00,-1.167328596115112305e+00,7.927768677473068237e-02,5.497635088727166304e-04
6.724273920059204102e+00,-2.070613145828247070e+00,-1.167328596115112305e+00,7.927768677473068237e-02,5.497635088727166304e-04
6.734671831130981445e+00,-2.070613145828247070e+00,-1.167328596115112305e+00,7.927768677473068237e-02,5.497635088727166304e-04
6.743570089340209961e+00,-2.071238756179809570e+00,-1.167288303375244141e+00,7.991560548543930054e-02,1.843640467812984740e-02
6.756305456161499023e+00,-2.071238756179809570e+00,-1.167288303375244141e+00,7.991560548543930054e-02,1.843640467812984740e-02
6.764103174209594727e+00,-2.071238756179809570e+00,-1.167288303375244141e+00,7.991560548543930054e-02,1.843640467812984740e-02
6.774351835250854492e+00,-2.071238756179809570e+00,-1.167288303375244141e+00,7.991560548543930054e-02,1.843640467812984740e-02
6.785382509231567383e+00,-2.071238756179809570e+00,-1.167288303375244141e+00,7.991560548543930054e-02,1.843640467812984740e-02
6.794070005416870117e+00,-2.071238756179809570e+00,-1.167288303375244141e+00,7.991560548543930054e-02,1.843640467812984740e-02
6.808579444885253906e+00,-2.071238756179809570e+00,-1.167288303375244141e+00,7.991560548543930054e-02,1.843640467812984740e-02
6.815883874893188477e+00,-2.071238756179809570e+00,-1.167288303375244141e+00,7.991560548543930054e-02,1.843640467812984740e-02
6.824831485748291016e+00,-2.071238756179809570e+00,-1.167288303375244141e+00,7.991560548543930054e-02,1.843640467812984740e-02
6.833914279937744141e+00,-2.071238756179809570e+00,-1.167288303375244141e+00,7.991560548543930054e-02,1.843640467812984740e-02
6.843482971191406250e+00,-2.073597431182861328e+00,-1.171520113945007324e+00,8.228835463523864746e-02,5.632626069052860257e-02
6.853845357894897461e+00,-2.073597431182861328e+00,-1.171520113945007324e+00,8.228835463523864746e-02,5.632626069052860257e-02
6.863692760467529297e+00,-2.073597431182861328e+00,-1.171520113945007324e+00,8.228835463523864746e-02,5.632626069052860257e-02
6.875290870666503906e+00,-2.073597431182861328e+00,-1.171520113945007324e+00,8.228835463523864746e-02,5.632626069052860257e-02
6.884555578231811523e+00,-2.073597431182861328e+00,-1.171520113945007324e+00,8.228835463523864746e-02,5.632626069052860257e-02
6.895538806915283203e+00,-2.073597431182861328e+00,-1.171520113945007324e+00,8.228835463523864746e-02,5.632626069052860257e-02
6.904259920120239258e+00,-2.073597431182861328e+00,-1.171520113945007324e+00,8.228835463523864746e-02,5.632626069052860257e-02
6.914504528045654297e+00,-2.073597431182861328e+00,-1.171520113945007324e+00,8.228835463523864746e-02,5.632626069052860257e-02
6.924190998077392578e+00,-2.073597431182861328e+00,-1.171520113945007324e+00,8.228835463523864746e-02,5.632626069052860257e-02
6.934874296188354492e+00,-2.073597431182861328e+00,-1.171520113945007324e+00,8.228835463523864746e-02,5.632626069052860257e-02
6.944381237030029297e+00,-2.076509714126586914e+00,-1.174182295799255371e+00,8.738150447607040405e-02,9.079230479065644732e-02
6.954304218292236328e+00,-2.076509714126586914e+00,-1.174182295799255371e+00,8.738150447607040405e-02,9.079230479065644732e-02
6.963845491409301758e+00,-2.076509714126586914e+00,-1.174182295799255371e+00,8.738150447607040405e-02,9.079230479065644732e-02
6.976227998733520508e+00,-2.076509714126586914e+00,-1.174182295799255371e+00,8.738150447607040405e-02,9.079230479065644732e-02
6.983541250228881836e+00,-2.076509714126586914e+00,-1.174182295799255371e+00,8.738150447607040405e-02,9.079230479065644732e-02
6.994496345520019531e+00,-2.076509714126586914e+00,-1.174182295799255371e+00,8.738150447607040405e-02,9.079230479065644732e-02
7.003901720046997070e+00,-2.076509714126586914e+00,-1.174182295799255371e+00,8.738150447607040405e-02,9.079230479065644732e-02
7.013705015182495117e+00,-2.076509714126586914e+00,-1.174182295799255371e+00,8.738150447607040405e-02,9.079230479065644732e-02
7.024303913116455078e+00,-2.076509714126586914e+00,-1.174182295799255371e+00,8.738150447607040405e-02,9.079230479065644732e-02
7.036915302276611328e+00,-2.076509714126586914e+00,-1.174182295799255371e+00,8.738150447607040405e-02,9.079230479065644732e-02
7.043752193450927734e+00,-2.080721378326416016e+00,-1.176002621650695801e+00,9.820716828107833862e-02,1.314449511656332337e-01
7.054012060165405273e+00,-2.080721378326416016e+00,-1.176002621650695801e+00,9.820716828107833862e-02,1.314449511656332337e-01
7.063689470291137695e+00,-2.080721378326416016e+00,-1.176002621650695801e+00,9.820716828107833862e-02,1.314449511656332337e-01
7.073820590972900391e+00,-2.080721378326416016e+00,-1.176002621650695801e+00,9.820716828107833862e-02,1.314449511656332337e-01
7.084475278854370117e+00,-2.080721378326416016e+00,-1.176002621650695801e+00,9.820716828107833862e-02,1.314449511656332337e-01
7.093630552291870117e+00,-2.080721378326416016e+00,-1.176002621650695801e+00,9.820716828107833862e-02,1.314449511656332337e-01
7.103948831558227539e+00,-2.080721378326416016e+00,-1.176002621650695801e+00,9.820716828107833862e-02,1.314449511656332337e-01
7.113740444183349609e+00,-2.080721378326416016e+00,-1.176002621650695801e+00,9.820716828107833862e-02,1.314449511656332337e-01
7.124352216720581055e+00,-2.080721378326416016e+00,-1.176002621650695801e+00,9.820716828107833862e-02,1.314449511656332337e-01
7.135354518890380859e+00,-2.080721378326416016e+00,-1.176002621650695801e+00,9.820716828107833862e-02,1.314449511656332337e-01
7.143647670745849609e+00,-2.085298538208007812e+00,-1.177933812141418457e+00,1.127966269850730896e-01,1.728203128814302658e-01
7.157141685485839844e+00,-2.085298538208007812e+00,-1.177933812141418457e+00,1.127966269850730896e-01,1.728203128814302658e-01
7.163653135299682617e+00,-2.085298538208007812e+00,-1.177933812141418457e+00,1.127966269850730896e-01,1.728203128814302658e-01
7.173913955688476562e+00,-2.085298538208007812e+00,-1.177933812141418457e+00,1.127966269850730896e-01,1.728203128814302658e-01
7.183626174926757812e+00,-2.085298538208007812e+00,-1.177933812141418457e+00,1.127966269850730896e-01,1.728203128814302658e-01
7.193649053573608398e+00,-2.085298538208007812e+00,-1.177933812141418457e+00,1.127966269850730896e-01,1.728203128814302658e-01
7.203502416610717773e+00,-2.085298538208007812e+00,-1.177933812141418457e+00,1.127966269850730896e-01,1.728203128814302658e-01
7.215841054916381836e+00,-2.085298538208007812e+00,-1.177933812141418457e+00,1.127966269850730896e-01,1.728203128814302658e-01
7.224207639694213867e+00,-2.085298538208007812e+00,-1.177933812141418457e+00,1.127966269850730896e-01,1.728203128814302658e-01
7.234643459320068359e+00,-2.089254140853881836e+00,-1.176728487014770508e+00,1.260947138071060181e-01,2.047874838024123234e-01
7.244792461395263672e+00,-2.089254140853881836e+00,-1.176728487014770508e+00,1.260947138071060181e-01,2.047874838024123234e-01
7.255823373794555664e+00,-2.089254140853881836e+00,-1.176728487014770508e+00,1.260947138071060181e-01,2.047874838024123234e-01
7.263789653778076172e+00,-2.089254140853881836e+00,-1.176728487014770508e+00,1.260947138071060181e-01,2.047874838024123234e-01
7.274420261383056641e+00,-2.089254140853881836e+00,-1.176728487014770508e+00,1.260947138071060181e-01,2.047874838024123234e-01
7.284056425094604492e+00,-2.089254140853881836e+00,-1.176728487014770508e+00,1.260947138071060181e-01,2.047874838024123234e-01
7.294530630111694336e+00,-2.089254140853881836e+00,-1.176728487014770508e+00,1.260947138071060181e-01,2.047874838024123234e-01
7.303665399551391602e+00,-2.089254140853881836e+00,-1.176728487014770508e+00,1.260947138071060181e-01,2.047874838024123234e-01
7.315306186676025391e+00,-2.089254140853881836e+00,-1.176728487014770508e+00,1.260947138071060181e-01,2.047874838024123234e-01
7.323854446411132812e+00,-2.089254140853881836e+00,-1.176728487014770508e+00,1.260947138071060181e-01,2.047874838024123234e-01
7.333629846572875977e+00,-2.091526508331298828e+00,-1.174314379692077637e+00,1.394007056951522827e-01,2.139300492456270575e-01
7.343925714492797852e+00,-2.091526508331298828e+00,-1.174314379692077637e+00,1.394007056951522827e-01,2.139300492456270575e-01
7.355547666549682617e+00,-2.091526508331298828e+00,-1.174314379692077637e+00,1.394007056951522827e-01,2.139300492456270575e-01
7.365969419479370117e+00,-2.091526508331298828e+00,-1.174314379692077637e+00,1.394007056951522827e-01,2.139300492456270575e-01
7.378739833831787109e+00,-2.091526508331298828e+00,-1.174314379692077637e+00,1.394007056951522827e-01,2.139300492456270575e-01
7.384572744369506836e+00,-2.091526508331298828e+00,-1.174314379692077637e+00,1.394007056951522827e-01,2.139300492456270575e-01
7.393921375274658203e+00,-2.091526508331298828e+00,-1.174314379692077637e+00,1.394007056951522827e-01,2.139300492456270575e-01
7.403428316116333008e+00,-2.091526508331298828e+00,-1.174314379692077637e+00,1.394007056951522827e-01,2.139300492456270575e-01
7.414569854736328125e+00,-2.091526508331298828e+00,-1.174314379692077637e+00,1.394007056951522827e-01,2.139300492456270575e-01
