t,m1,m2,m3,m4,vbat
6.465596914291381836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.106744766235351562e+00
6.476863384246826172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.101466178894042969e+00
6.489970684051513672e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.101466178894042969e+00
6.502225160598754883e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.106744766235351562e+00
6.508567810058593750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.106744766235351562e+00
6.516780853271484375e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.106744766235351562e+00
6.527819871902465820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.106744766235351562e+00
6.537106275558471680e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.106744766235351562e+00
6.549108743667602539e+00,3.770400000000000000e+04,3.806400000000000000e+04,3.854900000000000000e+04,3.816100000000000000e+04,4.106744766235351562e+00
6.556039810180664062e+00,3.820700000000000000e+04,3.828900000000000000e+04,3.874800000000000000e+04,3.847400000000000000e+04,3.610557317733764648e+00
6.565324544906616211e+00,3.820700000000000000e+04,3.828900000000000000e+04,3.874800000000000000e+04,3.847400000000000000e+04,3.610557317733764648e+00
6.577545166015625000e+00,3.905200000000000000e+04,3.889000000000000000e+04,3.978700000000000000e+04,3.930100000000000000e+04,3.605278730392456055e+00
6.586276054382324219e+00,3.905200000000000000e+04,3.889000000000000000e+04,3.978700000000000000e+04,3.930100000000000000e+04,3.605278730392456055e+00
6.595181226730346680e+00,4.010200000000000000e+04,3.959000000000000000e+04,4.005800000000000000e+04,3.998800000000000000e+04,3.658064603805541992e+00
6.605972766876220703e+00,4.010200000000000000e+04,3.959000000000000000e+04,4.005800000000000000e+04,3.998800000000000000e+04,3.658064603805541992e+00
6.617979049682617188e+00,4.010200000000000000e+04,3.959000000000000000e+04,4.005800000000000000e+04,3.998800000000000000e+04,3.658064603805541992e+00
6.627109050750732422e+00,4.050000000000000000e+04,4.023100000000000000e+04,4.055600000000000000e+04,4.059700000000000000e+04,3.700293302536010742e+00
6.638980150222778320e+00,4.019300000000000000e+04,4.102100000000000000e+04,4.106200000000000000e+04,4.087900000000000000e+04,3.716129064559936523e+00
6.645695447921752930e+00,4.019300000000000000e+04,4.102100000000000000e+04,4.106200000000000000e+04,4.087900000000000000e+04,3.716129064559936523e+00
6.655956029891967773e+00,3.965300000000000000e+04,4.092900000000000000e+04,4.265500000000000000e+04,4.091500000000000000e+04,3.747800588607788086e+00
6.665862083435058594e+00,3.965300000000000000e+04,4.092900000000000000e+04,4.265500000000000000e+04,4.091500000000000000e+04,3.747800588607788086e+00
6.677794933319091797e+00,3.982900000000000000e+04,4.150300000000000000e+04,4.238000000000000000e+04,4.107200000000000000e+04,3.768914937973022461e+00
6.687959909439086914e+00,3.982900000000000000e+04,4.150300000000000000e+04,4.238000000000000000e+04,4.107200000000000000e+04,3.768914937973022461e+00
6.696400642395019531e+00,4.038700000000000000e+04,4.246700000000000000e+04,4.113200000000000000e+04,4.093800000000000000e+04,3.784750699996948242e+00
6.706086397171020508e+00,4.038700000000000000e+04,4.246700000000000000e+04,4.113200000000000000e+04,4.093800000000000000e+04,3.784750699996948242e+00
6.716608524322509766e+00,4.041200000000000000e+04,4.051300000000000000e+04,4.180700000000000000e+04,4.320400000000000000e+04,3.790029287338256836e+00
6.725961208343505859e+00,4.041200000000000000e+04,4.051300000000000000e+04,4.180700000000000000e+04,4.320400000000000000e+04,3.790029287338256836e+00
6.737967491149902344e+00,4.138900000000000000e+04,4.075700000000000000e+04,4.156300000000000000e+04,4.164200000000000000e+04,3.795307874679565430e+00
6.745468378067016602e+00,4.138900000000000000e+04,4.075700000000000000e+04,4.156300000000000000e+04,4.164200000000000000e+04,3.795307874679565430e+00
6.757076978683471680e+00,4.133300000000000000e+04,4.226000000000000000e+04,4.247800000000000000e+04,3.956700000000000000e+04,3.800586462020874023e+00
6.766880035400390625e+00,4.133300000000000000e+04,4.226000000000000000e+04,4.247800000000000000e+04,3.956700000000000000e+04,3.800586462020874023e+00
6.777483224868774414e+00,4.133300000000000000e+04,4.226000000000000000e+04,4.247800000000000000e+04,3.956700000000000000e+04,3.800586462020874023e+00
6.787161350250244141e+00,3.976900000000000000e+04,4.273100000000000000e+04,4.477200000000000000e+04,3.809200000000000000e+04,3.805865049362182617e+00
6.796165227890014648e+00,3.976900000000000000e+04,4.273100000000000000e+04,4.477200000000000000e+04,3.809200000000000000e+04,3.805865049362182617e+00
6.809412717819213867e+00,4.094600000000000000e+04,4.325200000000000000e+04,4.427600000000000000e+04,3.643100000000000000e+04,3.811143875122070312e+00
6.819691658020019531e+00,4.094600000000000000e+04,4.325200000000000000e+04,4.427600000000000000e+04,3.643100000000000000e+04,3.811143875122070312e+00
6.826535701751708984e+00,4.166600000000000000e+04,3.937600000000000000e+04,4.397800000000000000e+04,3.963700000000000000e+04,3.811143875122070312e+00
6.837306022644042969e+00,3.959800000000000000e+04,2.470000000000000000e+04,4.090100000000000000e+04,4.256200000000000000e+04,3.816422462463378906e+00
6.845709085464477539e+00,3.959800000000000000e+04,2.470000000000000000e+04,4.090100000000000000e+04,4.256200000000000000e+04,3.816422462463378906e+00
6.855855941772460938e+00,4.002800000000000000e+04,2.319200000000000000e+04,3.865900000000000000e+04,4.003200000000000000e+04,3.858651161193847656e+00
6.866842508316040039e+00,4.002800000000000000e+04,2.319200000000000000e+04,3.865900000000000000e+04,4.003200000000000000e+04,3.858651161193847656e+00
6.876947164535522461e+00,4.002800000000000000e+04,2.319200000000000000e+04,3.865900000000000000e+04,4.003200000000000000e+04,3.858651161193847656e+00
6.886859893798828125e+00,4.066000000000000000e+04,3.275300000000000000e+04,3.858100000000000000e+04,3.184400000000000000e+04,3.869208335876464844e+00
6.896050214767456055e+00,4.109900000000000000e+04,4.171900000000000000e+04,3.832100000000000000e+04,1.827800000000000000e+04,3.869208335876464844e+00
6.908163547515869141e+00,4.109900000000000000e+04,4.171900000000000000e+04,3.832100000000000000e+04,1.827800000000000000e+04,3.869208335876464844e+00
6.916987657546997070e+00,4.109900000000000000e+04,4.171900000000000000e+04,3.832100000000000000e+04,1.827800000000000000e+04,3.869208335876464844e+00
6.925920248031616211e+00,4.302000000000000000e+04,4.237700000000000000e+04,3.783700000000000000e+04,1.573500000000000000e+04,3.869208335876464844e+00
6.939522266387939453e+00,4.092200000000000000e+04,3.899100000000000000e+04,4.036900000000000000e+04,2.170400000000000000e+04,3.858651161193847656e+00
6.945984601974487305e+00,4.092200000000000000e+04,3.899100000000000000e+04,4.036900000000000000e+04,2.170400000000000000e+04,3.858651161193847656e+00
6.955934524536132812e+00,3.914500000000000000e+04,3.583100000000000000e+04,4.213400000000000000e+04,2.727600000000000000e+04,3.863929748535156250e+00
6.966111898422241211e+00,3.914500000000000000e+04,3.583100000000000000e+04,4.213400000000000000e+04,2.727600000000000000e+04,3.863929748535156250e+00
6.977630615234375000e+00,3.811200000000000000e+04,2.847600000000000000e+04,4.375600000000000000e+04,3.536200000000000000e+04,3.863929748535156250e+00
6.986900806427001953e+00,3.811200000000000000e+04,2.847600000000000000e+04,4.375600000000000000e+04,3.536200000000000000e+04,3.863929748535156250e+00
6.996904850006103516e+00,4.024800000000000000e+04,2.541900000000000000e+04,4.269600000000000000e+04,3.738100000000000000e+04,3.858651161193847656e+00
7.006504774093627930e+00,4.024800000000000000e+04,2.541900000000000000e+04,4.269600000000000000e+04,3.738100000000000000e+04,3.858651161193847656e+00
7.016411542892456055e+00,4.256500000000000000e+04,2.611800000000000000e+04,4.128700000000000000e+04,3.679100000000000000e+04,3.853372573852539062e+00
7.026347637176513672e+00,4.256500000000000000e+04,2.611800000000000000e+04,4.128700000000000000e+04,3.679100000000000000e+04,3.853372573852539062e+00
7.039304494857788086e+00,4.364800000000000000e+04,2.953200000000000000e+04,4.044100000000000000e+04,3.449700000000000000e+04,3.853372573852539062e+00
7.045872688293457031e+00,4.364800000000000000e+04,2.953200000000000000e+04,4.044100000000000000e+04,3.449700000000000000e+04,3.853372573852539062e+00
7.056917667388916016e+00,4.343200000000000000e+04,3.277300000000000000e+04,4.146200000000000000e+04,3.160700000000000000e+04,3.853372573852539062e+00
7.065751552581787109e+00,4.343200000000000000e+04,3.277300000000000000e+04,4.146200000000000000e+04,3.160700000000000000e+04,3.853372573852539062e+00
7.075163841247558594e+00,4.409700000000000000e+04,3.356300000000000000e+04,4.156600000000000000e+04,3.107600000000000000e+04,3.848093986511230469e+00
7.087187051773071289e+00,4.409700000000000000e+04,3.356300000000000000e+04,4.156600000000000000e+04,3.107600000000000000e+04,3.848093986511230469e+00
7.096749782562255859e+00,4.262200000000000000e+04,3.549200000000000000e+04,4.335400000000000000e+04,2.925200000000000000e+04,3.842815399169921875e+00
7.105628013610839844e+00,4.262200000000000000e+04,3.549200000000000000e+04,4.335400000000000000e+04,2.925200000000000000e+04,3.842815399169921875e+00
7.116359949111938477e+00,4.318700000000000000e+04,3.539200000000000000e+04,4.310100000000000000e+04,2.968400000000000000e+04,3.842815399169921875e+00
7.126630067825317383e+00,4.318700000000000000e+04,3.539200000000000000e+04,4.310100000000000000e+04,2.968400000000000000e+04,3.842815399169921875e+00
7.138623952865600586e+00,4.407700000000000000e+04,3.472500000000000000e+04,4.266700000000000000e+04,3.069500000000000000e+04,3.842815399169921875e+00
7.145620107650756836e+00,4.407700000000000000e+04,3.472500000000000000e+04,4.266700000000000000e+04,3.069500000000000000e+04,3.842815399169921875e+00
7.158310413360595703e+00,4.350800000000000000e+04,3.420500000000000000e+04,4.353400000000000000e+04,3.182800000000000000e+04,3.842815399169921875e+00
7.166394472122192383e+00,4.350800000000000000e+04,3.420500000000000000e+04,4.353400000000000000e+04,3.182800000000000000e+04,3.842815399169921875e+00
7.176412105560302734e+00,4.350800000000000000e+04,3.420500000000000000e+04,4.353400000000000000e+04,3.182800000000000000e+04,3.842815399169921875e+00
7.187752485275268555e+00,4.300800000000000000e+04,3.299200000000000000e+04,4.417000000000000000e+04,3.370800000000000000e+04,3.837536811828613281e+00
7.195930004119873047e+00,4.352100000000000000e+04,3.313300000000000000e+04,4.404700000000000000e+04,3.402800000000000000e+04,3.837536811828613281e+00
7.205822229385375977e+00,4.352100000000000000e+04,3.313300000000000000e+04,4.404700000000000000e+04,3.402800000000000000e+04,3.837536811828613281e+00
7.217619895935058594e+00,4.352100000000000000e+04,3.313300000000000000e+04,4.404700000000000000e+04,3.402800000000000000e+04,3.837536811828613281e+00
7.226098775863647461e+00,4.489500000000000000e+04,3.213800000000000000e+04,4.312400000000000000e+04,3.510400000000000000e+04,3.832258224487304688e+00
7.236430406570434570e+00,4.329700000000000000e+04,3.359700000000000000e+04,4.492100000000000000e+04,3.316200000000000000e+04,3.826979637145996094e+00
7.247553110122680664e+00,4.329700000000000000e+04,3.359700000000000000e+04,4.492100000000000000e+04,3.316200000000000000e+04,3.826979637145996094e+00
7.256805896759033203e+00,4.329700000000000000e+04,3.359700000000000000e+04,4.492100000000000000e+04,3.316200000000000000e+04,3.826979637145996094e+00
7.265144109725952148e+00,4.329700000000000000e+04,3.359700000000000000e+04,4.492100000000000000e+04,3.316200000000000000e+04,3.826979637145996094e+00
7.276618003845214844e+00,4.189700000000000000e+04,3.465200000000000000e+04,4.606200000000000000e+04,3.270700000000000000e+04,3.832258224487304688e+00
7.289310932159423828e+00,4.189700000000000000e+04,3.465200000000000000e+04,4.606200000000000000e+04,3.270700000000000000e+04,3.832258224487304688e+00
7.296166658401489258e+00,4.189700000000000000e+04,3.465200000000000000e+04,4.606200000000000000e+04,3.270700000000000000e+04,3.832258224487304688e+00
7.306186199188232422e+00,4.189700000000000000e+04,3.465200000000000000e+04,4.606200000000000000e+04,3.270700000000000000e+04,3.832258224487304688e+00
7.316051006317138672e+00,4.189700000000000000e+04,3.465200000000000000e+04,4.606200000000000000e+04,3.270700000000000000e+04,3.832258224487304688e+00
7.325151681900024414e+00,4.189700000000000000e+04,3.465200000000000000e+04,4.606200000000000000e+04,3.270700000000000000e+04,3.832258224487304688e+00
7.336413860321044922e+00,4.189700000000000000e+04,3.465200000000000000e+04,4.606200000000000000e+04,3.270700000000000000e+04,3.832258224487304688e+00
7.346744060516357422e+00,4.189700000000000000e+04,3.465200000000000000e+04,4.606200000000000000e+04,3.270700000000000000e+04,3.832258224487304688e+00
7.357302188873291016e+00,4.271000000000000000e+04,3.663300000000000000e+04,4.557400000000000000e+04,3.051400000000000000e+04,3.826979637145996094e+00
7.375274658203125000e+00,4.528300000000000000e+04,3.553400000000000000e+04,4.403000000000000000e+04,3.177700000000000000e+04,3.826979637145996094e+00
7.380114078521728516e+00,4.528300000000000000e+04,3.553400000000000000e+04,4.403000000000000000e+04,3.177700000000000000e+04,3.826979637145996094e+00
7.388284444808959961e+00,4.333900000000000000e+04,3.510600000000000000e+04,4.602700000000000000e+04,3.167200000000000000e+04,3.826979637145996094e+00
7.397639513015747070e+00,4.347600000000000000e+04,3.339000000000000000e+04,4.614300000000000000e+04,3.267300000000000000e+04,3.826979637145996094e+00
7.406000375747680664e+00,4.347600000000000000e+04,3.339000000000000000e+04,4.614300000000000000e+04,3.267300000000000000e+04,3.826979637145996094e+00
7.421748399734497070e+00,4.347600000000000000e+04,3.339000000000000000e+04,4.614300000000000000e+04,3.267300000000000000e+04,3.826979637145996094e+00
7.426366329193115234e+00,4.583700000000000000e+04,3.462300000000000000e+04,4.613300000000000000e+04,2.947500000000000000e+04,3.826979637145996094e+00
7.436784505844116211e+00,4.544200000000000000e+04,3.474000000000000000e+04,4.484800000000000000e+04,3.263100000000000000e+04,3.821701049804687500e+00
7.445874691009521484e+00,4.544200000000000000e+04,3.474000000000000000e+04,4.484800000000000000e+04,3.263100000000000000e+04,3.821701049804687500e+00
7.456110954284667969e+00,4.538600000000000000e+04,3.449300000000000000e+04,4.501900000000000000e+04,3.284300000000000000e+04,3.821701049804687500e+00
7.465752124786376953e+00,4.538600000000000000e+04,3.449300000000000000e+04,4.501900000000000000e+04,3.284300000000000000e+04,3.821701049804687500e+00
7.476235151290893555e+00,4.453900000000000000e+04,3.311100000000000000e+04,4.482800000000000000e+04,3.560700000000000000e+04,3.821701049804687500e+00
7.487077236175537109e+00,4.453900000000000000e+04,3.311100000000000000e+04,4.482800000000000000e+04,3.560700000000000000e+04,3.821701049804687500e+00
7.496197223663330078e+00,4.427100000000000000e+04,3.185300000000000000e+04,4.471100000000000000e+04,3.710400000000000000e+04,3.821701049804687500e+00
7.506352663040161133e+00,4.427100000000000000e+04,3.185300000000000000e+04,4.471100000000000000e+04,3.710400000000000000e+04,3.821701049804687500e+00
7.516846656799316406e+00,4.326300000000000000e+04,3.157800000000000000e+04,4.504600000000000000e+04,3.806300000000000000e+04,3.821701049804687500e+00
7.527030229568481445e+00,4.326300000000000000e+04,3.157800000000000000e+04,4.504600000000000000e+04,3.806300000000000000e+04,3.821701049804687500e+00
7.536781311035156250e+00,4.380200000000000000e+04,3.264100000000000000e+04,4.408200000000000000e+04,3.765000000000000000e+04,3.821701049804687500e+00
7.546293497085571289e+00,4.380200000000000000e+04,3.264100000000000000e+04,4.408200000000000000e+04,3.765000000000000000e+04,3.821701049804687500e+00
7.556657075881958008e+00,4.372200000000000000e+04,3.582300000000000000e+04,4.379400000000000000e+04,3.508300000000000000e+04,3.821701049804687500e+00
7.566131591796875000e+00,4.372200000000000000e+04,3.582300000000000000e+04,4.379400000000000000e+04,3.508300000000000000e+04,3.821701049804687500e+00
7.577112436294555664e+00,4.530300000000000000e+04,3.790400000000000000e+04,4.221200000000000000e+04,3.306600000000000000e+04,3.821701049804687500e+00
7.587400197982788086e+00,4.530300000000000000e+04,3.790400000000000000e+04,4.221200000000000000e+04,3.306600000000000000e+04,3.821701049804687500e+00
7.597202062606811523e+00,4.535100000000000000e+04,3.960400000000000000e+04,4.175100000000000000e+04,3.192400000000000000e+04,3.816422462463378906e+00
7.606487035751342773e+00,4.535100000000000000e+04,3.960400000000000000e+04,4.175100000000000000e+04,3.192400000000000000e+04,3.816422462463378906e+00
