t,x,y,z,yaw
6.390453577041625977e+00,-3.179841116070747375e-02,-4.068159580230712891e+00,1.339809447526931763e-01,-5.444157175570125094e-03
6.399087905883789062e+00,-3.179841116070747375e-02,-4.068159580230712891e+00,1.339809447526931763e-01,-5.444157175570125094e-03
6.409409999847412109e+00,-3.179841116070747375e-02,-4.068159580230712891e+00,1.339809447526931763e-01,-5.444157175570125094e-03
6.417952775955200195e+00,-3.179841116070747375e-02,-4.068159580230712891e+00,1.339809447526931763e-01,-5.444157175570125094e-03
6.427569866180419922e+00,-3.179841116070747375e-02,-4.068159580230712891e+00,1.339809447526931763e-01,-5.444157175570125094e-03
6.437485456466674805e+00,-3.179841116070747375e-02,-4.068159580230712891e+00,1.339809447526931763e-01,-5.444157175570125094e-03
6.448899745941162109e+00,-3.179841116070747375e-02,-4.068159580230712891e+00,1.339809447526931763e-01,-5.444157175570125094e-03
6.457824945449829102e+00,-3.179841116070747375e-02,-4.068159580230712891e+00,1.339809447526931763e-01,-5.444157175570125094e-03
6.469445228576660156e+00,-3.179841116070747375e-02,-4.068159580230712891e+00,1.339809447526931763e-01,-5.444157175570125094e-03
6.479720830917358398e+00,-3.179841116070747375e-02,-4.068159580230712891e+00,1.339809447526931763e-01,-5.444157175570125094e-03
6.489042997360229492e+00,-3.187606856226921082e-02,-4.067909240722656250e+00,1.338221877813339233e-01,-5.730770005065545687e-03
6.500458955764770508e+00,-3.187606856226921082e-02,-4.067909240722656250e+00,1.338221877813339233e-01,-5.730770005065545687e-03
6.510014772415161133e+00,-3.187606856226921082e-02,-4.067909240722656250e+00,1.338221877813339233e-01,-5.730770005065545687e-03
6.520939111709594727e+00,-3.187606856226921082e-02,-4.067909240722656250e+00,1.338221877813339233e-01,-5.730770005065545687e-03
6.530546426773071289e+00,-3.187606856226921082e-02,-4.067909240722656250e+00,1.338221877813339233e-01,-5.730770005065545687e-03
6.539793491363525391e+00,-3.187606856226921082e-02,-4.067909240722656250e+00,1.338221877813339233e-01,-5.730770005065545687e-03
6.551847934722900391e+00,-3.187606856226921082e-02,-4.067909240722656250e+00,1.338221877813339233e-01,-5.730770005065545687e-03
6.559521675109863281e+00,-3.187606856226921082e-02,-4.067909240722656250e+00,1.338221877813339233e-01,-5.730770005065545687e-03
6.569737434387207031e+00,-3.187606856226921082e-02,-4.067909240722656250e+00,1.338221877813339233e-01,-5.730770005065545687e-03
6.578290224075317383e+00,-3.123684227466583252e-02,-4.068020820617675781e+00,1.338740885257720947e-01,-7.383868474934737400e-03
6.588493108749389648e+00,-3.123684227466583252e-02,-4.068020820617675781e+00,1.338740885257720947e-01,-7.383868474934737400e-03
6.597070932388305664e+00,-3.123684227466583252e-02,-4.068020820617675781e+00,1.338740885257720947e-01,-7.383868474934737400e-03
