Time_s,Priority_0,Priority_1,Priority_2,Priority_3,Priority_4,Priority_5,Priority_6
1774003104.7190673,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.7336843,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.7403848,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.7518888,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.759797,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.7694578,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.778974,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.7874904,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.797254,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.8080468,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.8185484,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.8280463,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.8381643,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.8481176,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.857349,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.867806,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.8789787,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.888412,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.897383,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.9078875,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.9180284,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.9281695,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.93758,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.950213,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.9577165,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.9681306,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.978857,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774003104.9875696,1.0,1.0,1.0,1.0,1.0,0.0,1.0
