t,m1,m2,m3,m4,vbat
6.390453577041625977e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.096187591552734375e+00
6.399087905883789062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.096187591552734375e+00
6.409409999847412109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.096187591552734375e+00
6.417952775955200195e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.096187591552734375e+00
6.427569866180419922e+00,3.734300000000000000e+04,3.733700000000000000e+04,3.703700000000000000e+04,3.729900000000000000e+04,4.096187591552734375e+00
6.437485456466674805e+00,3.734300000000000000e+04,3.733700000000000000e+04,3.703700000000000000e+04,3.729900000000000000e+04,4.096187591552734375e+00
6.448899745941162109e+00,4.541700000000000000e+04,4.478500000000000000e+04,4.413200000000000000e+04,4.469800000000000000e+04,3.409970760345458984e+00
6.457824945449829102e+00,4.541700000000000000e+04,4.478500000000000000e+04,4.413200000000000000e+04,4.469800000000000000e+04,3.409970760345458984e+00
6.469445228576660156e+00,4.691200000000000000e+04,4.661400000000000000e+04,4.537900000000000000e+04,4.644800000000000000e+04,3.293841600418090820e+00
6.479720830917358398e+00,4.691200000000000000e+04,4.661400000000000000e+04,4.537900000000000000e+04,4.644800000000000000e+04,3.293841600418090820e+00
6.489042997360229492e+00,4.691200000000000000e+04,4.661400000000000000e+04,4.537900000000000000e+04,4.644800000000000000e+04,3.293841600418090820e+00
6.500458955764770508e+00,4.743600000000000000e+04,4.651100000000000000e+04,4.688000000000000000e+04,4.728100000000000000e+04,3.246334314346313477e+00
6.510014772415161133e+00,4.743600000000000000e+04,4.651100000000000000e+04,4.688000000000000000e+04,4.728100000000000000e+04,3.246334314346313477e+00
6.520939111709594727e+00,4.660800000000000000e+04,4.684200000000000000e+04,4.520600000000000000e+04,4.608900000000000000e+04,3.309677362442016602e+00
6.530546426773071289e+00,4.660800000000000000e+04,4.684200000000000000e+04,4.520600000000000000e+04,4.608900000000000000e+04,3.309677362442016602e+00
6.539793491363525391e+00,4.546700000000000000e+04,4.462100000000000000e+04,4.466900000000000000e+04,4.476800000000000000e+04,3.409970760345458984e+00
6.551847934722900391e+00,4.376400000000000000e+04,4.439600000000000000e+04,4.401600000000000000e+04,4.469100000000000000e+04,3.462756633758544922e+00
6.559521675109863281e+00,4.376400000000000000e+04,4.439600000000000000e+04,4.401600000000000000e+04,4.469100000000000000e+04,3.462756633758544922e+00
6.569737434387207031e+00,4.394900000000000000e+04,4.283200000000000000e+04,4.238700000000000000e+04,4.476300000000000000e+04,3.531378269195556641e+00
6.578290224075317383e+00,4.394900000000000000e+04,4.283200000000000000e+04,4.238700000000000000e+04,4.476300000000000000e+04,3.531378269195556641e+00
6.588493108749389648e+00,4.219400000000000000e+04,4.662400000000000000e+04,4.346900000000000000e+04,4.092300000000000000e+04,3.557771205902099609e+00
6.597070932388305664e+00,4.219400000000000000e+04,4.662400000000000000e+04,4.346900000000000000e+04,4.092300000000000000e+04,3.557771205902099609e+00
6.609509706497192383e+00,4.353600000000000000e+04,4.580500000000000000e+04,4.089900000000000000e+04,4.063700000000000000e+04,3.584164381027221680e+00
6.620132207870483398e+00,4.353600000000000000e+04,4.580500000000000000e+04,4.089900000000000000e+04,4.063700000000000000e+04,3.584164381027221680e+00
6.628481864929199219e+00,4.353600000000000000e+04,4.580500000000000000e+04,4.089900000000000000e+04,4.063700000000000000e+04,3.584164381027221680e+00
6.637857675552368164e+00,4.162000000000000000e+04,4.224700000000000000e+04,4.196600000000000000e+04,4.348600000000000000e+04,3.610557317733764648e+00
6.647828102111816406e+00,4.162000000000000000e+04,4.224700000000000000e+04,4.196600000000000000e+04,4.348600000000000000e+04,3.610557317733764648e+00
6.658864736557006836e+00,3.904200000000000000e+04,4.429500000000000000e+04,4.232100000000000000e+04,4.041900000000000000e+04,3.631671667098999023e+00
6.669113159179687500e+00,3.738600000000000000e+04,4.527800000000000000e+04,4.334400000000000000e+04,3.749200000000000000e+04,3.647507429122924805e+00
6.679416894912719727e+00,3.738600000000000000e+04,4.527800000000000000e+04,4.334400000000000000e+04,3.749200000000000000e+04,3.647507429122924805e+00
6.689845561981201172e+00,3.738600000000000000e+04,4.527800000000000000e+04,4.334400000000000000e+04,3.749200000000000000e+04,3.647507429122924805e+00
6.698357582092285156e+00,3.423400000000000000e+04,4.199700000000000000e+04,4.405700000000000000e+04,4.049200000000000000e+04,3.658064603805541992e+00
6.708793640136718750e+00,3.473000000000000000e+04,4.118100000000000000e+04,4.158600000000000000e+04,4.099000000000000000e+04,3.679178953170776367e+00
6.720069408416748047e+00,3.473000000000000000e+04,4.118100000000000000e+04,4.158600000000000000e+04,4.099000000000000000e+04,3.679178953170776367e+00
6.728395938873291016e+00,3.603100000000000000e+04,4.161600000000000000e+04,4.000400000000000000e+04,3.965200000000000000e+04,3.684457540512084961e+00
6.739278554916381836e+00,3.603100000000000000e+04,4.161600000000000000e+04,4.000400000000000000e+04,3.965200000000000000e+04,3.684457540512084961e+00
6.747293710708618164e+00,3.603100000000000000e+04,4.161600000000000000e+04,4.000400000000000000e+04,3.965200000000000000e+04,3.684457540512084961e+00
6.758717298507690430e+00,3.787200000000000000e+04,4.000500000000000000e+04,3.692200000000000000e+04,3.951000000000000000e+04,3.695014715194702148e+00
6.768943786621093750e+00,3.787200000000000000e+04,4.000500000000000000e+04,3.692200000000000000e+04,3.951000000000000000e+04,3.695014715194702148e+00
6.778698444366455078e+00,3.957100000000000000e+04,4.058100000000000000e+04,3.456200000000000000e+04,3.775700000000000000e+04,3.700293302536010742e+00
6.788698434829711914e+00,3.957100000000000000e+04,4.058100000000000000e+04,3.456200000000000000e+04,3.775700000000000000e+04,3.700293302536010742e+00
6.798182010650634766e+00,3.933900000000000000e+04,3.868000000000000000e+04,3.358900000000000000e+04,3.853400000000000000e+04,3.705571889877319336e+00
6.814145803451538086e+00,3.933900000000000000e+04,3.868000000000000000e+04,3.358900000000000000e+04,3.853400000000000000e+04,3.705571889877319336e+00
6.819042205810546875e+00,3.757700000000000000e+04,3.887000000000000000e+04,3.463900000000000000e+04,3.843900000000000000e+04,3.710850477218627930e+00
6.828260421752929688e+00,3.757700000000000000e+04,3.887000000000000000e+04,3.463900000000000000e+04,3.843900000000000000e+04,3.710850477218627930e+00
6.840502977371215820e+00,3.693500000000000000e+04,3.653200000000000000e+04,3.414700000000000000e+04,4.042400000000000000e+04,3.716129064559936523e+00
6.847978591918945312e+00,3.399000000000000000e+04,3.761200000000000000e+04,3.678200000000000000e+04,3.934800000000000000e+04,3.716129064559936523e+00
6.857712507247924805e+00,3.399000000000000000e+04,3.761200000000000000e+04,3.678200000000000000e+04,3.934800000000000000e+04,3.716129064559936523e+00
6.870878458023071289e+00,3.226400000000000000e+04,3.887200000000000000e+04,3.740300000000000000e+04,3.759700000000000000e+04,3.721407651901245117e+00
6.879158735275268555e+00,3.226400000000000000e+04,3.887200000000000000e+04,3.740300000000000000e+04,3.759700000000000000e+04,3.721407651901245117e+00
6.888228654861450195e+00,3.226400000000000000e+04,3.887200000000000000e+04,3.740300000000000000e+04,3.759700000000000000e+04,3.721407651901245117e+00
6.898419618606567383e+00,3.295900000000000000e+04,3.855700000000000000e+04,3.653600000000000000e+04,3.809100000000000000e+04,3.721407651901245117e+00
6.909853935241699219e+00,3.295900000000000000e+04,3.855700000000000000e+04,3.653600000000000000e+04,3.809100000000000000e+04,3.721407651901245117e+00
6.918935298919677734e+00,3.363600000000000000e+04,3.866300000000000000e+04,3.518400000000000000e+04,3.809700000000000000e+04,3.726686239242553711e+00
6.930404424667358398e+00,3.494300000000000000e+04,3.880700000000000000e+04,3.324800000000000000e+04,3.801900000000000000e+04,3.726686239242553711e+00
6.941150665283203125e+00,3.494300000000000000e+04,3.880700000000000000e+04,3.324800000000000000e+04,3.801900000000000000e+04,3.726686239242553711e+00
6.947844505310058594e+00,3.564500000000000000e+04,3.751600000000000000e+04,3.209600000000000000e+04,3.964900000000000000e+04,3.726686239242553711e+00
6.957340002059936523e+00,3.564500000000000000e+04,3.751600000000000000e+04,3.209600000000000000e+04,3.964900000000000000e+04,3.726686239242553711e+00
6.969548225402832031e+00,3.622900000000000000e+04,3.732200000000000000e+04,3.193100000000000000e+04,4.070700000000000000e+04,3.721407651901245117e+00
6.978908300399780273e+00,3.622900000000000000e+04,3.732200000000000000e+04,3.193100000000000000e+04,4.070700000000000000e+04,3.721407651901245117e+00
6.988472938537597656e+00,3.541100000000000000e+04,3.808200000000000000e+04,3.300700000000000000e+04,4.034300000000000000e+04,3.721407651901245117e+00
6.999065876007080078e+00,3.541100000000000000e+04,3.808200000000000000e+04,3.300700000000000000e+04,4.034300000000000000e+04,3.721407651901245117e+00
7.007564067840576172e+00,3.541100000000000000e+04,3.808200000000000000e+04,3.300700000000000000e+04,4.034300000000000000e+04,3.721407651901245117e+00
7.020670890808105469e+00,3.402600000000000000e+04,4.046700000000000000e+04,3.477600000000000000e+04,3.795600000000000000e+04,3.716129064559936523e+00
7.028605222702026367e+00,3.402600000000000000e+04,4.046700000000000000e+04,3.477600000000000000e+04,3.795600000000000000e+04,3.716129064559936523e+00
