time,cf_0_status,cf_0_model,cf_1_status,cf_1_model,cf_2_status,cf_2_model
1774007489.0562632,4.043401718139648,,,,,
1774007489.05869,4.043401718139648,,,,,
1774007489.0592473,4.043401718139648,,,,,
1774007489.060105,4.043401718139648,,,,,
1774007489.0620852,4.043401718139648,,,,,
1774007489.063207,4.043401718139648,,,,,
1774007489.0637803,4.043401718139648,,,,,
1774007489.064287,4.043401718139648,,,,,
1774007489.064909,4.048680305480957,,,,,
1774007489.0655105,4.043401718139648,,,,,
1774007489.0702724,4.043401718139648,,,,,
1774007489.0841131,4.043401718139648,,,,,
1774007489.102916,4.043401718139648,,,,,
1774007489.1131153,4.043401718139648,,4.006451606750488,,,
1774007489.1133716,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.1139657,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.1141753,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.1147025,4.043401718139648,,4.011730194091797,,4.0750732421875,
1774007489.1148994,4.043401718139648,,4.011730194091797,,4.080351829528809,
1774007489.1153991,4.043401718139648,,4.011730194091797,,4.080351829528809,
1774007489.1155832,4.043401718139648,,4.011730194091797,,4.080351829528809,
1774007489.1160882,4.043401718139648,,4.011730194091797,,4.080351829528809,
1774007489.1162794,4.043401718139648,,4.011730194091797,,4.080351829528809,
1774007489.1167967,4.043401718139648,,4.011730194091797,,4.080351829528809,
1774007489.1169827,4.043401718139648,,4.011730194091797,,4.080351829528809,
1774007489.117489,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.1176817,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.1181738,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.1285648,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.129947,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.133834,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.151098,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.1513863,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.1546495,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.1660435,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.1670344,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.1714444,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.1847806,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.185963,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.1885161,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.2021139,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.206255,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.2124746,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.2224293,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.2273958,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.2381105,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.2467985,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.2509189,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.2518659,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.2659783,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.2673194,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.2721937,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.2832198,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.2856293,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.2912898,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.3030903,4.043401718139648,,4.006451606750488,,4.0750732421875,
1774007489.3041327,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.307937,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.3249078,4.043401718139648,,4.006451606750488,,4.080351829528809,
1774007489.33106,4.043401718139648,,4.006451606750488,,4.080351829528809,
