t,x,y,z,yaw
5.645796537399291992e+00,2.144270181655883789e+00,-9.738959074020385742e-01,1.007951721549034119e-01,-3.193227414802632218e-03
5.658408641815185547e+00,2.144270181655883789e+00,-9.738959074020385742e-01,1.007951721549034119e-01,-3.193227414802632218e-03
5.672891378402709961e+00,2.144270181655883789e+00,-9.738959074020385742e-01,1.007951721549034119e-01,-3.193227414802632218e-03
5.677987337112426758e+00,2.144270181655883789e+00,-9.738959074020385742e-01,1.007951721549034119e-01,-3.193227414802632218e-03
5.688856840133666992e+00,2.144270181655883789e+00,-9.738959074020385742e-01,1.007951721549034119e-01,-3.193227414802632218e-03
5.699351072311401367e+00,2.144270181655883789e+00,-9.738959074020385742e-01,1.007951721549034119e-01,-3.193227414802632218e-03
5.708386898040771484e+00,2.144270181655883789e+00,-9.738959074020385742e-01,1.007951721549034119e-01,-3.193227414802632218e-03
5.715338945388793945e+00,2.144270181655883789e+00,-9.738959074020385742e-01,1.007951721549034119e-01,-3.193227414802632218e-03
5.725299358367919922e+00,2.144270181655883789e+00,-9.738959074020385742e-01,1.007951721549034119e-01,-3.193227414802632218e-03
5.735280752182006836e+00,2.144023418426513672e+00,-9.739961624145507812e-01,1.011422574520111084e-01,-3.231819583845188266e-03
5.746875047683715820e+00,2.144023418426513672e+00,-9.739961624145507812e-01,1.011422574520111084e-01,-3.231819583845188266e-03
5.756066799163818359e+00,2.144023418426513672e+00,-9.739961624145507812e-01,1.011422574520111084e-01,-3.231819583845188266e-03
5.766636848449707031e+00,2.144023418426513672e+00,-9.739961624145507812e-01,1.011422574520111084e-01,-3.231819583845188266e-03
5.779279470443725586e+00,2.144023418426513672e+00,-9.739961624145507812e-01,1.011422574520111084e-01,-3.231819583845188266e-03
5.786524295806884766e+00,2.144023418426513672e+00,-9.739961624145507812e-01,1.011422574520111084e-01,-3.231819583845188266e-03
5.797209024429321289e+00,2.144023418426513672e+00,-9.739961624145507812e-01,1.011422574520111084e-01,-3.231819583845188266e-03
5.807176351547241211e+00,2.144023418426513672e+00,-9.739961624145507812e-01,1.011422574520111084e-01,-3.231819583845188266e-03
5.814694881439208984e+00,2.144023418426513672e+00,-9.739961624145507812e-01,1.011422574520111084e-01,-3.231819583845188266e-03
5.825201511383056641e+00,2.144404649734497070e+00,-9.732435941696166992e-01,1.011558920145034790e-01,-2.716534583394709327e-03
