t,m1,m2,m3,m4,vbat
5.656241893768310547e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.043401718139648438e+00
5.664859771728515625e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.043401718139648438e+00
5.676326513290405273e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.043401718139648438e+00
5.690536260604858398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.043401718139648438e+00
5.697377920150756836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.043401718139648438e+00
5.704820394515991211e+00,3.847600000000000000e+04,3.905500000000000000e+04,3.903000000000000000e+04,3.831800000000000000e+04,4.048680305480957031e+00
5.715929985046386719e+00,3.798300000000000000e+04,3.929600000000000000e+04,3.966000000000000000e+04,3.837000000000000000e+04,3.520821094512939453e+00
5.724995851516723633e+00,3.798300000000000000e+04,3.929600000000000000e+04,3.966000000000000000e+04,3.837000000000000000e+04,3.520821094512939453e+00
5.732306241989135742e+00,3.954200000000000000e+04,4.009900000000000000e+04,4.030800000000000000e+04,3.865200000000000000e+04,3.499706745147705078e+00
5.742249488830566406e+00,3.954200000000000000e+04,4.009900000000000000e+04,4.030800000000000000e+04,3.865200000000000000e+04,3.499706745147705078e+00
5.753520488739013672e+00,4.119600000000000000e+04,4.210600000000000000e+04,3.964600000000000000e+04,3.868500000000000000e+04,3.520821094512939453e+00
5.763164758682250977e+00,4.119600000000000000e+04,4.210600000000000000e+04,3.964600000000000000e+04,3.868500000000000000e+04,3.520821094512939453e+00
5.777402400970458984e+00,4.012800000000000000e+04,4.168400000000000000e+04,4.222000000000000000e+04,4.032700000000000000e+04,3.552492618560791016e+00
5.782798767089843750e+00,4.012800000000000000e+04,4.168400000000000000e+04,4.222000000000000000e+04,4.032700000000000000e+04,3.552492618560791016e+00
5.793162822723388672e+00,4.012800000000000000e+04,4.168400000000000000e+04,4.222000000000000000e+04,4.032700000000000000e+04,3.552492618560791016e+00
5.803294181823730469e+00,4.198800000000000000e+04,4.085200000000000000e+04,4.230800000000000000e+04,4.102300000000000000e+04,3.584164381027221680e+00
5.816152095794677734e+00,4.222800000000000000e+04,4.087600000000000000e+04,4.611300000000000000e+04,3.758800000000000000e+04,3.594721555709838867e+00
5.823645114898681641e+00,4.222800000000000000e+04,4.087600000000000000e+04,4.611300000000000000e+04,3.758800000000000000e+04,3.594721555709838867e+00
5.832529544830322266e+00,4.493700000000000000e+04,3.963400000000000000e+04,4.495200000000000000e+04,3.739600000000000000e+04,3.621114492416381836e+00
5.843040704727172852e+00,4.493700000000000000e+04,3.963400000000000000e+04,4.495200000000000000e+04,3.739600000000000000e+04,3.621114492416381836e+00
5.856872081756591797e+00,4.493700000000000000e+04,3.963400000000000000e+04,4.495200000000000000e+04,3.739600000000000000e+04,3.621114492416381836e+00
5.862888097763061523e+00,4.478200000000000000e+04,4.117600000000000000e+04,4.429600000000000000e+04,3.678200000000000000e+04,3.642228841781616211e+00
5.872643947601318359e+00,4.337200000000000000e+04,4.010000000000000000e+04,4.479900000000000000e+04,3.741200000000000000e+04,3.652786016464233398e+00
5.883306503295898438e+00,4.337200000000000000e+04,4.010000000000000000e+04,4.479900000000000000e+04,3.741200000000000000e+04,3.652786016464233398e+00
5.896018266677856445e+00,4.371500000000000000e+04,4.032700000000000000e+04,4.542700000000000000e+04,3.711700000000000000e+04,3.668621778488159180e+00
5.903322696685791016e+00,4.371500000000000000e+04,4.032700000000000000e+04,4.542700000000000000e+04,3.711700000000000000e+04,3.668621778488159180e+00
5.914057731628417969e+00,4.365700000000000000e+04,4.227000000000000000e+04,4.515800000000000000e+04,3.498100000000000000e+04,3.673900365829467773e+00
5.923682689666748047e+00,4.365700000000000000e+04,4.227000000000000000e+04,4.515800000000000000e+04,3.498100000000000000e+04,3.673900365829467773e+00
5.932583808898925781e+00,4.472200000000000000e+04,3.860500000000000000e+04,4.496300000000000000e+04,3.850600000000000000e+04,3.679178953170776367e+00
5.942468404769897461e+00,4.472200000000000000e+04,3.860500000000000000e+04,4.496300000000000000e+04,3.850600000000000000e+04,3.679178953170776367e+00
5.958496809005737305e+00,4.605900000000000000e+04,3.812600000000000000e+04,4.384600000000000000e+04,3.851200000000000000e+04,3.684457540512084961e+00
5.962556838989257812e+00,4.605900000000000000e+04,3.812600000000000000e+04,4.384600000000000000e+04,3.851200000000000000e+04,3.684457540512084961e+00
5.974000692367553711e+00,4.635700000000000000e+04,3.459800000000000000e+04,4.390900000000000000e+04,4.053600000000000000e+04,3.689736127853393555e+00
5.983565330505371094e+00,4.635700000000000000e+04,3.459800000000000000e+04,4.390900000000000000e+04,4.053600000000000000e+04,3.689736127853393555e+00
5.992730855941772461e+00,4.635700000000000000e+04,3.459800000000000000e+04,4.390900000000000000e+04,4.053600000000000000e+04,3.689736127853393555e+00
6.004001855850219727e+00,4.428800000000000000e+04,3.175600000000000000e+04,4.566200000000000000e+04,4.159200000000000000e+04,3.689736127853393555e+00
6.013849258422851562e+00,4.428800000000000000e+04,3.175600000000000000e+04,4.566200000000000000e+04,4.159200000000000000e+04,3.689736127853393555e+00
6.023545980453491211e+00,4.433900000000000000e+04,2.824600000000000000e+04,4.571700000000000000e+04,4.356500000000000000e+04,3.700293302536010742e+00
6.033253669738769531e+00,4.596000000000000000e+04,3.069800000000000000e+04,4.419400000000000000e+04,4.260000000000000000e+04,3.700293302536010742e+00
6.043492555618286133e+00,4.596000000000000000e+04,3.069800000000000000e+04,4.419400000000000000e+04,4.260000000000000000e+04,3.700293302536010742e+00
6.053293704986572266e+00,4.596000000000000000e+04,3.069800000000000000e+04,4.419400000000000000e+04,4.260000000000000000e+04,3.700293302536010742e+00
6.062921047210693359e+00,4.574900000000000000e+04,2.944400000000000000e+04,4.451000000000000000e+04,4.280800000000000000e+04,3.705571889877319336e+00
6.076467275619506836e+00,4.653100000000000000e+04,3.537500000000000000e+04,4.310200000000000000e+04,3.744700000000000000e+04,3.700293302536010742e+00
