t,x,y,z,yaw
5.639351129531860352e+00,-2.589009329676628113e-02,-4.041271209716796875e+00,1.324365437030792236e-01,-3.434916305734103930e-03
5.649858474731445312e+00,-2.589009329676628113e-02,-4.041271209716796875e+00,1.324365437030792236e-01,-3.434916305734103930e-03
5.657771348953247070e+00,-2.589009329676628113e-02,-4.041271209716796875e+00,1.324365437030792236e-01,-3.434916305734103930e-03
5.670542001724243164e+00,-2.589009329676628113e-02,-4.041271209716796875e+00,1.324365437030792236e-01,-3.434916305734103930e-03
5.679460763931274414e+00,-2.589009329676628113e-02,-4.041271209716796875e+00,1.324365437030792236e-01,-3.434916305734103930e-03
5.686484098434448242e+00,-2.589009329676628113e-02,-4.041271209716796875e+00,1.324365437030792236e-01,-3.434916305734103930e-03
5.698994159698486328e+00,-2.589009329676628113e-02,-4.041271209716796875e+00,1.324365437030792236e-01,-3.434916305734103930e-03
5.706513166427612305e+00,-2.589009329676628113e-02,-4.041271209716796875e+00,1.324365437030792236e-01,-3.434916305734103930e-03
5.714407444000244141e+00,-2.604723721742630005e-02,-4.041362762451171875e+00,1.327803730964660645e-01,-3.273932379028016235e-03
5.724289894104003906e+00,-2.604723721742630005e-02,-4.041362762451171875e+00,1.327803730964660645e-01,-3.273932379028016235e-03
5.734218358993530273e+00,-2.604723721742630005e-02,-4.041362762451171875e+00,1.327803730964660645e-01,-3.273932379028016235e-03
5.744248390197753906e+00,-2.604723721742630005e-02,-4.041362762451171875e+00,1.327803730964660645e-01,-3.273932379028016235e-03
5.758371591567993164e+00,-2.604723721742630005e-02,-4.041362762451171875e+00,1.327803730964660645e-01,-3.273932379028016235e-03
5.765273332595825195e+00,-2.604723721742630005e-02,-4.041362762451171875e+00,1.327803730964660645e-01,-3.273932379028016235e-03
5.777934789657592773e+00,-2.604723721742630005e-02,-4.041362762451171875e+00,1.327803730964660645e-01,-3.273932379028016235e-03
5.789252519607543945e+00,-2.604723721742630005e-02,-4.041362762451171875e+00,1.327803730964660645e-01,-3.273932379028016235e-03
5.795339822769165039e+00,-2.604723721742630005e-02,-4.041362762451171875e+00,1.327803730964660645e-01,-3.273932379028016235e-03
5.806483030319213867e+00,-2.604723721742630005e-02,-4.041362762451171875e+00,1.327803730964660645e-01,-3.273932379028016235e-03
5.816818952560424805e+00,-2.476294711232185364e-02,-4.042522907257080078e+00,1.351169198751449585e-01,-1.360166146360527149e-02
5.824747562408447266e+00,-2.476294711232185364e-02,-4.042522907257080078e+00,1.351169198751449585e-01,-1.360166146360527149e-02
5.837822437286376953e+00,-2.476294711232185364e-02,-4.042522907257080078e+00,1.351169198751449585e-01,-1.360166146360527149e-02
5.847093582153320312e+00,-2.476294711232185364e-02,-4.042522907257080078e+00,1.351169198751449585e-01,-1.360166146360527149e-02
5.858638286590576172e+00,-2.476294711232185364e-02,-4.042522907257080078e+00,1.351169198751449585e-01,-1.360166146360527149e-02
5.864426851272583008e+00,-2.476294711232185364e-02,-4.042522907257080078e+00,1.351169198751449585e-01,-1.360166146360527149e-02
5.875077486038208008e+00,-2.476294711232185364e-02,-4.042522907257080078e+00,1.351169198751449585e-01,-1.360166146360527149e-02
5.885788917541503906e+00,-2.476294711232185364e-02,-4.042522907257080078e+00,1.351169198751449585e-01,-1.360166146360527149e-02
5.894601345062255859e+00,-2.476294711232185364e-02,-4.042522907257080078e+00,1.351169198751449585e-01,-1.360166146360527149e-02
5.905227184295654297e+00,-2.476294711232185364e-02,-4.042522907257080078e+00,1.351169198751449585e-01,-1.360166146360527149e-02
5.915560960769653320e+00,-2.631418034434318542e-02,-4.043644905090332031e+00,1.371895372867584229e-01,-2.398406675379293612e-02
5.928279638290405273e+00,-2.631418034434318542e-02,-4.043644905090332031e+00,1.371895372867584229e-01,-2.398406675379293612e-02
5.934484720230102539e+00,-2.631418034434318542e-02,-4.043644905090332031e+00,1.371895372867584229e-01,-2.398406675379293612e-02
5.945441484451293945e+00,-2.631418034434318542e-02,-4.043644905090332031e+00,1.371895372867584229e-01,-2.398406675379293612e-02
5.955733060836791992e+00,-2.631418034434318542e-02,-4.043644905090332031e+00,1.371895372867584229e-01,-2.398406675379293612e-02
5.964724063873291016e+00,-2.631418034434318542e-02,-4.043644905090332031e+00,1.371895372867584229e-01,-2.398406675379293612e-02
5.978476285934448242e+00,-2.631418034434318542e-02,-4.043644905090332031e+00,1.371895372867584229e-01,-2.398406675379293612e-02
5.986701250076293945e+00,-2.631418034434318542e-02,-4.043644905090332031e+00,1.371895372867584229e-01,-2.398406675379293612e-02
5.996220588684082031e+00,-2.631418034434318542e-02,-4.043644905090332031e+00,1.371895372867584229e-01,-2.398406675379293612e-02
6.006387948989868164e+00,-2.631418034434318542e-02,-4.043644905090332031e+00,1.371895372867584229e-01,-2.398406675379293612e-02
6.016018152236938477e+00,-2.879148162901401520e-02,-4.042408943176269531e+00,1.412197500467300415e-01,-3.933424431614385153e-02
6.025441408157348633e+00,-2.879148162901401520e-02,-4.042408943176269531e+00,1.412197500467300415e-01,-3.933424431614385153e-02
6.036075830459594727e+00,-2.879148162901401520e-02,-4.042408943176269531e+00,1.412197500467300415e-01,-3.933424431614385153e-02
6.045522689819335938e+00,-2.879148162901401520e-02,-4.042408943176269531e+00,1.412197500467300415e-01,-3.933424431614385153e-02
6.057491302490234375e+00,-2.879148162901401520e-02,-4.042408943176269531e+00,1.412197500467300415e-01,-3.933424431614385153e-02
6.065147399902343750e+00,-2.879148162901401520e-02,-4.042408943176269531e+00,1.412197500467300415e-01,-3.933424431614385153e-02
6.077072143554687500e+00,-2.879148162901401520e-02,-4.042408943176269531e+00,1.412197500467300415e-01,-3.933424431614385153e-02
6.085646390914916992e+00,-2.879148162901401520e-02,-4.042408943176269531e+00,1.412197500467300415e-01,-3.933424431614385153e-02
6.095885038375854492e+00,-2.879148162901401520e-02,-4.042408943176269531e+00,1.412197500467300415e-01,-3.933424431614385153e-02
6.106106519699096680e+00,-2.879148162901401520e-02,-4.042408943176269531e+00,1.412197500467300415e-01,-3.933424431614385153e-02
6.114994287490844727e+00,-3.252655267715454102e-02,-4.039697170257568359e+00,1.527886539697647095e-01,-5.543078941874627491e-02
