Time_s,Priority_0,Priority_1,Priority_2,Priority_3,Priority_4,Priority_5,Priority_6
1774007491.1694033,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.1806562,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.1942232,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.2022488,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.2099326,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.2230284,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.2324953,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.2392073,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.2489564,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.2591462,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.2707973,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.2804375,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.290043,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.3017805,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.3098693,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.3196573,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.330029,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.3385444,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.3486903,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.3594,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.369227,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.3802078,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.3883348,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.3987815,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.4123108,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.4192967,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.4323156,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.439805,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.4492128,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.4588623,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.4692147,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.4801137,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.4910753,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.5006576,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.5100422,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.5199184,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.530473,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.5391161,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.5492373,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.5598788,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.5690727,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.5792685,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.5891,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.599648,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.6103966,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.6201391,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.6289363,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.6389527,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.6498218,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.6590574,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.668154,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.6800675,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.688663,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.6984928,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.708281,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.7189634,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.7298887,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.738608,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.7493582,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.7585394,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.7691035,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.7801564,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.7898757,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.8001668,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.8123236,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.8191445,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.8311772,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.8396993,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.849645,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.860318,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.8683414,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.879585,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.8884597,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.898418,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.9105163,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.9189508,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.9297402,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.9393737,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.9493914,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.961335,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.9695187,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.9802413,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.9889948,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007491.9996188,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.0128713,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.0194607,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.0309844,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.0388343,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.049392,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.0592942,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.0694873,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.0797575,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.0888422,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.099687,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.1086583,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.1200936,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.129425,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.1393347,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.149362,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.1592605,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.1691577,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.1801898,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.1891375,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.198313,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.2084267,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.2183015,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.2322366,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.2409117,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.2512286,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.2596529,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.2687793,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.2786276,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.2899015,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.298642,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.3087752,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.3185923,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.328839,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.3399317,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.3538408,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.359162,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.369275,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.3814168,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.3886003,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.3990204,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.4092057,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.419413,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.4309554,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.4383984,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.449257,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.4589267,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.470293,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.4831872,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.4906032,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.5032523,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.5093818,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.5195305,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.5301733,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.5390277,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.5490718,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.5600615,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.568847,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.5798726,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.5894356,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.6008759,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.60907,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.6203926,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.6292977,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.6391766,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.6492639,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.6601985,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.6690722,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.6794908,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.6898296,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.6984112,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.7086756,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.7205353,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.72894,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.739321,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.7490237,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.7587082,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.7688677,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.7800121,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.7885213,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.7997072,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.8088775,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.8188097,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.830081,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.8386478,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.8502235,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.8593066,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.8700624,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.8818629,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.8894603,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.8997684,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.9095466,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.919817,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.932243,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.9399996,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.95003,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.962558,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.970287,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.9811738,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.9889872,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007492.9991972,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.0093083,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.0192766,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.029589,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.0386672,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.0491467,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.0589633,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.071085,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.0793371,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.0890079,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.099374,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.1096616,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.1187768,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.1311865,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.1392002,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.1499724,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.1594071,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.169073,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.1793818,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.1881511,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.199298,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.2095535,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.21875,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.2300043,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.2395756,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.2491913,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.2590625,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.2691307,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.280558,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.289047,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.2993228,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.3092582,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.3199017,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.3307152,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.338954,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.3485086,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.3603792,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.3688762,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.3802588,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.3892777,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.399076,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.4099748,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.4194574,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.4297414,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.4386866,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.4493945,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.4600809,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.4689133,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.479223,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.4890962,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.4996057,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.5094945,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.5216093,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.5290828,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.539307,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.548927,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.5587578,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.5680368,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.5801656,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.5900326,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.600972,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.609996,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.6202517,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.6298914,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.639196,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.6492796,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.6602921,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.6704755,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.6799755,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.6898193,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.6986341,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.7097642,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.7193596,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.7293594,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.739224,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.7490656,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.7585738,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.7691445,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.780425,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.7891297,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.8010752,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.810143,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.8197014,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.8304784,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.8394847,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.850109,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.8588653,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.8691976,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.8812683,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.8895879,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.8985517,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.909344,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.9195652,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.9304552,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.9394598,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.9491897,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.9601598,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.9691625,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.980266,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007493.9887488,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007494.0016882,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007494.0094512,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007494.0190055,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007494.0307944,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007494.0400372,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774007494.0508404,1.0,1.0,1.0,1.0,1.0,0.0,1.0
