Time_s,Priority_0,Priority_1,Priority_2,Priority_3,Priority_4,Priority_5,Priority_6
1774037523.4725714,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.478925,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.4887846,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.499779,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.5082912,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.5193353,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.5284507,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.5378442,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.5482335,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.5608957,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.568928,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.5786295,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.5886743,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.5992148,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.6086473,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.6187007,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.6299803,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.6381717,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.6488686,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.6595287,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.669908,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.6788795,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.6885512,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.6988754,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.7078862,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.7192156,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.730382,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.738989,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.7490191,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.7590225,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.7691174,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.7787707,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.7886019,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.7991378,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.8081434,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.8198938,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.8316128,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.838212,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.8489928,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.8593817,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.8688014,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.8788679,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.8887963,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.9017735,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.9080567,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.9186711,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.9287705,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.9383862,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.9485893,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.958606,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.9692147,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.979323,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.9896643,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037523.9998703,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.0087082,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.0182166,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.0279691,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.0380163,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.0497673,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.05879,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.0682235,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.0798223,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.08859,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.102209,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.108226,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.1189156,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.1287758,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.1382427,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.1488276,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.159395,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.1720877,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.1789715,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.1909628,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.1998546,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.2097013,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.2190537,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.2282135,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.2381737,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.2490935,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.2586763,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.2689693,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.2782576,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.2884731,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.3021479,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.308429,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.318076,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.3285944,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.338633,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.3482037,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.3626788,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.3680818,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.3781974,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.387866,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.3986688,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.4093935,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.4191005,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.4285626,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.4392414,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.4480827,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.4598656,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.4681,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.4780958,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.4878557,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.4985213,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.5079644,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.5183618,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.5283551,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.5379076,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.548025,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.557735,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.568073,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.5783465,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.588139,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.5982087,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.6079767,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.617822,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.6279123,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.6378436,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.6488197,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.6580653,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.668038,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.6787577,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.6879706,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.698957,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.7080734,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.7179685,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.7285275,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.737554,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.7488241,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.7577245,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.767755,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.7779362,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.7876637,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.7988768,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.8079746,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.817686,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.8280244,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.8379555,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.849652,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.8579953,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.867989,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.8781443,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.887879,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.8997014,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.908031,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.918559,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.9282506,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.9378908,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.9485922,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.9583874,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.9683611,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.9779508,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.9878504,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037524.999663,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037525.007824,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037525.017831,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037525.0280018,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037525.037954,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774037525.048219,1.0,1.0,1.0,1.0,1.0,0.0,1.0
