time,cf_0_x,cf_0_y,cf_0_z,cf_1_x,cf_1_y,cf_1_z,cf_2_x,cf_2_y,cf_2_z
1774037523.4426215,,,,-0.04145091772079468,-4.042789936065674,0.13340578973293304,,,
1774037523.4515812,,,,-0.041895411908626556,-4.042900562286377,0.13364292681217194,,,
1774037523.4619133,,,,-0.04186922684311867,-4.042236328125,0.13343113660812378,,,
1774037523.4726558,,,,-0.04147752374410629,-4.042685031890869,0.13341546058654785,,,
1774037523.4734023,-2.078514575958252,-1.1630250215530396,0.07714876532554626,-0.04147752374410629,-4.042685031890869,0.13341546058654785,,,
1774037523.4795167,-2.078554391860962,-1.162501573562622,0.07682334631681442,-0.04147752374410629,-4.042685031890869,0.13341546058654785,,,
1774037523.4828908,-2.078554391860962,-1.162501573562622,0.07682334631681442,-0.04118672385811806,-4.04246711730957,0.13344912230968475,,,
1774037523.489032,-2.078688144683838,-1.1628750562667847,0.07744898647069931,-0.04118672385811806,-4.04246711730957,0.13344912230968475,,,
1774037523.4896429,-2.078688144683838,-1.1628750562667847,0.07744898647069931,-0.04118672385811806,-4.04246711730957,0.13344912230968475,,,
1774037523.500175,-2.078827142715454,-1.1625595092773438,0.076995350420475,-0.04118672385811806,-4.04246711730957,0.13344912230968475,,,
1774037523.5009298,-2.078827142715454,-1.1625595092773438,0.076995350420475,-0.04118672385811806,-4.04246711730957,0.13344912230968475,,,
1774037523.508555,-2.0787477493286133,-1.1629494428634644,0.07698152959346771,-0.04118672385811806,-4.04246711730957,0.13344912230968475,,,
1774037523.5114102,-2.0787477493286133,-1.1629494428634644,0.07698152959346771,-0.04118672385811806,-4.04246711730957,0.13344912230968475,,,
1774037523.5197914,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04118672385811806,-4.04246711730957,0.13344912230968475,,,
1774037523.5206082,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.5288737,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.5313442,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.538171,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.5396202,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.5492606,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.552873,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.5615833,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.5621693,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.569797,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.5711079,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.579236,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.5826519,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.589256,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.5910852,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.6004906,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.6030114,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.6095994,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.6110458,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.6194587,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04165319353342056,-4.042530059814453,0.13326309621334076,,,
1774037523.6228817,-2.078540086746216,-1.1626044511795044,0.07642272114753723,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6327093,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6335986,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6390536,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6434326,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6508992,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6515625,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.660113,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6637325,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.670636,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6715705,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6793747,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6823537,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6892765,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.6917882,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.699754,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.700756,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.7082963,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
1774037523.709774,-2.0782546997070312,-1.1620627641677856,0.07649151235818863,-0.04125157371163368,-4.04212760925293,0.13376203179359436,,,
