t,m1,m2,m3,m4,vbat
7.322117328643798828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.069794654846191406e+00
7.332504510879516602e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.069794654846191406e+00
7.342391014099121094e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.075073242187500000e+00
7.353123426437377930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.075073242187500000e+00
7.364214897155761719e+00,3.854100000000000000e+04,3.822300000000000000e+04,3.834400000000000000e+04,3.865900000000000000e+04,4.075073242187500000e+00
7.370558500289916992e+00,3.854100000000000000e+04,3.822300000000000000e+04,3.834400000000000000e+04,3.865900000000000000e+04,4.075073242187500000e+00
7.382359504699707031e+00,3.854100000000000000e+04,3.822300000000000000e+04,3.834400000000000000e+04,3.865900000000000000e+04,4.075073242187500000e+00
7.391011476516723633e+00,3.790600000000000000e+04,3.828200000000000000e+04,3.946400000000000000e+04,3.904000000000000000e+04,3.642228841781616211e+00
7.401147127151489258e+00,3.790600000000000000e+04,3.828200000000000000e+04,3.946400000000000000e+04,3.904000000000000000e+04,3.642228841781616211e+00
7.411956071853637695e+00,3.948300000000000000e+04,3.844800000000000000e+04,3.982700000000000000e+04,4.015500000000000000e+04,3.552492618560791016e+00
7.420380353927612305e+00,3.948300000000000000e+04,3.844800000000000000e+04,3.982700000000000000e+04,4.015500000000000000e+04,3.552492618560791016e+00
7.433299303054809570e+00,3.882300000000000000e+04,3.842000000000000000e+04,4.165600000000000000e+04,4.141400000000000000e+04,3.605278730392456055e+00
7.443928241729736328e+00,3.882300000000000000e+04,3.842000000000000000e+04,4.165600000000000000e+04,4.141400000000000000e+04,3.605278730392456055e+00
7.451998710632324219e+00,3.977100000000000000e+04,3.773700000000000000e+04,4.242800000000000000e+04,4.170300000000000000e+04,3.626393079757690430e+00
7.463005304336547852e+00,3.977100000000000000e+04,3.773700000000000000e+04,4.242800000000000000e+04,4.170300000000000000e+04,3.626393079757690430e+00
7.471142053604125977e+00,4.057300000000000000e+04,3.649500000000000000e+04,4.296900000000000000e+04,4.283900000000000000e+04,3.663343191146850586e+00
7.482372999191284180e+00,4.057300000000000000e+04,3.649500000000000000e+04,4.296900000000000000e+04,4.283900000000000000e+04,3.663343191146850586e+00
7.493583440780639648e+00,3.936600000000000000e+04,3.609400000000000000e+04,4.475900000000000000e+04,4.334200000000000000e+04,3.689736127853393555e+00
7.502548217773437500e+00,3.603400000000000000e+04,3.936500000000000000e+04,4.698400000000000000e+04,4.141700000000000000e+04,3.700293302536010742e+00
7.514252901077270508e+00,3.603400000000000000e+04,3.936500000000000000e+04,4.698400000000000000e+04,4.141700000000000000e+04,3.700293302536010742e+00
7.523708105087280273e+00,3.587400000000000000e+04,3.845900000000000000e+04,4.563800000000000000e+04,4.300900000000000000e+04,3.710850477218627930e+00
7.532526493072509766e+00,3.587400000000000000e+04,3.845900000000000000e+04,4.563800000000000000e+04,4.300900000000000000e+04,3.710850477218627930e+00
