Time_s,Priority_0,Priority_1,Priority_2,Priority_3,Priority_4,Priority_5,Priority_6
1774005951.6049845,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.6212523,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.6321177,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.6446545,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.6512995,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.6613147,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.670495,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.6818428,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.690246,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.7001684,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.711325,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.7202003,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.7306457,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.740898,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.7519078,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.7615476,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.770915,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.7813892,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.7928112,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8006527,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8110404,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.820312,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.830262,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8405845,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8537555,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8615708,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8729742,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8807828,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8904214,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9007053,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9112706,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.921043,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9310784,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9409158,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.950248,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9606485,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.970488,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.980347,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9901762,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0001643,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.01096,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0211077,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0314143,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0412138,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.050996,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0603118,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0708232,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.080908,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0908127,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1008515,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1115873,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1214573,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1303136,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1408682,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1506448,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1605432,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1709619,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1809711,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.191199,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.200439,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.211329,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2208905,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.231019,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2408044,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2507682,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2608657,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2709694,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2803385,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2904909,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3006508,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3107548,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3205798,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3317726,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.340902,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3506517,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3609164,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3724477,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3808568,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3910224,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.4008033,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.4111981,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.4209216,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.4307756,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.4402103,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.4521618,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.4618347,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.4713144,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.4816985,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.492182,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.5010705,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.5113792,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.520533,1.0,1.0,1.0,1.0,1.0,0.0,1.0
