t,m1,m2,m3,m4,vbat
8.770701169967651367e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.127859115600585938e+00
8.776383638381958008e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.127859115600585938e+00
8.785512685775756836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.127859115600585938e+00
8.798542976379394531e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.127859115600585938e+00
8.808963060379028320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.127859115600585938e+00
8.815009593963623047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.127859115600585938e+00
8.825069427490234375e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.127859115600585938e+00
8.834397554397583008e+00,3.535400000000000000e+04,3.576400000000000000e+04,3.862300000000000000e+04,3.840600000000000000e+04,4.127859115600585938e+00
8.845358371734619141e+00,3.535400000000000000e+04,3.576400000000000000e+04,3.862300000000000000e+04,3.840600000000000000e+04,4.127859115600585938e+00
8.854922533035278320e+00,4.018700000000000000e+04,3.978800000000000000e+04,4.426200000000000000e+04,4.465700000000000000e+04,3.615835905075073242e+00
8.865654468536376953e+00,4.018700000000000000e+04,3.978800000000000000e+04,4.426200000000000000e+04,4.465700000000000000e+04,3.615835905075073242e+00
8.875943899154663086e+00,4.112100000000000000e+04,3.869500000000000000e+04,4.485800000000000000e+04,4.680700000000000000e+04,3.557771205902099609e+00
8.885518074035644531e+00,3.882600000000000000e+04,3.789200000000000000e+04,4.540200000000000000e+04,4.745500000000000000e+04,3.584164381027221680e+00
8.895280599594116211e+00,3.882600000000000000e+04,3.789200000000000000e+04,4.540200000000000000e+04,4.745500000000000000e+04,3.584164381027221680e+00
8.904676198959350586e+00,3.882600000000000000e+04,3.789200000000000000e+04,4.540200000000000000e+04,4.745500000000000000e+04,3.584164381027221680e+00
8.918106317520141602e+00,3.804700000000000000e+04,3.996700000000000000e+04,4.478900000000000000e+04,4.573600000000000000e+04,3.647507429122924805e+00
8.929549932479858398e+00,3.804700000000000000e+04,3.996700000000000000e+04,4.478900000000000000e+04,4.573600000000000000e+04,3.647507429122924805e+00
8.936049222946166992e+00,3.469100000000000000e+04,4.162100000000000000e+04,4.442700000000000000e+04,4.521200000000000000e+04,3.700293302536010742e+00
8.946213722229003906e+00,3.469100000000000000e+04,4.162100000000000000e+04,4.442700000000000000e+04,4.521200000000000000e+04,3.700293302536010742e+00
8.956107378005981445e+00,3.533300000000000000e+04,4.032700000000000000e+04,4.331400000000000000e+04,4.509000000000000000e+04,3.721407651901245117e+00
8.965180158615112305e+00,3.533300000000000000e+04,4.032700000000000000e+04,4.331400000000000000e+04,4.509000000000000000e+04,3.721407651901245117e+00
8.974944829940795898e+00,3.867000000000000000e+04,4.018400000000000000e+04,3.929100000000000000e+04,4.502700000000000000e+04,3.753079175949096680e+00
8.985842227935791016e+00,4.147400000000000000e+04,4.070000000000000000e+04,3.676400000000000000e+04,4.406000000000000000e+04,3.774193525314331055e+00
8.995905876159667969e+00,4.147400000000000000e+04,4.070000000000000000e+04,3.676400000000000000e+04,4.406000000000000000e+04,3.774193525314331055e+00
9.004817008972167969e+00,4.147400000000000000e+04,4.070000000000000000e+04,3.676400000000000000e+04,4.406000000000000000e+04,3.774193525314331055e+00
9.015136003494262695e+00,4.345300000000000000e+04,4.385600000000000000e+04,3.186200000000000000e+04,4.296700000000000000e+04,3.779472112655639648e+00
9.026828527450561523e+00,4.345300000000000000e+04,4.385600000000000000e+04,3.186200000000000000e+04,4.296700000000000000e+04,3.779472112655639648e+00
9.038246631622314453e+00,4.366300000000000000e+04,4.863800000000000000e+04,2.876800000000000000e+04,3.845000000000000000e+04,3.779472112655639648e+00
9.046433448791503906e+00,4.366300000000000000e+04,4.863800000000000000e+04,2.876800000000000000e+04,3.845000000000000000e+04,3.779472112655639648e+00
9.056013345718383789e+00,4.519200000000000000e+04,4.936400000000000000e+04,2.716700000000000000e+04,3.428200000000000000e+04,3.779472112655639648e+00
