time,cf_0_x,cf_0_y,cf_0_z,cf_1_x,cf_1_y,cf_1_z,cf_2_x,cf_2_y,cf_2_z
1774005951.6124856,-2.0626747608184814,-1.1654586791992188,0.07860371470451355,,,,,,
1774005951.6217349,-2.0624852180480957,-1.1656274795532227,0.07826647907495499,,,,,,
1774005951.6339111,-2.06252384185791,-1.1647167205810547,0.07794152200222015,,,,,,
1774005951.6451743,-2.0626895427703857,-1.1658743619918823,0.07824723422527313,,,,,,
1774005951.65165,-2.0626676082611084,-1.1651872396469116,0.07796411216259003,,,,,,
1774005951.6621478,-2.0626676082611084,-1.1651872396469116,0.07796411216259003,,,,,,
1774005951.6708963,-2.0626676082611084,-1.1651872396469116,0.07796411216259003,,,,,,
1774005951.6822648,-2.0626676082611084,-1.1651872396469116,0.07796411216259003,,,,,,
1774005951.6905587,-2.0626676082611084,-1.1651872396469116,0.07796411216259003,,,,,,
1774005951.7004194,-2.0626676082611084,-1.1651872396469116,0.07796411216259003,,,,,,
1774005951.7123852,-2.0625576972961426,-1.1654555797576904,0.07860060036182404,,,,,,
1774005951.7206478,-2.0625576972961426,-1.1654555797576904,0.07860060036182404,,,,,,
1774005951.7311807,-2.0625576972961426,-1.1654555797576904,0.07860060036182404,,,,,,
1774005951.736639,-2.0625576972961426,-1.1654555797576904,0.07860060036182404,,,,2.1480677127838135,-0.9808668494224548,0.10695076733827591
1774005951.7413626,-2.0625576972961426,-1.1654555797576904,0.07860060036182404,,,,2.1480677127838135,-0.9808668494224548,0.10695076733827591
1774005951.747759,-2.0625576972961426,-1.1654555797576904,0.07860060036182404,,,,2.14802622795105,-0.9806991219520569,0.10715091973543167
1774005951.7532406,-2.0625576972961426,-1.1654555797576904,0.07860060036182404,,,,2.14802622795105,-0.9806991219520569,0.10715091973543167
1774005951.7569525,-2.0625576972961426,-1.1654555797576904,0.07860060036182404,,,,2.148184299468994,-0.9809327125549316,0.10672172158956528
1774005951.7595854,-2.0625576972961426,-1.1654555797576904,0.07860060036182404,-0.02595595456659794,-4.051860332489014,0.1372644305229187,2.148184299468994,-0.9809327125549316,0.10672172158956528
1774005951.7624345,-2.0625576972961426,-1.1654555797576904,0.07860060036182404,-0.02595595456659794,-4.051860332489014,0.1372644305229187,2.148184299468994,-0.9809327125549316,0.10672172158956528
