t,m1,m2,m3,m4,vbat
8.618074655532836914e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.170087814331054688e+00
8.636845588684082031e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.170087814331054688e+00
8.647567272186279297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.170087814331054688e+00
8.660595417022705078e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.170087814331054688e+00
8.666110038757324219e+00,3.782700000000000000e+04,3.802300000000000000e+04,3.763800000000000000e+04,3.722100000000000000e+04,4.170087814331054688e+00
8.674975156784057617e+00,3.782700000000000000e+04,3.802300000000000000e+04,3.763800000000000000e+04,3.722100000000000000e+04,4.170087814331054688e+00
8.683723449707031250e+00,3.807100000000000000e+04,3.856300000000000000e+04,3.815800000000000000e+04,3.777000000000000000e+04,3.563050031661987305e+00
8.694986581802368164e+00,3.807100000000000000e+04,3.856300000000000000e+04,3.815800000000000000e+04,3.777000000000000000e+04,3.563050031661987305e+00
8.703565359115600586e+00,3.769700000000000000e+04,3.985700000000000000e+04,4.039000000000000000e+04,3.809900000000000000e+04,3.568328619003295898e+00
8.713374137878417969e+00,3.769700000000000000e+04,3.985700000000000000e+04,4.039000000000000000e+04,3.809900000000000000e+04,3.568328619003295898e+00
8.724371194839477539e+00,3.922200000000000000e+04,4.107400000000000000e+04,4.015100000000000000e+04,3.857200000000000000e+04,3.610557317733764648e+00
8.733378648757934570e+00,3.922200000000000000e+04,4.107400000000000000e+04,4.015100000000000000e+04,3.857200000000000000e+04,3.610557317733764648e+00
8.743925333023071289e+00,4.096800000000000000e+04,3.987400000000000000e+04,3.967600000000000000e+04,4.084100000000000000e+04,3.652786016464233398e+00
8.754053831100463867e+00,4.096800000000000000e+04,3.987400000000000000e+04,3.967600000000000000e+04,4.084100000000000000e+04,3.652786016464233398e+00
8.766038179397583008e+00,4.190500000000000000e+04,4.141000000000000000e+04,4.063900000000000000e+04,3.968900000000000000e+04,3.668621778488159180e+00
8.774923324584960938e+00,4.190500000000000000e+04,4.141000000000000000e+04,4.063900000000000000e+04,3.968900000000000000e+04,3.668621778488159180e+00
8.784829854965209961e+00,4.233200000000000000e+04,3.998700000000000000e+04,4.130400000000000000e+04,4.118900000000000000e+04,3.695014715194702148e+00
8.794680833816528320e+00,4.233200000000000000e+04,3.998700000000000000e+04,4.130400000000000000e+04,4.118900000000000000e+04,3.695014715194702148e+00
8.806026935577392578e+00,4.321700000000000000e+04,4.273800000000000000e+04,4.430400000000000000e+04,3.449100000000000000e+04,3.716129064559936523e+00
8.813794136047363281e+00,4.321700000000000000e+04,4.273800000000000000e+04,4.430400000000000000e+04,3.449100000000000000e+04,3.716129064559936523e+00
8.824078083038330078e+00,4.373000000000000000e+04,3.690100000000000000e+04,4.534500000000000000e+04,4.033600000000000000e+04,3.721407651901245117e+00
8.833298921585083008e+00,4.373000000000000000e+04,3.690100000000000000e+04,4.534500000000000000e+04,4.033600000000000000e+04,3.721407651901245117e+00
8.843504667282104492e+00,4.374200000000000000e+04,4.024800000000000000e+04,4.590900000000000000e+04,3.820500000000000000e+04,3.731964826583862305e+00
8.853915452957153320e+00,4.374200000000000000e+04,4.024800000000000000e+04,4.590900000000000000e+04,3.820500000000000000e+04,3.731964826583862305e+00
8.867080688476562500e+00,4.455600000000000000e+04,3.956900000000000000e+04,4.554000000000000000e+04,3.929900000000000000e+04,3.742522001266479492e+00
8.874527454376220703e+00,4.455600000000000000e+04,3.956900000000000000e+04,4.554000000000000000e+04,3.929900000000000000e+04,3.742522001266479492e+00
8.886924266815185547e+00,4.309600000000000000e+04,3.964900000000000000e+04,4.653500000000000000e+04,3.997000000000000000e+04,3.747800588607788086e+00
8.894809246063232422e+00,4.309600000000000000e+04,3.964900000000000000e+04,4.653500000000000000e+04,3.997000000000000000e+04,3.747800588607788086e+00
8.903641462326049805e+00,4.385300000000000000e+04,3.868900000000000000e+04,4.562000000000000000e+04,4.046600000000000000e+04,3.753079175949096680e+00
8.914361000061035156e+00,4.385300000000000000e+04,3.868900000000000000e+04,4.562000000000000000e+04,4.046600000000000000e+04,3.753079175949096680e+00
8.925565004348754883e+00,4.385300000000000000e+04,3.868900000000000000e+04,4.562000000000000000e+04,4.046600000000000000e+04,3.753079175949096680e+00
8.934686422348022461e+00,4.281700000000000000e+04,3.226900000000000000e+04,4.649300000000000000e+04,4.373500000000000000e+04,3.763636350631713867e+00
8.944291591644287109e+00,4.281700000000000000e+04,3.226900000000000000e+04,4.649300000000000000e+04,4.373500000000000000e+04,3.763636350631713867e+00
8.954133033752441406e+00,4.211600000000000000e+04,3.171600000000000000e+04,4.736800000000000000e+04,4.357500000000000000e+04,3.774193525314331055e+00
8.963720798492431641e+00,4.239000000000000000e+04,3.259100000000000000e+04,4.685800000000000000e+04,4.282100000000000000e+04,3.779472112655639648e+00
8.974094152450561523e+00,4.239000000000000000e+04,3.259100000000000000e+04,4.685800000000000000e+04,4.282100000000000000e+04,3.779472112655639648e+00
8.983870506286621094e+00,4.715800000000000000e+04,3.561700000000000000e+04,4.127600000000000000e+04,3.995900000000000000e+04,3.784750699996948242e+00
8.993872880935668945e+00,4.715800000000000000e+04,3.561700000000000000e+04,4.127600000000000000e+04,3.995900000000000000e+04,3.784750699996948242e+00
9.003526687622070312e+00,4.293300000000000000e+04,3.554100000000000000e+04,4.496600000000000000e+04,3.775800000000000000e+04,3.784750699996948242e+00
9.013593435287475586e+00,4.293300000000000000e+04,3.554100000000000000e+04,4.496600000000000000e+04,3.775800000000000000e+04,3.784750699996948242e+00
9.024408102035522461e+00,4.394400000000000000e+04,3.623100000000000000e+04,4.348400000000000000e+04,3.410700000000000000e+04,3.795307874679565430e+00
9.034443378448486328e+00,4.394400000000000000e+04,3.623100000000000000e+04,4.348400000000000000e+04,3.410700000000000000e+04,3.795307874679565430e+00
9.044999837875366211e+00,4.325400000000000000e+04,3.884900000000000000e+04,4.365700000000000000e+04,2.949800000000000000e+04,3.805865049362182617e+00
9.054340124130249023e+00,4.325400000000000000e+04,3.884900000000000000e+04,4.365700000000000000e+04,2.949800000000000000e+04,3.805865049362182617e+00
9.064018487930297852e+00,4.238100000000000000e+04,3.711300000000000000e+04,4.475200000000000000e+04,3.153300000000000000e+04,3.811143875122070312e+00
9.073540687561035156e+00,4.238100000000000000e+04,3.711300000000000000e+04,4.475200000000000000e+04,3.153300000000000000e+04,3.811143875122070312e+00
9.084394454956054688e+00,4.290700000000000000e+04,3.641800000000000000e+04,4.458600000000000000e+04,3.133100000000000000e+04,3.811143875122070312e+00
9.094132184982299805e+00,4.290700000000000000e+04,3.641800000000000000e+04,4.458600000000000000e+04,3.133100000000000000e+04,3.811143875122070312e+00
9.103959560394287109e+00,4.329400000000000000e+04,3.214600000000000000e+04,4.369500000000000000e+04,3.372300000000000000e+04,3.816422462463378906e+00
9.114510536193847656e+00,4.329400000000000000e+04,3.214600000000000000e+04,4.369500000000000000e+04,3.372300000000000000e+04,3.816422462463378906e+00
9.124852895736694336e+00,4.329400000000000000e+04,3.214600000000000000e+04,4.369500000000000000e+04,3.372300000000000000e+04,3.816422462463378906e+00
9.134743928909301758e+00,4.322300000000000000e+04,2.940800000000000000e+04,4.394500000000000000e+04,3.508200000000000000e+04,3.816422462463378906e+00
9.143897533416748047e+00,4.324700000000000000e+04,2.751100000000000000e+04,4.368600000000000000e+04,3.600500000000000000e+04,3.821701049804687500e+00
9.153878211975097656e+00,4.324700000000000000e+04,2.751100000000000000e+04,4.368600000000000000e+04,3.600500000000000000e+04,3.821701049804687500e+00
9.164415359497070312e+00,4.276900000000000000e+04,2.446200000000000000e+04,4.432100000000000000e+04,3.792600000000000000e+04,3.826979637145996094e+00
9.174297809600830078e+00,4.276900000000000000e+04,2.446200000000000000e+04,4.432100000000000000e+04,3.792600000000000000e+04,3.826979637145996094e+00
9.184162616729736328e+00,4.364400000000000000e+04,2.726900000000000000e+04,4.350900000000000000e+04,3.623300000000000000e+04,3.821701049804687500e+00
9.194118261337280273e+00,4.364400000000000000e+04,2.726900000000000000e+04,4.350900000000000000e+04,3.623300000000000000e+04,3.821701049804687500e+00
9.204412937164306641e+00,4.412800000000000000e+04,2.734800000000000000e+04,4.334700000000000000e+04,3.723700000000000000e+04,3.821701049804687500e+00
9.213704109191894531e+00,4.412800000000000000e+04,2.734800000000000000e+04,4.334700000000000000e+04,3.723700000000000000e+04,3.821701049804687500e+00
9.224977731704711914e+00,4.345100000000000000e+04,3.109000000000000000e+04,4.365100000000000000e+04,3.442900000000000000e+04,3.816422462463378906e+00
9.234165430068969727e+00,4.345100000000000000e+04,3.109000000000000000e+04,4.365100000000000000e+04,3.442900000000000000e+04,3.816422462463378906e+00
9.244484424591064453e+00,4.345100000000000000e+04,3.109000000000000000e+04,4.365100000000000000e+04,3.442900000000000000e+04,3.816422462463378906e+00
9.254019737243652344e+00,4.407100000000000000e+04,3.369800000000000000e+04,4.226500000000000000e+04,3.124900000000000000e+04,3.816422462463378906e+00
9.263868331909179688e+00,4.331900000000000000e+04,3.260900000000000000e+04,4.324600000000000000e+04,3.306200000000000000e+04,3.816422462463378906e+00
9.274646043777465820e+00,4.331900000000000000e+04,3.260900000000000000e+04,4.324600000000000000e+04,3.306200000000000000e+04,3.816422462463378906e+00
