t,x,y,z,yaw
8.618074655532836914e+00,-2.062450885772705078e+00,-1.165195584297180176e+00,7.775184512138366699e-02,-1.319306493306256385e-02
8.636845588684082031e+00,-2.062450885772705078e+00,-1.165195584297180176e+00,7.775184512138366699e-02,-1.319306493306256385e-02
8.647567272186279297e+00,-2.062667608261108398e+00,-1.165187239646911621e+00,7.796411216259002686e-02,-1.326103587810303040e-02
8.660595417022705078e+00,-2.062667608261108398e+00,-1.165187239646911621e+00,7.796411216259002686e-02,-1.326103587810303040e-02
8.666110038757324219e+00,-2.062667608261108398e+00,-1.165187239646911621e+00,7.796411216259002686e-02,-1.326103587810303040e-02
8.674975156784057617e+00,-2.062667608261108398e+00,-1.165187239646911621e+00,7.796411216259002686e-02,-1.326103587810303040e-02
8.683723449707031250e+00,-2.062667608261108398e+00,-1.165187239646911621e+00,7.796411216259002686e-02,-1.326103587810303040e-02
8.694986581802368164e+00,-2.062667608261108398e+00,-1.165187239646911621e+00,7.796411216259002686e-02,-1.326103587810303040e-02
8.703565359115600586e+00,-2.062667608261108398e+00,-1.165187239646911621e+00,7.796411216259002686e-02,-1.326103587810303040e-02
8.713374137878417969e+00,-2.062667608261108398e+00,-1.165187239646911621e+00,7.796411216259002686e-02,-1.326103587810303040e-02
8.724371194839477539e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.733378648757934570e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.743925333023071289e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.754053831100463867e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.766038179397583008e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.774923324584960938e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.784829854965209961e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.794680833816528320e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.806026935577392578e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.813794136047363281e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.824078083038330078e+00,-2.062557697296142578e+00,-1.165455579757690430e+00,7.860060036182403564e-02,-1.331446762806734636e-02
8.833298921585083008e+00,-2.062576055526733398e+00,-1.163520574569702148e+00,7.741881906986236572e-02,9.478681339917994012e-03
8.843504667282104492e+00,-2.062576055526733398e+00,-1.163520574569702148e+00,7.741881906986236572e-02,9.478681339917994012e-03
8.853915452957153320e+00,-2.062576055526733398e+00,-1.163520574569702148e+00,7.741881906986236572e-02,9.478681339917994012e-03
8.867080688476562500e+00,-2.062576055526733398e+00,-1.163520574569702148e+00,7.741881906986236572e-02,9.478681339917994012e-03
8.874527454376220703e+00,-2.062576055526733398e+00,-1.163520574569702148e+00,7.741881906986236572e-02,9.478681339917994012e-03
8.886924266815185547e+00,-2.062576055526733398e+00,-1.163520574569702148e+00,7.741881906986236572e-02,9.478681339917994012e-03
8.894809246063232422e+00,-2.062576055526733398e+00,-1.163520574569702148e+00,7.741881906986236572e-02,9.478681339917994012e-03
