Time_s,Priority_0,Priority_1,Priority_2,Priority_3,Priority_4,Priority_5,Priority_6
1774005951.7564032,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.7620897,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.7714715,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.78538,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.7957177,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.801882,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8116875,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.821494,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8322039,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.841295,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8526866,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.863122,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8726707,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.88157,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.8915546,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.904542,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.911756,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9225786,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.931991,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9426184,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.951953,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9614592,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9723918,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.982562,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005951.9917364,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.002002,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.01223,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.023916,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0323467,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0432718,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0519238,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.062987,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0731826,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0818384,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.0914655,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.102051,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1129248,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1226618,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.132069,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1419044,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1512194,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1622403,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1718187,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.181633,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.1925616,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2015555,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2128384,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.221293,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.232341,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.24149,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2517161,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2629287,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2728505,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2820265,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.2925818,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3013177,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3140612,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1774005952.3215737,1.0,1.0,1.0,1.0,1.0,0.0,1.0
