t,m1,m2,m3,m4,vbat
8.749199151992797852e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133137702941894531e+00
8.760835409164428711e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133137702941894531e+00
8.769156217575073242e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133137702941894531e+00
8.780596733093261719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133137702941894531e+00
8.791298389434814453e+00,3.733400000000000000e+04,3.808500000000000000e+04,3.834300000000000000e+04,3.772100000000000000e+04,4.133137702941894531e+00
8.800005435943603516e+00,3.733400000000000000e+04,3.808500000000000000e+04,3.834300000000000000e+04,3.772100000000000000e+04,4.133137702941894531e+00
8.810521125793457031e+00,3.775900000000000000e+04,3.786100000000000000e+04,3.855900000000000000e+04,3.850000000000000000e+04,3.958944320678710938e+00
8.818601131439208984e+00,3.790200000000000000e+04,3.822100000000000000e+04,3.993300000000000000e+04,3.928300000000000000e+04,3.689736127853393555e+00
8.828576087951660156e+00,3.790200000000000000e+04,3.822100000000000000e+04,3.993300000000000000e+04,3.928300000000000000e+04,3.689736127853393555e+00
8.838640689849853516e+00,3.885000000000000000e+04,3.976900000000000000e+04,3.982900000000000000e+04,3.905300000000000000e+04,3.747800588607788086e+00
8.848740577697753906e+00,3.885000000000000000e+04,3.976900000000000000e+04,3.982900000000000000e+04,3.905300000000000000e+04,3.747800588607788086e+00
8.860248327255249023e+00,3.885000000000000000e+04,3.976900000000000000e+04,3.982900000000000000e+04,3.905300000000000000e+04,3.747800588607788086e+00
8.870062351226806641e+00,3.987500000000000000e+04,3.996500000000000000e+04,3.959000000000000000e+04,3.971100000000000000e+04,3.774193525314331055e+00
8.878928422927856445e+00,3.987500000000000000e+04,3.996500000000000000e+04,3.959000000000000000e+04,3.971100000000000000e+04,3.774193525314331055e+00
8.889277458190917969e+00,3.942700000000000000e+04,3.986700000000000000e+04,4.064400000000000000e+04,4.037000000000000000e+04,3.811143875122070312e+00
8.898581981658935547e+00,3.886000000000000000e+04,4.097100000000000000e+04,4.108900000000000000e+04,4.007400000000000000e+04,3.842815399169921875e+00
8.908416748046875000e+00,3.886000000000000000e+04,4.097100000000000000e+04,4.108900000000000000e+04,4.007400000000000000e+04,3.842815399169921875e+00
8.919600248336791992e+00,3.886000000000000000e+04,4.097100000000000000e+04,4.108900000000000000e+04,4.007400000000000000e+04,3.842815399169921875e+00
8.932002305984497070e+00,4.028600000000000000e+04,4.045600000000000000e+04,4.120300000000000000e+04,3.950900000000000000e+04,3.848093986511230469e+00
8.941887617111206055e+00,3.998800000000000000e+04,4.036700000000000000e+04,4.184200000000000000e+04,3.942400000000000000e+04,3.863929748535156250e+00
8.948845863342285156e+00,3.998800000000000000e+04,4.036700000000000000e+04,4.184200000000000000e+04,3.942400000000000000e+04,3.863929748535156250e+00
8.959715604782104492e+00,3.993700000000000000e+04,3.977400000000000000e+04,4.157900000000000000e+04,4.064300000000000000e+04,3.874486923217773438e+00
8.969004154205322266e+00,3.993700000000000000e+04,3.977400000000000000e+04,4.157900000000000000e+04,4.064300000000000000e+04,3.874486923217773438e+00
8.979624986648559570e+00,3.978500000000000000e+04,4.029600000000000000e+04,4.190000000000000000e+04,4.002000000000000000e+04,3.879765510559082031e+00
8.990516424179077148e+00,3.978500000000000000e+04,4.029600000000000000e+04,4.190000000000000000e+04,4.002000000000000000e+04,3.879765510559082031e+00
8.998878955841064453e+00,3.978500000000000000e+04,4.029600000000000000e+04,4.190000000000000000e+04,4.002000000000000000e+04,3.879765510559082031e+00
9.008175134658813477e+00,4.039500000000000000e+04,3.897400000000000000e+04,4.237400000000000000e+04,4.022900000000000000e+04,3.885044097900390625e+00
9.019051790237426758e+00,4.235700000000000000e+04,3.600800000000000000e+04,4.104600000000000000e+04,4.208900000000000000e+04,3.885044097900390625e+00
9.029390335083007812e+00,4.235700000000000000e+04,3.600800000000000000e+04,4.104600000000000000e+04,4.208900000000000000e+04,3.885044097900390625e+00
9.041802406311035156e+00,4.282900000000000000e+04,3.529900000000000000e+04,4.099600000000000000e+04,4.159600000000000000e+04,3.890322685241699219e+00
9.049087524414062500e+00,4.282900000000000000e+04,3.529900000000000000e+04,4.099600000000000000e+04,4.159600000000000000e+04,3.890322685241699219e+00
9.058763980865478516e+00,4.450200000000000000e+04,3.339500000000000000e+04,3.946000000000000000e+04,4.213600000000000000e+04,3.890322685241699219e+00
9.068482160568237305e+00,4.450200000000000000e+04,3.339500000000000000e+04,3.946000000000000000e+04,4.213600000000000000e+04,3.890322685241699219e+00
9.079144001007080078e+00,4.450200000000000000e+04,3.339500000000000000e+04,3.946000000000000000e+04,4.213600000000000000e+04,3.890322685241699219e+00
9.088959693908691406e+00,4.518100000000000000e+04,2.910000000000000000e+04,3.933000000000000000e+04,4.357000000000000000e+04,3.900879859924316406e+00
9.099741697311401367e+00,4.231400000000000000e+04,3.132700000000000000e+04,4.220200000000000000e+04,4.208200000000000000e+04,3.900879859924316406e+00
9.110010385513305664e+00,4.231400000000000000e+04,3.132700000000000000e+04,4.220200000000000000e+04,4.208200000000000000e+04,3.900879859924316406e+00
9.119146823883056641e+00,4.231400000000000000e+04,3.132700000000000000e+04,4.220200000000000000e+04,4.208200000000000000e+04,3.900879859924316406e+00
9.131517171859741211e+00,4.018900000000000000e+04,3.427600000000000000e+04,4.450700000000000000e+04,3.890700000000000000e+04,3.900879859924316406e+00
9.140058517456054688e+00,4.413900000000000000e+04,3.704600000000000000e+04,4.106900000000000000e+04,3.473100000000000000e+04,3.906158447265625000e+00
9.148365974426269531e+00,4.413900000000000000e+04,3.704600000000000000e+04,4.106900000000000000e+04,3.473100000000000000e+04,3.906158447265625000e+00
9.159917831420898438e+00,4.807000000000000000e+04,3.939200000000000000e+04,3.539500000000000000e+04,3.067700000000000000e+04,3.906158447265625000e+00
9.168615341186523438e+00,4.807000000000000000e+04,3.939200000000000000e+04,3.539500000000000000e+04,3.067700000000000000e+04,3.906158447265625000e+00
9.178927659988403320e+00,4.551200000000000000e+04,4.026700000000000000e+04,3.867500000000000000e+04,2.950600000000000000e+04,3.906158447265625000e+00
9.188697338104248047e+00,4.551200000000000000e+04,4.026700000000000000e+04,3.867500000000000000e+04,2.950600000000000000e+04,3.906158447265625000e+00
9.199970006942749023e+00,3.929400000000000000e+04,3.870000000000000000e+04,4.445100000000000000e+04,3.162000000000000000e+04,3.906158447265625000e+00
9.209836006164550781e+00,3.929400000000000000e+04,3.870000000000000000e+04,4.445100000000000000e+04,3.162000000000000000e+04,3.906158447265625000e+00
9.218499660491943359e+00,3.606500000000000000e+04,3.506600000000000000e+04,4.633600000000000000e+04,3.560600000000000000e+04,3.906158447265625000e+00
9.228881359100341797e+00,3.606500000000000000e+04,3.506600000000000000e+04,4.633600000000000000e+04,3.560600000000000000e+04,3.906158447265625000e+00
9.242369174957275391e+00,3.606500000000000000e+04,3.506600000000000000e+04,4.633600000000000000e+04,3.560600000000000000e+04,3.906158447265625000e+00
9.250191688537597656e+00,3.266300000000000000e+04,3.200200000000000000e+04,4.807000000000000000e+04,3.786800000000000000e+04,3.906158447265625000e+00
9.259144306182861328e+00,3.266300000000000000e+04,3.200200000000000000e+04,4.807000000000000000e+04,3.786800000000000000e+04,3.906158447265625000e+00
9.269002199172973633e+00,3.689500000000000000e+04,2.909400000000000000e+04,4.591100000000000000e+04,3.895500000000000000e+04,3.906158447265625000e+00
9.280832290649414062e+00,4.020000000000000000e+04,3.023500000000000000e+04,4.388400000000000000e+04,3.670600000000000000e+04,3.911437034606933594e+00
9.288799762725830078e+00,4.020000000000000000e+04,3.023500000000000000e+04,4.388400000000000000e+04,3.670600000000000000e+04,3.911437034606933594e+00
9.298439025878906250e+00,4.020000000000000000e+04,3.023500000000000000e+04,4.388400000000000000e+04,3.670600000000000000e+04,3.911437034606933594e+00
9.310093879699707031e+00,4.543000000000000000e+04,2.912500000000000000e+04,3.854000000000000000e+04,3.658800000000000000e+04,3.916715621948242188e+00
