t,x,y,z,yaw
8.770701169967651367e+00,-2.580346725881099701e-02,-4.052018165588378906e+00,1.373317539691925049e-01,1.351289887663644721e-03
8.776383638381958008e+00,-2.603645995259284973e-02,-4.051958084106445312e+00,1.373362392187118530e-01,1.373133400200286010e-03
8.785512685775756836e+00,-2.603645995259284973e-02,-4.051958084106445312e+00,1.373362392187118530e-01,1.373133400200286010e-03
8.798542976379394531e+00,-2.603645995259284973e-02,-4.051958084106445312e+00,1.373362392187118530e-01,1.373133400200286010e-03
8.808963060379028320e+00,-2.603645995259284973e-02,-4.051958084106445312e+00,1.373362392187118530e-01,1.373133400200286010e-03
8.815009593963623047e+00,-2.603645995259284973e-02,-4.051958084106445312e+00,1.373362392187118530e-01,1.373133400200286010e-03
8.825069427490234375e+00,-2.603645995259284973e-02,-4.051958084106445312e+00,1.373362392187118530e-01,1.373133400200286010e-03
8.834397554397583008e+00,-2.603645995259284973e-02,-4.051958084106445312e+00,1.373362392187118530e-01,1.373133400200286010e-03
8.845358371734619141e+00,-2.603645995259284973e-02,-4.051958084106445312e+00,1.373362392187118530e-01,1.373133400200286010e-03
8.854922533035278320e+00,-2.603645995259284973e-02,-4.051958084106445312e+00,1.373362392187118530e-01,1.373133400200286010e-03
8.865654468536376953e+00,-2.603645995259284973e-02,-4.051958084106445312e+00,1.373362392187118530e-01,1.373133400200286010e-03
8.875943899154663086e+00,-2.589434944093227386e-02,-4.052275180816650391e+00,1.372375488281250000e-01,1.325136163335413099e-03
8.885518074035644531e+00,-2.589434944093227386e-02,-4.052275180816650391e+00,1.372375488281250000e-01,1.325136163335413099e-03
8.895280599594116211e+00,-2.589434944093227386e-02,-4.052275180816650391e+00,1.372375488281250000e-01,1.325136163335413099e-03
8.904676198959350586e+00,-2.589434944093227386e-02,-4.052275180816650391e+00,1.372375488281250000e-01,1.325136163335413099e-03
8.918106317520141602e+00,-2.589434944093227386e-02,-4.052275180816650391e+00,1.372375488281250000e-01,1.325136163335413099e-03
8.929549932479858398e+00,-2.589434944093227386e-02,-4.052275180816650391e+00,1.372375488281250000e-01,1.325136163335413099e-03
8.936049222946166992e+00,-2.589434944093227386e-02,-4.052275180816650391e+00,1.372375488281250000e-01,1.325136163335413099e-03
8.946213722229003906e+00,-2.589434944093227386e-02,-4.052275180816650391e+00,1.372375488281250000e-01,1.325136163335413099e-03
8.956107378005981445e+00,-2.589434944093227386e-02,-4.052275180816650391e+00,1.372375488281250000e-01,1.325136163335413099e-03
8.965180158615112305e+00,-2.589434944093227386e-02,-4.052275180816650391e+00,1.372375488281250000e-01,1.325136163335413099e-03
8.974944829940795898e+00,-2.593787945806980133e-02,-4.051135063171386719e+00,1.377924829721450806e-01,-4.951150401890863986e-03
8.985842227935791016e+00,-2.593787945806980133e-02,-4.051135063171386719e+00,1.377924829721450806e-01,-4.951150401890863986e-03
8.995905876159667969e+00,-2.593787945806980133e-02,-4.051135063171386719e+00,1.377924829721450806e-01,-4.951150401890863986e-03
9.004817008972167969e+00,-2.593787945806980133e-02,-4.051135063171386719e+00,1.377924829721450806e-01,-4.951150401890863986e-03
9.015136003494262695e+00,-2.593787945806980133e-02,-4.051135063171386719e+00,1.377924829721450806e-01,-4.951150401890863986e-03
9.026828527450561523e+00,-2.593787945806980133e-02,-4.051135063171386719e+00,1.377924829721450806e-01,-4.951150401890863986e-03
9.038246631622314453e+00,-2.593787945806980133e-02,-4.051135063171386719e+00,1.377924829721450806e-01,-4.951150401890863986e-03
9.046433448791503906e+00,-2.593787945806980133e-02,-4.051135063171386719e+00,1.377924829721450806e-01,-4.951150401890863986e-03
9.056013345718383789e+00,-2.593787945806980133e-02,-4.051135063171386719e+00,1.377924829721450806e-01,-4.951150401890863986e-03
9.064735651016235352e+00,-2.593787945806980133e-02,-4.051135063171386719e+00,1.377924829721450806e-01,-4.951150401890863986e-03
9.076216936111450195e+00,-2.470115385949611664e-02,-4.052850246429443359e+00,1.388739645481109619e-01,-2.154234958894838889e-02
9.086299180984497070e+00,-2.470115385949611664e-02,-4.052850246429443359e+00,1.388739645481109619e-01,-2.154234958894838889e-02
9.095504283905029297e+00,-2.470115385949611664e-02,-4.052850246429443359e+00,1.388739645481109619e-01,-2.154234958894838889e-02
9.104710578918457031e+00,-2.470115385949611664e-02,-4.052850246429443359e+00,1.388739645481109619e-01,-2.154234958894838889e-02
9.116044759750366211e+00,-2.470115385949611664e-02,-4.052850246429443359e+00,1.388739645481109619e-01,-2.154234958894838889e-02
9.127236604690551758e+00,-2.470115385949611664e-02,-4.052850246429443359e+00,1.388739645481109619e-01,-2.154234958894838889e-02
9.136102437973022461e+00,-2.470115385949611664e-02,-4.052850246429443359e+00,1.388739645481109619e-01,-2.154234958894838889e-02
9.145524263381958008e+00,-2.470115385949611664e-02,-4.052850246429443359e+00,1.388739645481109619e-01,-2.154234958894838889e-02
9.157372236251831055e+00,-2.470115385949611664e-02,-4.052850246429443359e+00,1.388739645481109619e-01,-2.154234958894838889e-02
9.164906263351440430e+00,-2.744079381227493286e-02,-4.053250789642333984e+00,1.483777612447738647e-01,-3.298642300739883931e-02
9.176158189773559570e+00,-2.744079381227493286e-02,-4.053250789642333984e+00,1.483777612447738647e-01,-3.298642300739883931e-02
9.185330867767333984e+00,-2.744079381227493286e-02,-4.053250789642333984e+00,1.483777612447738647e-01,-3.298642300739883931e-02
9.195116519927978516e+00,-2.744079381227493286e-02,-4.053250789642333984e+00,1.483777612447738647e-01,-3.298642300739883931e-02
9.205651521682739258e+00,-2.744079381227493286e-02,-4.053250789642333984e+00,1.483777612447738647e-01,-3.298642300739883931e-02
9.214734792709350586e+00,-2.744079381227493286e-02,-4.053250789642333984e+00,1.483777612447738647e-01,-3.298642300739883931e-02
