t,m1,m2,m3,m4,vbat
1.666409635543823242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.106744766235351562e+00
1.667997431755065918e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.112023353576660156e+00
1.668515324592590332e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.112023353576660156e+00
1.669914269447326660e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.112023353576660156e+00
1.670693492889404297e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.112023353576660156e+00
1.671706223487854004e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.112023353576660156e+00
1.672428536415100098e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.112023353576660156e+00
1.673584866523742676e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.112023353576660156e+00
1.674229979515075684e+01,3.467500000000000000e+04,3.642400000000000000e+04,3.709800000000000000e+04,3.543600000000000000e+04,3.958944320678710938e+00
1.675212502479553223e+01,3.557300000000000000e+04,3.741400000000000000e+04,3.785300000000000000e+04,3.624800000000000000e+04,3.320234775543212891e+00
1.676597380638122559e+01,3.557300000000000000e+04,3.741400000000000000e+04,3.785300000000000000e+04,3.624800000000000000e+04,3.320234775543212891e+00
1.677228879928588867e+01,3.685900000000000000e+04,3.876400000000000000e+04,3.911200000000000000e+04,3.727900000000000000e+04,3.341349124908447266e+00
1.678240895271301270e+01,3.796300000000000000e+04,3.900200000000000000e+04,4.052400000000000000e+04,3.870200000000000000e+04,3.357184886932373047e+00
1.679258275032043457e+01,3.796300000000000000e+04,3.900200000000000000e+04,4.052400000000000000e+04,3.870200000000000000e+04,3.357184886932373047e+00
1.680188536643981934e+01,3.925700000000000000e+04,4.160500000000000000e+04,4.062000000000000000e+04,3.803700000000000000e+04,3.378299236297607422e+00
1.681182932853698730e+01,3.925700000000000000e+04,4.160500000000000000e+04,4.062000000000000000e+04,3.803700000000000000e+04,3.378299236297607422e+00
1.682368206977844238e+01,3.925700000000000000e+04,4.160500000000000000e+04,4.062000000000000000e+04,3.803700000000000000e+04,3.378299236297607422e+00
1.683220410346984863e+01,3.948100000000000000e+04,4.117300000000000000e+04,4.171300000000000000e+04,3.993200000000000000e+04,3.388856410980224609e+00
1.684227514266967773e+01,3.948100000000000000e+04,4.117300000000000000e+04,4.171300000000000000e+04,3.993200000000000000e+04,3.388856410980224609e+00
1.685456562042236328e+01,3.881100000000000000e+04,4.197000000000000000e+04,4.313100000000000000e+04,4.031900000000000000e+04,3.399413585662841797e+00
1.686245369911193848e+01,3.881500000000000000e+04,4.260500000000000000e+04,4.389000000000000000e+04,4.032500000000000000e+04,3.420527935028076172e+00
1.687378478050231934e+01,3.881500000000000000e+04,4.260500000000000000e+04,4.389000000000000000e+04,4.032500000000000000e+04,3.420527935028076172e+00
1.688763928413391113e+01,4.006700000000000000e+04,4.275300000000000000e+04,4.342300000000000000e+04,4.090200000000000000e+04,3.441642284393310547e+00
1.689404177665710449e+01,4.006700000000000000e+04,4.275300000000000000e+04,4.342300000000000000e+04,4.090200000000000000e+04,3.441642284393310547e+00
1.690252065658569336e+01,4.006700000000000000e+04,4.275300000000000000e+04,4.342300000000000000e+04,4.090200000000000000e+04,3.441642284393310547e+00
1.691384339332580566e+01,4.009700000000000000e+04,4.222200000000000000e+04,4.433300000000000000e+04,4.136200000000000000e+04,3.452199459075927734e+00
1.692424321174621582e+01,4.009700000000000000e+04,4.222200000000000000e+04,4.433300000000000000e+04,4.136200000000000000e+04,3.452199459075927734e+00
1.693224167823791504e+01,4.000300000000000000e+04,4.378800000000000000e+04,4.427500000000000000e+04,4.016600000000000000e+04,3.473313808441162109e+00
1.694338274002075195e+01,3.955400000000000000e+04,4.354200000000000000e+04,4.482000000000000000e+04,4.022400000000000000e+04,3.483870983123779297e+00
1.695290064811706543e+01,3.955400000000000000e+04,4.354200000000000000e+04,4.482000000000000000e+04,4.022400000000000000e+04,3.483870983123779297e+00
1.696224427223205566e+01,4.046400000000000000e+04,4.404200000000000000e+04,4.386900000000000000e+04,4.028600000000000000e+04,3.499706745147705078e+00
1.697217297554016113e+01,4.046400000000000000e+04,4.404200000000000000e+04,4.386900000000000000e+04,4.028600000000000000e+04,3.499706745147705078e+00
1.698560357093811035e+01,4.158400000000000000e+04,4.535700000000000000e+04,4.283500000000000000e+04,3.825600000000000000e+04,3.510263919830322266e+00
1.699337530136108398e+01,4.158400000000000000e+04,4.535700000000000000e+04,4.283500000000000000e+04,3.825600000000000000e+04,3.510263919830322266e+00
1.700353407859802246e+01,4.253200000000000000e+04,4.436500000000000000e+04,4.236300000000000000e+04,3.861000000000000000e+04,3.504985332489013672e+00
1.701504278182983398e+01,4.253200000000000000e+04,4.436500000000000000e+04,4.236300000000000000e+04,3.861000000000000000e+04,3.504985332489013672e+00
1.702339792251586914e+01,4.253200000000000000e+04,4.436500000000000000e+04,4.236300000000000000e+04,3.861000000000000000e+04,3.504985332489013672e+00
1.703544688224792480e+01,4.466100000000000000e+04,4.579600000000000000e+04,3.976100000000000000e+04,3.619200000000000000e+04,3.515542507171630859e+00
1.704705142974853516e+01,4.466100000000000000e+04,4.579600000000000000e+04,3.976100000000000000e+04,3.619200000000000000e+04,3.515542507171630859e+00
1.705412459373474121e+01,4.437800000000000000e+04,4.421900000000000000e+04,4.010200000000000000e+04,3.777700000000000000e+04,3.515542507171630859e+00
1.706342673301696777e+01,4.385300000000000000e+04,4.358500000000000000e+04,4.027100000000000000e+04,3.822400000000000000e+04,3.510263919830322266e+00
1.707457375526428223e+01,4.385300000000000000e+04,4.358500000000000000e+04,4.027100000000000000e+04,3.822400000000000000e+04,3.510263919830322266e+00
1.708211255073547363e+01,4.336000000000000000e+04,4.205600000000000000e+04,4.069700000000000000e+04,3.934700000000000000e+04,3.504985332489013672e+00
1.709248852729797363e+01,4.336000000000000000e+04,4.205600000000000000e+04,4.069700000000000000e+04,3.934700000000000000e+04,3.504985332489013672e+00
1.710217547416687012e+01,4.303400000000000000e+04,4.076900000000000000e+04,4.117500000000000000e+04,3.965900000000000000e+04,3.526099681854248047e+00
