t,m1,m2,m3,m4,vbat
1.663571095466613770e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.038123130798339844e+00
1.664289927482604980e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.038123130798339844e+00
1.665266561508178711e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.038123130798339844e+00
1.666691231727600098e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.038123130798339844e+00
1.667808699607849121e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.038123130798339844e+00
1.668320941925048828e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.043401718139648438e+00
1.669728183746337891e+01,3.890300000000000000e+04,3.764100000000000000e+04,3.681800000000000000e+04,3.799500000000000000e+04,4.038123130798339844e+00
1.670264983177185059e+01,3.890300000000000000e+04,3.764100000000000000e+04,3.681800000000000000e+04,3.799500000000000000e+04,4.038123130798339844e+00
1.671416187286376953e+01,3.890300000000000000e+04,3.764100000000000000e+04,3.681800000000000000e+04,3.799500000000000000e+04,4.038123130798339844e+00
1.672358632087707520e+01,4.476500000000000000e+04,4.364300000000000000e+04,4.295300000000000000e+04,4.410100000000000000e+04,3.483870983123779297e+00
1.673354506492614746e+01,4.476500000000000000e+04,4.364300000000000000e+04,4.295300000000000000e+04,4.410100000000000000e+04,3.483870983123779297e+00
1.674133968353271484e+01,4.915000000000000000e+04,4.424500000000000000e+04,4.172000000000000000e+04,4.758900000000000000e+04,3.336070537567138672e+00
1.675042867660522461e+01,4.837400000000000000e+04,4.593800000000000000e+04,4.113300000000000000e+04,4.630600000000000000e+04,3.351906299591064453e+00
1.676070117950439453e+01,4.837400000000000000e+04,4.593800000000000000e+04,4.113300000000000000e+04,4.630600000000000000e+04,3.351906299591064453e+00
1.677100610733032227e+01,4.837400000000000000e+04,4.593800000000000000e+04,4.113300000000000000e+04,4.630600000000000000e+04,3.351906299591064453e+00
1.678190064430236816e+01,4.760900000000000000e+04,4.550000000000000000e+04,4.147300000000000000e+04,4.425800000000000000e+04,3.388856410980224609e+00
1.679057478904724121e+01,4.688800000000000000e+04,4.761400000000000000e+04,4.096200000000000000e+04,3.923900000000000000e+04,3.468035221099853516e+00
