time,cf_0_status,cf_0_model,cf_1_status,cf_1_model,cf_2_status,cf_2_model
1773951500.8427503,4.164809226989746,,,,,
1773951500.8430557,4.164809226989746,,4.043401718139648,,,
1773951500.8432715,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951500.8438761,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951500.8452678,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951500.845508,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951500.8461068,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951500.8463078,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951500.8464832,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951500.8565454,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951500.8582418,4.1595306396484375,,4.043401718139648,,4.11202335357666,
1773951500.8612888,4.1595306396484375,,4.043401718139648,,4.106744766235352,
1773951500.8747268,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951500.8771794,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951500.8788018,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951500.8967464,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951500.8994489,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951500.9000702,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951500.9149568,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951500.9217794,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951500.9244318,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951500.933734,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951500.9374907,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951500.9380991,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951500.9552026,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951500.9573107,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951500.9646113,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951500.9756966,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951500.9789238,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951500.9799583,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951500.9963827,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951500.9976485,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951500.998543,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.014485,4.1595306396484375,,4.043401718139648,,4.106744766235352,
1773951501.0176213,4.1595306396484375,,4.043401718139648,,4.106744766235352,
1773951501.0181684,4.1595306396484375,,4.043401718139648,,4.106744766235352,
1773951501.0328834,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.0360482,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.0377653,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.0551407,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.0562196,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.0585117,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.0763202,4.1595306396484375,,4.043401718139648,,4.11202335357666,
1773951501.0771825,4.1595306396484375,,4.043401718139648,,4.11202335357666,
1773951501.079157,4.1595306396484375,,4.043401718139648,,4.106744766235352,
1773951501.096397,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.0990093,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.099793,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.116171,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.1176348,4.1595306396484375,,4.03812313079834,,4.106744766235352,
1773951501.118678,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.1362615,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.1369314,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.1408293,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.16508,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.1832929,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.1977844,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.205724,4.1595306396484375,,4.043401718139648,,4.11202335357666,
1773951501.2083635,4.1595306396484375,,4.043401718139648,,4.11202335357666,
1773951501.2169344,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2178144,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2235038,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.224867,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2354705,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2357242,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2359185,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2466683,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2470212,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2515378,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2569768,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.258467,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2772663,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.2868068,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.290608,4.164809226989746,,4.043401718139648,,4.106744766235352,
1773951501.2916067,4.164809226989746,,4.043401718139648,,4.106744766235352,
1773951501.2968614,4.164809226989746,,4.043401718139648,,4.106744766235352,
1773951501.29776,4.164809226989746,,4.043401718139648,,4.106744766235352,
1773951501.3013518,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.3170133,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.3176136,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.3190558,4.164809226989746,,4.043401718139648,,4.11202335357666,
1773951501.3372712,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951501.3377352,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.3416069,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.3538659,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.3581955,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951501.3594706,4.164809226989746,,4.03812313079834,,4.11202335357666,
1773951501.3735697,4.1595306396484375,,4.03812313079834,,4.11202335357666,
1773951501.3745563,4.1595306396484375,,4.03812313079834,,4.11202335357666,
