Time_s,Priority_0,Priority_1,Priority_2,Priority_3,Priority_4,Priority_5,Priority_6
1773951503.3510475,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.3609538,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.3704967,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.3824553,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.3948836,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.4010046,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.4119415,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.4214015,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.4298322,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.442445,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.4497483,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.4600112,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.4694002,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.4793222,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.489261,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.5009608,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.5093837,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.5192738,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.5292144,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.5389926,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.5489364,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.5597117,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.5708423,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.5794504,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.5912182,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.602428,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.6113677,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.6195264,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.6307323,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.6412823,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.649141,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.659628,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.6713963,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.6794884,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.6888633,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.6999035,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.7089865,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.7195735,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.7326624,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.7402258,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.7505019,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.7606084,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.7697089,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.7793143,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.789893,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.7990057,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.809371,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.8191218,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.829622,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.8400702,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.849027,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.8591595,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.8691776,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.8791933,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.8903794,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.8994575,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.9096417,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.9204926,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.929099,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.9391677,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.9492862,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.9596252,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.9692626,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.980181,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.9920752,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951503.99983,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951504.0092456,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951504.0198843,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951504.0301948,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951504.0394905,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951504.0523858,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951504.0594327,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1773951504.0698104,1.0,1.0,1.0,1.0,1.0,0.0,1.0
